Fechas,Global_Avg,Difusa_Avg,Directa_Avg,PTemp_Max,PTemp_Min,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,Pressure_Avg,Pressure_Max,Pressure_Min,Rain_Avg,Rain_Max,Rain_Min,WindDir_Avg,WindDir_Max
2017-07-22 00:00:00,14241470.0,1776677.0,-104619900.0,26.870000000000001,12.119999999999999,9.0018541666666678,10.91,7.7610000000000001,88.248819444444436,100.0,74.409999999999997,953.50884583333334,955.75850000000003,950.61320000000001,0.0,0.0,0.0,1.0703611111111107,2.3849999999999998
2017-07-23 00:00:00,1826555.0,1394696.0,-80282650.0,15.550000000000001,11.630000000000001,9.7566111111111056,11.57,7.8860000000000001,77.530486111111074,90.5,64.609999999999999,955.70565833333296,956.82060000000001,954.63559999999995,0.0,0.0,0.0,0.90091666666666681,1.96
2017-07-24 00:00:00,2953081.0,2255326.0,-13448380.0,16.27,11.539999999999999,9.6688680555555564,14.31,7.149,76.35486111111112,91.799999999999997,57.490000000000002,954.59391666666647,956.78380000000004,951.50559999999996,0.0,0.0,0.0,0.84026388888888859,2.3300000000000001
2017-07-25 00:00:00,9503241.0,4112638.0,10606150.0,20.399999999999999,11.4,9.4501874999999984,15.15,5.3479999999999999,73.804097222222197,90.5,48.200000000000003,952.76504444444413,956.17759999999998,949.66110000000003,0.0,0.0,0.0,1.181506944444445,5.0570000000000004
2017-07-26 00:00:00,13300320.0,3206399.0,7097584.0,22.920000000000002,8.6799999999999997,12.259236111111109,21.260000000000002,5.3010000000000002,60.415694444444426,85.0,32.170000000000002,951.35007569444451,954.51760000000002,948.94650000000001,0.0,0.0,0.0,0.9861944444444446,2.0739999999999998
2017-07-27 00:00:00,12037150.0,1716089.0,99755160.0,26.530000000000001,17.34,10.833555555555563,15.93,6.6159999999999997,65.975347222222226,83.299999999999997,50.07,951.48628680555578,953.54520000000002,950.16700000000003,0.0,0.0,0.0,1.3970902777777781,3.9950000000000001
2017-07-28 00:00:00,333459.29999999999,178199.0,-5388259.0,18.609999999999999,14.300000000000001,10.111347222222218,15.48,5.0279999999999996,67.359999999999957,89.200000000000003,38.270000000000003,954.42176041666607,955.93370000000004,952.63660000000004,0.0,0.0,0.0,0.91052777777777782,2.7080000000000002
2017-07-29 00:00:00,12285520.0,4598446.0,-26111210.0,23.469999999999999,9.0299999999999994,9.1557013888888914,13.59,5.0030000000000001,71.397361111111096,87.799999999999997,52.640000000000001,954.33733888888855,955.59979999999996,953.1662,0.0,0.0,0.0,1.2103194444444438,2.7530000000000001
2017-07-30 00:00:00,10819550.0,5885383.0,-52778200.0,20.18,9.2799999999999994,10.988673611111116,17.510000000000002,5.8730000000000002,66.330763888888882,87.400000000000006,38.810000000000002,953.5645590277777,955.51840000000004,951.86720000000003,0.0,0.0,0.0,1.0750625000000007,3.3570000000000002
2017-07-31 00:00:00,14870330.0,4605414.0,31065130.0,25.07,9.1699999999999999,11.120375000000003,16.100000000000001,7.4829999999999997,65.381736111111138,83.099999999999994,44.409999999999997,950.69196805555555,951.81389999999999,950.02179999999998,0.0,0.0,0.0,1.0469374999999999,3.5209999999999999
2017-08-01 00:00:00,7439425.0,4880463.0,-6971998.0,23.010000000000002,12.26,7.6806041666666705,9.1300000000000008,5.681,84.004861111111182,94.400000000000006,72.829999999999998,956.14485208333303,960.01400000000001,950.78539999999998,0.0,0.0,0.0,1.2246944444444445,3.3220000000000001
2017-08-02 00:00:00,2551386.0,1948770.0,-6590789.0,14.279999999999999,10.449999999999999,11.570062500000001,18.420000000000002,5.2690000000000001,60.938819444444448,89.599999999999994,31.66,956.83420902777777,959.98429999999996,951.74019999999996,0.0,0.0,0.0,0.99400000000000077,2.21
2017-08-03 00:00:00,188111.60000000001,53183.760000000002,12734900.0,22.25,16.960000000000001,11.79447222222222,18.84,4.5780000000000003,58.292916666666656,99.5,25.66,952.22871875000033,954.86210000000005,950.29719999999998,0.0,0.0,0.0,1.5063819444444448,3.8940000000000001
2017-08-04 00:00:00,52031.160000000003,12247.209999999999,-6313402.0,21.449999999999999,15.58,7.4495763888888904,11.02,5.8360000000000003,89.683750000000018,100.0,69.019999999999996,953.4054888888885,955.33529999999996,951.1703,0.0,0.0,0.0,1.6566319444444439,3.5960000000000001
2017-08-05 00:00:00,13256250.0,4226540.0,-58942290.0,18.43,9.1199999999999992,8.455333333333332,11.33,6.0679999999999996,79.158819444444461,97.200000000000003,63.149999999999999,954.71157569444483,955.73130000000003,952.96749999999997,0.0,0.0,0.0,1.0837361111111112,3.0990000000000002
2017-08-06 00:00:00,4504887.0,3424304.0,-8491287.0,16.440000000000001,10.81,10.268749999999995,15.720000000000001,6.1950000000000003,70.046249999999972,87.400000000000006,44.469999999999999,953.51336111111107,955.65260000000001,952.0462,0.0,0.0,0.0,0.90206944444444459,2.4580000000000002
2017-08-07 00:00:00,9991170.0,4179961.0,50472400.0,22.190000000000001,10.789999999999999,10.116090277777779,12.869999999999999,7.0670000000000002,76.448750000000032,95.200000000000003,64.680000000000007,954.61884375,957.16700000000003,951.43370000000004,0.0,0.0,0.0,1.3500000000000001,3.8260000000000001
2017-08-08 00:00:00,7930192.0,5456400.0,60236660.0,20.449999999999999,13.52,13.118847222222223,21.010000000000002,7.6820000000000004,61.881527777777741,84.599999999999994,23.690000000000001,950.90501041666698,955.53420000000006,948.0856,0.0,0.0,0.0,1.0566597222222218,3.1789999999999998
2017-08-09 00:00:00,13021840.0,5572549.0,174838600.0,27.059999999999999,13.16,11.064493055555557,12.789999999999999,7.8810000000000002,55.662361111111153,81.299999999999997,41.079999999999998,949.97260972222205,952.63250000000005,948.91949999999997,0.0,0.0,0.0,1.4219583333333334,4.5910000000000002
2017-08-10 00:00:00,2099420.0,1596725.0,-47025230.0,17.870000000000001,13.35,8.4738611111111126,10.92,6.633,86.356388888888944,96.900000000000006,72.409999999999997,951.81379583333342,952.96479999999997,950.0258,0.12170833333333338,1.524,0.0,1.3797430555555559,3.4460000000000002
2017-08-11 00:00:00,5291946.0,3997132.0,-45042540.0,17.41,10.539999999999999,6.9289166666666642,8.9800000000000004,4.3390000000000004,84.109722222222231,95.200000000000003,67.670000000000002,954.23643194444458,957.10109999999997,950.87630000000001,0.049388888888888878,1.016,0.0,1.4265416666666664,4.0410000000000004
2017-08-12 00:00:00,3496826.0,2644590.0,6537134.0,12.98,9.3499999999999996,7.3841319444444444,12.32,2.3759999999999999,73.993611111111079,98.700000000000003,42.579999999999998,959.13335416666689,962.06330000000003,955.97720000000004,0.0,0.0,0.0,1.3263194444444448,3.9729999999999999
2017-08-13 00:00:00,17471600.0,2871096.0,74452280.0,19.390000000000001,6.048,8.5241527777777772,11.31,6.0940000000000003,73.8981944444444,87.299999999999997,54.270000000000003,959.24774097222246,961.59540000000004,957.55539999999996,0.0,0.0,0.0,1.084409722222222,3.8220000000000001
2017-08-14 00:00:00,5705438.0,4299368.0,47318030.0,17.010000000000002,10.380000000000001,10.395951388888886,17.890000000000001,4.2240000000000002,68.639722222222233,88.5,34.950000000000003,956.43900347222188,957.6268,954.71879999999999,0.0,0.0,0.0,1.3145208333333329,4.0510000000000002
2017-08-15 00:00:00,18233180.0,1776433.0,156311600.0,23.780000000000001,7.9269999999999996,10.642625000000001,15.91,6.9459999999999997,67.104930555555555,93.299999999999997,32.439999999999998,955.7024944444438,957.72640000000001,954.48140000000001,0.0,0.0,0.0,1.2204583333333339,3.6749999999999998
2017-08-16 00:00:00,12638320.0,5274627.0,133131700.0,21.420000000000002,11.199999999999999,12.59165277777778,19.66,5.7069999999999999,60.735624999999978,83.799999999999997,31.829999999999998,953.8830090277778,955.19420000000002,952.41499999999996,0.0,0.0,0.0,1.2768541666666666,3.1120000000000001
2017-08-17 00:00:00,12012200.0,1434523.0,111850600.0,26.739999999999998,16.91,13.879937499999999,21.32,7.7789999999999999,58.914583333333312,82.299999999999997,29.93,952.77560416666688,955.06410000000005,950.76890000000003,0.0,0.0,0.0,1.5204027777777778,3.5209999999999999
2017-08-18 00:00:00,18025950.0,2670957.0,110218900.0,27.719999999999999,10.609999999999999,8.7674305555555598,12.51,5.5309999999999997,84.926041666666649,97.200000000000003,65.290000000000006,953.30628680555594,956.25469999999996,950.69860000000006,0.067027777777777756,1.016,0.0,1.787048611111111,4.8940000000000001
2017-08-19 00:00:00,7399638.0,3918275.0,-14834790.0,17.41,10.380000000000001,9.8546041666666646,14.039999999999999,5.71,75.543194444444481,95.299999999999997,52.140000000000001,958.62761250000017,960.35720000000003,955.42079999999999,0.0017638888888888888,0.254,0.0,1.0946458333333335,2.9350000000000001
2017-08-20 00:00:00,11441840.0,6026005.0,100553900.0,22.530000000000001,8.5500000000000007,11.94556944444445,20.309999999999999,5.3360000000000003,54.252152777777759,85.599999999999994,14.369999999999999,955.57439791666684,960.09410000000003,951.66150000000005,0.0,0.0,0.0,0.84183333333333321,2.3119999999999998
2017-08-21 00:00:00,18357330.0,2550389.0,123085300.0,25.670000000000002,15.289999999999999,14.931805555555558,24.34,6.9909999999999997,47.93194444444444,70.590000000000003,13.529999999999999,949.3125583333333,951.58010000000002,947.20010000000002,0.0,0.0,0.0,1.2210555555555549,4.3540000000000001
2017-08-22 00:00:00,19266720.0,2698476.0,7390206.0,30.460000000000001,9.75,10.169229166666668,14.69,7.8570000000000002,72.347916666666663,83.400000000000006,51.25,951.27390138888904,953.59670000000006,949.13369999999998,0.0,0.0,0.0,1.7868124999999999,5.7430000000000003
2017-08-23 00:00:00,10720910.0,6486862.0,-17523170.0,20.640000000000001,11.470000000000001,10.000743055555557,15.25,6.492,77.016458333333375,98.0,49.189999999999998,952.2369423611118,954.71690000000001,949.89290000000005,0.0,0.0,0.0,1.7371458333333338,4.5570000000000004
2017-08-24 00:00:00,16267230.0,3615145.0,38790160.0,22.420000000000002,13.300000000000001,9.4820902777777771,13.699999999999999,6.641,77.51284722222222,98.900000000000006,54.979999999999997,950.69163888888897,952.53219999999999,949.1567,0.0,0.0,0.0,1.9255833333333341,4.2000000000000002
2017-08-25 00:00:00,-7432.3050000000003,-6134.7030000000004,-849047.69999999995,14.279999999999999,13.26,10.180583333333329,14.93,5.9480000000000004,67.674861111111127,90.900000000000006,41.460000000000001,954.46893055555586,956.57140000000004,951.62620000000004,0.0,0.0,0.0,1.6128194444444439,4.5430000000000001
2017-08-26 00:00:00,17124800.0,5721510.0,2009608.0,21.48,9.75,9.6080555555555609,13.4,5.7670000000000003,78.547777777777782,94.599999999999994,59.189999999999998,953.95366527777742,955.6893,952.47519999999997,0.0,0.0,0.0,1.1930069444444433,3.0209999999999999
2017-08-27 00:00:00,10453740.0,7275992.0,23791280.0,20.079999999999998,9.6799999999999997,10.027666666666667,14.65,6.7460000000000004,73.124930555555565,92.200000000000003,50.640000000000001,952.67242361111107,953.72180000000003,951.61099999999999,0.0,0.0,0.0,1.8226666666666671,5.8019999999999996
2017-08-28 00:00:00,28387.75,16685.52,-901070.40000000002,16.91,13.26,8.5596180555555534,14.279999999999999,5.7050000000000001,76.522777777777762,95.099999999999994,43.93,954.16691250000031,958.50879999999995,952.09770000000003,0.081138888888888872,1.016,0.0,2.0478333333333345,6.2450000000000001
2017-08-29 00:00:00,9336774.0,5971648.0,19707810.0,23.899999999999999,10.470000000000001,9.1650069444444462,14.66,4.8700000000000001,64.833333333333329,87.5,35.689999999999998,958.4597062499995,962.67899999999997,954.51350000000002,0.010583333333333333,0.254,0.0,1.2201666666666664,3.121
2017-08-30 00:00:00,10306400.0,953098.90000000002,14839280.0,21.719999999999999,13.050000000000001,12.397083333333335,21.27,5.1870000000000003,59.166250000000005,83.599999999999994,24.75,952.95034930555551,954.97360000000003,950.89800000000002,0.0,0.0,0.0,1.0853541666666673,2.847
2017-08-31 00:00:00,21268710.0,2275793.0,28892410.0,26.370000000000001,8.0399999999999991,13.146090277777773,20.620000000000001,7.4249999999999998,63.779861111111096,90.599999999999994,34.079999999999998,950.42584444444424,951.27200000000005,948.91399999999999,0.0,0.0,0.0,1.6759375000000003,5.2409999999999997
2017-09-01 00:00:00,21176690.0,2762259.0,27019120.0,27.25,10.380000000000001,9.6764305555555552,16.390000000000001,5.8769999999999998,81.784652777777751,100.0,44.93,953.86742499999991,955.77760000000001,950.22810000000004,0.0,0.0,0.0,1.6173680555555556,4.4400000000000004
2017-09-02 00:00:00,11453820.0,4390656.0,9850201.0,21.969999999999999,9.8599999999999994,11.329909722222224,16.84,7.3739999999999997,75.833194444444445,93.200000000000003,47.100000000000001,953.84025763888894,955.12869999999998,952.34730000000002,0.0,0.0,0.0,1.9738611111111111,5.4290000000000003
2017-09-03 00:00:00,19755390.0,4993184.0,18583500.0,24.25,10.58,9.4012916666666637,12.52,7.5350000000000001,74.295694444444408,91.799999999999997,53.950000000000003,957.81337708333251,961.12339999999995,953.91610000000003,0.0,0.0,0.0,1.4141319444444449,2.9710000000000001
2017-09-04 00:00:00,5067600.0,3812705.0,146881.5,17.77,12.51,10.927548611111103,17.52,5.5410000000000004,51.805972222222223,81.099999999999994,21.920000000000002,958.76050277777802,960.8741,955.88319999999999,0.0,0.0,0.0,1.326986111111111,3.734
2017-09-05 00:00:00,22232430.0,2431061.0,29297460.0,23.350000000000001,8.4600000000000009,11.704486111111107,16.530000000000001,6.7939999999999996,52.250694444444463,69.959999999999994,33.710000000000001,953.08826111111114,955.62819999999999,951.97159999999997,0.0,0.0,0.0,1.5220069444444437,3.4409999999999998
2017-09-06 00:00:00,14285570.0,9114392.0,3135284.0,22.920000000000002,10.81,10.86135416666666,15.52,6.1390000000000002,63.088402777777816,86.5,43.07,952.72199305555523,953.76419999999996,951.95719999999994,0.0,0.0,0.0,1.4028055555555561,4.1559999999999997
2017-09-07 00:00:00,18506590.0,8438821.0,10660190.0,24.66,9.1500000000000004,10.508215277777774,16.82,6.4820000000000002,66.840486111111119,89.400000000000006,35.200000000000003,952.33635208333362,954.09720000000004,950.33100000000002,0.0,0.0,0.0,2.1643472222222222,6.008
2017-09-08 00:00:00,21486350.0,4161773.0,22501460.0,24.25,9.6400000000000006,7.637249999999999,10.33,4.9550000000000001,83.40625,98.299999999999997,69.810000000000002,951.96615694444438,953.61300000000006,949.75609999999995,0.0,0.0,0.0,1.6525763888888896,3.4969999999999999
2017-09-09 00:00:00,5592755.0,4270146.0,-38947.599999999999,16.940000000000001,9.0600000000000005,8.9229444444444415,12.029999999999999,6.3700000000000001,76.015000000000001,87.5,57.609999999999999,951.57619097222232,954.13379999999995,949.00480000000005,0.0017638888888888888,0.254,0.0,1.1464722222222226,2.6230000000000002
2017-09-10 00:00:00,6476541.0,4922259.0,-49189.25,18.43,10.65,7.6226388888888863,11.44,4.6379999999999999,81.460555555555558,94.799999999999997,58.020000000000003,958.8067451388888,960.98209999999995,953.9819,0.061736111111111089,2.286,0.0,1.418423611111111,4.375
2017-09-11 00:00:00,9583774.0,6365060.0,1437145.0,20.100000000000001,9.8200000000000003,7.8325069444444448,11.359999999999999,3.3479999999999999,75.892430555555578,98.0,52.759999999999998,952.43878958333312,957.79269999999997,950.73500000000001,0.0017638888888888888,0.254,0.0,0.94137500000000029,2.2690000000000001
2017-09-12 00:00:00,8158544.0,6203327.0,-32208.299999999999,16.690000000000001,7.0279999999999996,9.8390138888888909,13.699999999999999,6.3079999999999998,70.728472222222223,86.200000000000003,53.369999999999997,954.6019020833329,956.41459999999995,952.11580000000004,0.0,0.0,0.0,2.0345833333333321,5.6680000000000001
2017-09-13 00:00:00,19997890.0,4056779.0,19761610.0,21.969999999999999,12.91,11.223652777777781,16.75,7.8440000000000003,63.070902777777796,77.450000000000003,38.490000000000002,959.02005416666668,961.52589999999998,956.10670000000005,0.0,0.0,0.0,1.6976458333333337,4.4320000000000004
2017-09-14 00:00:00,18630010.0,7581150.0,11546760.0,23.550000000000001,12.880000000000001,10.22917361111111,15.9,7.0279999999999996,69.276736111111134,88.0,46.390000000000001,958.81487708333327,961.32280000000003,956.46389999999997,0.0,0.0,0.0,1.6327986111111112,3.9950000000000001
2017-09-15 00:00:00,17094740.0,7423420.0,10934990.0,22.359999999999999,10.83,13.848048611111109,22.280000000000001,6.2050000000000001,47.465555555555532,84.700000000000003,16.559999999999999,955.65584583333339,957.87540000000001,953.19420000000002,0.0,0.0,0.0,1.1911041666666673,3.177
2017-09-16 00:00:00,24042250.0,3504558.0,28217420.0,28.100000000000001,9.4600000000000009,18.258055555555543,29.43,8.7100000000000009,35.034583333333337,57.109999999999999,9.0700000000000003,950.29107291666651,953.20029999999997,947.63670000000002,0.0,0.0,0.0,1.3965138888888891,5.6779999999999999
2017-09-17 00:00:00,25876020.0,1896362.0,34010680.0,35.560000000000002,11.699999999999999,16.150763888888886,23.379999999999999,9.1799999999999997,55.422986111111101,88.299999999999997,31.100000000000001,949.81772777777792,950.76760000000002,948.26020000000005,0.0,0.0,0.0,1.6946388888888881,4.327
2017-09-18 00:00:00,25401850.0,2685865.0,31344480.0,31.050000000000001,15.0,10.488902777777776,15.77,6.2560000000000002,87.029374999999973,100.0,61.240000000000002,949.25167013888881,951.82830000000001,946.33450000000005,0.0,0.0,0.0,2.4384097222222221,5.0510000000000002
2017-09-19 00:00:00,21361510.0,6430084.0,16943830.0,21.48,10.9,9.9421874999999975,13.289999999999999,7.8029999999999999,79.494513888888932,99.599999999999994,53.579999999999998,955.10005972222223,958.0829,951.24239999999998,0.0035277777777777777,0.254,0.0,2.2161458333333335,4.1479999999999997
2017-09-20 00:00:00,7031626.0,5333627.0,83995.220000000001,19.780000000000001,11.699999999999999,12.259166666666664,17.039999999999999,8.1999999999999993,60.871736111111119,84.0,38.25,957.55401111111087,959.1259,956.20079999999996,0.0,0.0,0.0,1.7899236111111112,3.931
2017-09-21 00:00:00,20831630.0,6754770.0,17755890.0,23.550000000000001,12.44,14.306937500000004,20.870000000000001,7.726,56.516041666666666,77.620000000000005,31.780000000000001,955.27573472222184,957.10379999999998,953.69230000000005,0.0,0.0,0.0,1.7138958333333343,4.9459999999999997
2017-09-22 00:00:00,25099470.0,3502120.0,28869310.0,27.309999999999999,11.08,16.899791666666669,24.789999999999999,8.8300000000000001,45.797291666666673,79.219999999999999,18.629999999999999,952.22808750000013,954.99770000000001,949.99059999999997,0.0,0.0,0.0,1.4729097222222221,3.996
2017-09-23 00:00:00,25214600.0,3236981.0,27895990.0,31.23,11.93,16.926180555555558,26.140000000000001,8.3699999999999992,47.636111111111113,94.299999999999997,20.390000000000001,949.89335416666574,953.03880000000004,947.39260000000002,0.0,0.0,0.0,2.1370555555555546,6.3490000000000002
2017-09-24 00:00:00,25642620.0,3389437.0,28814870.0,33.890000000000001,14.4,14.469791666666671,19.440000000000001,8.7699999999999996,64.578333333333305,91.799999999999997,38.759999999999998,954.46599513888884,956.13440000000003,951.76589999999999,0.0,0.0,0.0,1.9460347222222216,6.375
2017-09-25 00:00:00,21844570.0,6548133.0,17186920.0,26.739999999999998,12.81,15.727569444444445,22.440000000000001,10.26,51.448819444444432,74.569999999999993,22.760000000000002,953.79067569444464,955.63459999999998,952.38789999999995,0.0,0.0,0.0,1.6132291666666669,4.343
2017-09-26 00:00:00,14746450.0,5002303.0,10345300.0,28.620000000000001,20.079999999999998,16.079236111111118,22.629999999999999,10.9,45.180486111111129,63.579999999999998,24.489999999999998,950.78205833333357,952.92830000000004,949.39940000000001,0.0,0.0,0.0,1.3178333333333327,3.4540000000000002
2017-09-27 00:00:00,15884450.0,9385352.0,7055761.0,28.199999999999999,14.970000000000001,16.229166666666668,22.52,11.41,48.479583333333345,66.829999999999998,26.25,948.67018333333283,950.23469999999998,947.36289999999997,0.0,0.0,0.0,1.6254513888888891,5.1440000000000001
2017-09-28 00:00:00,14934780.0,8775574.0,4077830.0,30.5,15.58,14.828680555555561,21.379999999999999,10.960000000000001,62.847291666666621,79.239999999999995,41.539999999999999,950.99875277777801,953.6259,949.35850000000005,0.0,0.0,0.0,1.6684166666666667,4.79
2017-09-29 00:00:00,10886830.0,8047013.0,622640.69999999995,26.960000000000001,15.17,15.525555555555561,21.07,12.109999999999999,58.818055555555553,82.299999999999997,27.539999999999999,951.90063749999979,953.96889999999996,950.49099999999999,0.0,0.0,0.0,1.7876874999999994,5.641
2017-09-30 00:00:00,16907780.0,9906462.0,4238720.0,29.48,16.359999999999999,10.396097222222219,14.68,6.7800000000000002,76.255138888888908,98.900000000000006,30.559999999999999,951.06079999999986,953.76760000000002,948.56560000000002,0.13758333333333334,2.794,0.0,1.534041666666667,6.6479999999999997
2017-10-01 00:00:00,4577783.0,3495101.0,-10946.6,19.780000000000001,11.15,10.794194444444447,14.92,6.8310000000000004,71.983541666666667,100.0,42.049999999999997,954.6404263888885,956.70780000000002,952.70839999999998,0.0,0.0,0.0,2.1788194444444446,5.2359999999999998
2017-10-02 00:00:00,25293080.0,6957449.0,21859920.0,22.329999999999998,11.31,12.236194444444443,16.620000000000001,6.6500000000000004,61.54666666666666,85.099999999999994,36.289999999999999,954.9439625,955.851,953.6069,0.0,0.0,0.0,1.1286319444444439,2.9849999999999999
2017-10-03 00:00:00,14034910.0,9934421.0,2556296.0,23.780000000000001,10.02,16.382708333333344,26.25,9.8100000000000005,46.481041666666691,75.930000000000007,14.56,952.06687638888855,954.92169999999999,949.44690000000003,0.0,0.0,0.0,1.6438958333333331,5.7969999999999997
2017-10-04 00:00:00,19317630.0,7250334.0,10962040.0,32.700000000000003,19.920000000000002,11.418256944444444,16.120000000000001,7.093,69.089166666666671,97.599999999999994,40.759999999999998,949.75516249999964,953.74590000000001,948.04489999999998,0.18344444444444449,2.54,0.0,2.1133194444444445,6.3360000000000003
2017-10-05 00:00:00,13436290.0,9993603.0,367390.90000000002,23.289999999999999,12.23,11.125381944444445,16.010000000000002,5.8710000000000004,73.437291666666681,89.200000000000003,50.829999999999998,955.57181250000031,957.07640000000004,953.85029999999995,0.058208333333333334,1.016,0.0,2.2444999999999977,5.3150000000000004
2017-10-06 00:00:00,4469683.0,2368011.0,3094263.0,22.59,15.6,16.405069444444447,24.190000000000001,8.5099999999999998,60.19152777777775,86.5,27.07,951.44713194444421,956.4239,948.67539999999997,0.0,0.0,0.0,1.4297847222222224,3.923
