Fechas,WS_ms_S_WVT
2017-05-11 18:00:00,0.435
2017-05-11 18:10:00,1.1259999999999999
2017-05-11 18:20:00,1.74
2017-05-11 18:30:00,0.95799999999999996
2017-05-11 18:40:00,1.3100000000000001
2017-05-11 18:50:00,1.1020000000000001
2017-05-11 19:00:00,1.1160000000000001
2017-05-11 19:10:00,1.4419999999999999
2017-05-11 19:20:00,1.573
2017-05-11 19:30:00,0.86899999999999999
2017-05-11 19:40:00,1.3520000000000001
2017-05-11 19:50:00,1.016
2017-05-11 20:00:00,0.92600000000000005
2017-05-11 20:10:00,1.024
2017-05-11 20:20:00,1.798
2017-05-11 20:30:00,1.4490000000000001
2017-05-11 20:40:00,0.74299999999999999
2017-05-11 20:50:00,1.9790000000000001
2017-05-11 21:00:00,2.161
2017-05-11 21:10:00,1.5049999999999999
2017-05-11 21:20:00,1.212
2017-05-11 21:30:00,0.77000000000000002
2017-05-11 21:40:00,0.53100000000000003
2017-05-11 21:50:00,2.1400000000000001
2017-05-11 22:00:00,2.032
2017-05-11 22:10:00,1.2989999999999999
2017-05-11 22:20:00,1.5369999999999999
2017-05-11 22:30:00,1.5660000000000001
2017-05-11 22:40:00,0.66200000000000003
2017-05-11 22:50:00,0.93200000000000005
2017-05-11 23:00:00,0.32900000000000001
2017-05-11 23:10:00,0.496
2017-05-11 23:20:00,1.1479999999999999
2017-05-11 23:30:00,1.3049999999999999
2017-05-11 23:40:00,1.554
2017-05-11 23:50:00,1.6639999999999999
2017-05-12 00:00:00,2.153
2017-05-12 00:10:00,1.7949999999999999
2017-05-12 00:20:00,1.5820000000000001
2017-05-12 00:30:00,1.458
2017-05-12 00:40:00,1.3879999999999999
2017-05-12 00:50:00,1.222
2017-05-12 01:00:00,0.73299999999999998
2017-05-12 01:10:00,1.107
2017-05-12 01:20:00,1.319
2017-05-12 01:30:00,1.9490000000000001
2017-05-12 01:40:00,1.9359999999999999
2017-05-12 01:50:00,1.7030000000000001
2017-05-12 02:00:00,1.159
2017-05-12 02:10:00,1.3220000000000001
2017-05-12 02:20:00,1.1930000000000001
2017-05-12 02:30:00,0.93100000000000005
2017-05-12 02:40:00,1.1080000000000001
2017-05-12 02:50:00,1.585
2017-05-12 03:00:00,1.458
2017-05-12 03:10:00,1.363
2017-05-12 03:20:00,1.298
2017-05-12 03:30:00,1.5
2017-05-12 03:40:00,1.2729999999999999
2017-05-12 03:50:00,0.33600000000000002
2017-05-12 04:00:00,1.385
2017-05-12 04:10:00,2.0350000000000001
2017-05-12 04:20:00,1.994
2017-05-12 04:30:00,1.6779999999999999
2017-05-12 04:40:00,2.0329999999999999
2017-05-12 04:50:00,2.2589999999999999
2017-05-12 05:00:00,1.6200000000000001
2017-05-12 05:10:00,2.1840000000000002
2017-05-12 05:20:00,1.619
2017-05-12 05:30:00,1.4430000000000001
2017-05-12 05:40:00,1.792
2017-05-12 05:50:00,1.0529999999999999
2017-05-12 06:00:00,0.94899999999999995
2017-05-12 06:10:00,1.923
2017-05-12 06:20:00,2.1760000000000002
2017-05-12 06:30:00,0.91400000000000003
2017-05-12 06:40:00,1.05
2017-05-12 06:50:00,1.0649999999999999
2017-05-12 07:00:00,1.5
2017-05-12 07:10:00,1.3939999999999999
2017-05-12 07:20:00,0.63100000000000001
2017-05-12 07:30:00,0.35599999999999998
2017-05-12 07:40:00,0.61599999999999999
2017-05-12 07:50:00,0.47399999999999998
2017-05-12 08:00:00,0.224
2017-05-12 08:10:00,0.66800000000000004
2017-05-12 08:20:00,1.839
2017-05-12 08:30:00,2.3580000000000001
2017-05-12 08:40:00,1.5900000000000001
2017-05-12 08:50:00,1.1319999999999999
2017-05-12 09:00:00,1.363
2017-05-12 09:10:00,1.272
2017-05-12 09:20:00,1.476
2017-05-12 09:30:00,0.89500000000000002
2017-05-12 09:40:00,1.526
2017-05-12 09:50:00,1.4730000000000001
2017-05-12 10:00:00,1.595
2017-05-12 10:10:00,1.2090000000000001
2017-05-12 10:20:00,0.32600000000000001
2017-05-12 10:30:00,1.0760000000000001
2017-05-12 10:40:00,0.40799999999999997
2017-05-12 10:50:00,0.35499999999999998
2017-05-12 11:00:00,1.1819999999999999
2017-05-12 11:10:00,1.7070000000000001
2017-05-12 11:20:00,1.843
2017-05-12 11:30:00,1.756
2017-05-12 11:40:00,1.8859999999999999
2017-05-12 11:50:00,2.0990000000000002
2017-05-12 12:00:00,1.5049999999999999
2017-05-12 12:10:00,1.0700000000000001
2017-05-12 12:20:00,1.111
2017-05-12 12:30:00,1.0389999999999999
2017-05-12 12:40:00,1.2330000000000001
2017-05-12 12:50:00,1.077
2017-05-12 13:00:00,1.0900000000000001
2017-05-12 13:10:00,0.621
2017-05-12 13:20:00,1.0029999999999999
2017-05-12 13:30:00,1.5740000000000001
2017-05-12 13:40:00,1.6479999999999999
2017-05-12 13:50:00,1.1659999999999999
2017-05-12 14:00:00,1.1679999999999999
2017-05-12 14:10:00,0.70899999999999996
2017-05-12 14:20:00,0.72899999999999998
2017-05-12 14:30:00,1.1439999999999999
2017-05-12 14:40:00,0.71699999999999997
2017-05-12 14:50:00,0.96899999999999997
2017-05-12 15:00:00,1.1579999999999999
2017-05-12 15:10:00,0.65600000000000003
2017-05-12 15:20:00,1.387
2017-05-12 15:30:00,1.5649999999999999
2017-05-12 15:40:00,1.204
2017-05-12 15:50:00,0.82699999999999996
2017-05-12 16:00:00,1.1100000000000001
2017-05-12 16:10:00,0.58799999999999997
2017-05-12 16:20:00,0.17799999999999999
2017-05-12 16:30:00,0.75900000000000001
2017-05-12 16:40:00,1.143
2017-05-12 16:50:00,1.593
2017-05-12 17:00:00,1.8899999999999999
2017-05-12 17:10:00,2.2050000000000001
2017-05-12 17:20:00,2.3820000000000001
2017-05-12 17:30:00,2.2130000000000001
2017-05-12 17:40:00,1.903
2017-05-12 17:50:00,1.8140000000000001
2017-05-12 18:00:00,1.1259999999999999
2017-05-12 18:10:00,1.681
2017-05-12 18:20:00,1.948
2017-05-12 18:30:00,1.4910000000000001
2017-05-12 18:40:00,1.2130000000000001
2017-05-12 18:50:00,1.512
2017-05-12 19:00:00,1.4730000000000001
2017-05-12 19:10:00,1.474
2017-05-12 19:20:00,1.498
2017-05-12 19:30:00,1.2869999999999999
2017-05-12 19:40:00,0.92100000000000004
2017-05-12 19:50:00,0.93000000000000005
2017-05-12 20:00:00,1.5680000000000001
2017-05-12 20:10:00,1.6080000000000001
2017-05-12 20:20:00,0.86199999999999999
2017-05-12 20:30:00,0.36399999999999999
2017-05-12 20:40:00,1.115
2017-05-12 20:50:00,1.6739999999999999
2017-05-12 21:00:00,0.496
2017-05-12 21:10:00,0.36499999999999999
2017-05-12 21:20:00,0.01
2017-05-12 21:30:00,0.373
2017-05-12 21:40:00,0.748
2017-05-12 21:50:00,0.438
2017-05-12 22:00:00,0.29799999999999999
