Fechas,WindDir_d1_WVT
2017-05-10 19:40:00,135.7
2017-05-10 19:50:00,132.7
2017-05-10 20:00:00,141.4
2017-05-10 20:10:00,198.7
2017-05-10 20:20:00,244.6
2017-05-10 20:30:00,237.6
2017-05-10 20:40:00,241.8
2017-05-10 20:50:00,263.9
2017-05-10 21:00:00,305.6
2017-05-10 21:10:00,290.1
2017-05-10 21:20:00,293.3
2017-05-10 21:30:00,316.6
2017-05-10 21:40:00,329.0
2017-05-10 21:50:00,319.0
2017-05-10 22:00:00,337.0
2017-05-10 22:10:00,344.2
2017-05-10 22:20:00,331.5
2017-05-10 22:30:00,341.9
2017-05-10 22:40:00,317.7
2017-05-10 22:50:00,7.873
2017-05-10 23:00:00,325.3
2017-05-10 23:10:00,340.3
2017-05-10 23:20:00,338.6
2017-05-10 23:30:00,350.8
2017-05-10 23:40:00,351.4
2017-05-10 23:50:00,352.6
2017-05-11 00:00:00,325.7
2017-05-11 00:10:00,212.3
2017-05-11 00:20:00,235.4
2017-05-11 00:30:00,242.2
2017-05-11 00:40:00,268.4
2017-05-11 00:50:00,288.1
2017-05-11 01:00:00,255.8
2017-05-11 01:10:00,257.6
2017-05-11 01:20:00,230.5
2017-05-11 01:30:00,278.8
2017-05-11 01:40:00,271.5
2017-05-11 01:50:00,274.4
2017-05-11 02:00:00,302.7
2017-05-11 02:10:00,340.3
2017-05-11 02:20:00,339.1
2017-05-11 02:30:00,3.389
2017-05-11 02:40:00,359.0
2017-05-11 02:50:00,49.13
2017-05-11 03:00:00,99.1
2017-05-11 03:10:00,94.9
2017-05-11 03:20:00,96.4
2017-05-11 03:30:00,91.4
2017-05-11 03:40:00,82.6
2017-05-11 03:50:00,55.84
2017-05-11 04:00:00,0.08
2017-05-11 04:10:00,34.6
2017-05-11 04:20:00,65.34
2017-05-11 04:30:00,74.94
2017-05-11 04:40:00,71.92
2017-05-11 04:50:00,67.31
2017-05-11 05:00:00,85.6
2017-05-11 05:10:00,92.2
2017-05-11 05:20:00,120.3
2017-05-11 05:30:00,112.6
2017-05-11 05:40:00,90.8
2017-05-11 05:50:00,80.1
2017-05-11 06:00:00,79.42
2017-05-11 06:10:00,79.67
2017-05-11 06:20:00,100.9
2017-05-11 06:30:00,248.6
2017-05-11 06:40:00,164.6
2017-05-11 06:50:00,154.2
2017-05-11 07:00:00,118.5
2017-05-11 07:10:00,112.5
2017-05-11 07:20:00,147.3
2017-05-11 07:30:00,54.91
2017-05-11 07:40:00,63.5
2017-05-11 07:50:00,91.4
2017-05-11 08:00:00,12.05
2017-05-11 08:10:00,40.22
2017-05-11 08:20:00,35.25
2017-05-11 08:30:00,63.94
2017-05-11 08:40:00,240.5
2017-05-11 08:50:00,244.6
2017-05-11 09:00:00,267.8
2017-05-11 09:10:00,19.01
2017-05-11 09:20:00,29.97
2017-05-11 09:30:00,24.49
2017-05-11 09:40:00,23.56
2017-05-11 09:50:00,334.4
2017-05-11 10:00:00,101.9
2017-05-11 10:10:00,97.4
2017-05-11 10:20:00,93.0
2017-05-11 10:30:00,90.2
2017-05-11 10:40:00,97.2
2017-05-11 10:50:00,101.5
2017-05-11 11:00:00,92.1
2017-05-11 11:10:00,80.4
2017-05-11 11:20:00,60.0
2017-05-11 11:30:00,64.82
2017-05-11 11:40:00,71.85
2017-05-11 11:50:00,98.5
2017-05-11 12:00:00,90.8
2017-05-11 12:10:00,57.45
2017-05-11 12:20:00,58.92
2017-05-11 12:30:00,80.3
2017-05-11 12:40:00,39.23
2017-05-11 12:50:00,56.78
2017-05-11 13:00:00,10.58
2017-05-11 13:10:00,12.84
2017-05-11 13:20:00,343.0
2017-05-11 13:30:00,319.1
2017-05-11 13:40:00,302.1
2017-05-11 13:50:00,305.3
2017-05-11 14:00:00,278.3
2017-05-11 14:10:00,313.4
2017-05-11 14:20:00,342.7
2017-05-11 14:30:00,350.0
2017-05-11 14:40:00,71.49
2017-05-11 14:50:00,128.5
2017-05-11 15:00:00,186.6
2017-05-11 15:10:00,202.0
2017-05-11 15:20:00,212.1
2017-05-11 15:30:00,227.0
2017-05-11 15:40:00,259.0
2017-05-11 15:50:00,219.5
2017-05-11 16:00:00,233.6
2017-05-11 16:10:00,214.3
2017-05-11 16:20:00,207.4
2017-05-11 16:30:00,187.8
2017-05-11 16:40:00,217.3
2017-05-11 16:50:00,89.7
2017-05-11 17:00:00,94.1
2017-05-11 17:10:00,85.0
2017-05-11 17:20:00,85.4
2017-05-11 17:30:00,83.3
2017-05-11 17:40:00,78.39
2017-05-11 17:50:00,130.2
2017-05-11 18:00:00,184.3
2017-05-11 18:10:00,109.8
2017-05-11 18:20:00,95.7
2017-05-11 18:30:00,80.7
2017-05-11 18:40:00,73.86
2017-05-11 18:50:00,69.04
2017-05-11 19:00:00,87.5
2017-05-11 19:10:00,107.4
2017-05-11 19:20:00,97.7
2017-05-11 19:30:00,72.68
2017-05-11 19:40:00,10.99
2017-05-11 19:50:00,35.83
2017-05-11 20:00:00,41.42
2017-05-11 20:10:00,56.78
2017-05-11 20:20:00,53.45
2017-05-11 20:30:00,29.02
2017-05-11 20:40:00,67.13
2017-05-11 20:50:00,348.5
2017-05-11 21:00:00,20.53
2017-05-11 21:10:00,31.8
2017-05-11 21:20:00,23.71
2017-05-11 21:30:00,78.17
2017-05-11 21:40:00,229.0
2017-05-11 21:50:00,276.5
2017-05-11 22:00:00,284.6
2017-05-11 22:10:00,274.0
2017-05-11 22:20:00,247.1
2017-05-11 22:30:00,235.0
2017-05-11 22:40:00,162.3
2017-05-11 22:50:00,134.3
2017-05-11 23:00:00,147.8
2017-05-11 23:10:00,257.7
2017-05-11 23:20:00,119.9
2017-05-11 23:30:00,136.1
2017-05-11 23:40:00,106.6
2017-05-11 23:50:00,95.9
2017-05-12 00:00:00,108.6
2017-05-12 00:10:00,99.6
2017-05-12 00:20:00,110.0
2017-05-12 00:30:00,117.1
2017-05-12 00:40:00,122.0
2017-05-12 00:50:00,125.9
2017-05-12 01:00:00,168.3
2017-05-12 01:10:00,114.5
2017-05-12 01:20:00,95.9
2017-05-12 01:30:00,108.7
2017-05-12 01:40:00,114.4
2017-05-12 01:50:00,108.5
2017-05-12 02:00:00,108.3
2017-05-12 02:10:00,96.9
2017-05-12 02:20:00,108.4
2017-05-12 02:30:00,125.0
2017-05-12 02:40:00,99.0
2017-05-12 02:50:00,91.7
2017-05-12 03:00:00,108.0
2017-05-12 03:10:00,118.9
2017-05-12 03:20:00,115.4
2017-05-12 03:30:00,85.2
2017-05-12 03:40:00,72.71
2017-05-12 03:50:00,62.19
2017-05-12 04:00:00,124.1
2017-05-12 04:10:00,105.9
2017-05-12 04:20:00,101.4
2017-05-12 04:30:00,102.3
2017-05-12 04:40:00,104.2
2017-05-12 04:50:00,96.6
2017-05-12 05:00:00,97.1
2017-05-12 05:10:00,106.3
2017-05-12 05:20:00,109.3
2017-05-12 05:30:00,120.8
2017-05-12 05:40:00,103.2
2017-05-12 05:50:00,102.6
2017-05-12 06:00:00,106.3
2017-05-12 06:10:00,117.9
2017-05-12 06:20:00,105.8
2017-05-12 06:30:00,76.07
2017-05-12 06:40:00,52.12
2017-05-12 06:50:00,91.3
2017-05-12 07:00:00,111.7
2017-05-12 07:10:00,76.08
2017-05-12 07:20:00,22.82
2017-05-12 07:30:00,341.1
2017-05-12 07:40:00,209.5
2017-05-12 07:50:00,162.1
2017-05-12 08:00:00,171.5
2017-05-12 08:10:00,122.5
2017-05-12 08:20:00,98.7
2017-05-12 08:30:00,87.3
2017-05-12 08:40:00,87.2
2017-05-12 08:50:00,83.4
2017-05-12 09:00:00,89.3
2017-05-12 09:10:00,94.3
2017-05-12 09:20:00,99.7
2017-05-12 09:30:00,98.9
2017-05-12 09:40:00,102.2
2017-05-12 09:50:00,98.0
2017-05-12 10:00:00,97.2
2017-05-12 10:10:00,76.22
2017-05-12 10:20:00,263.4
2017-05-12 10:30:00,237.6
2017-05-12 10:40:00,288.8
2017-05-12 10:50:00,254.3
2017-05-12 11:00:00,224.1
2017-05-12 11:10:00,236.4
2017-05-12 11:20:00,240.3
2017-05-12 11:30:00,241.8
2017-05-12 11:40:00,259.7
2017-05-12 11:50:00,262.3
2017-05-12 12:00:00,262.6
2017-05-12 12:10:00,268.7
2017-05-12 12:20:00,298.7
2017-05-12 12:30:00,278.8
2017-05-12 12:40:00,213.7
2017-05-12 12:50:00,242.7
2017-05-12 13:00:00,240.5
2017-05-12 13:10:00,258.8
2017-05-12 13:20:00,256.9
2017-05-12 13:30:00,257.9
2017-05-12 13:40:00,231.4
2017-05-12 13:50:00,264.2
2017-05-12 14:00:00,211.0
2017-05-12 14:10:00,88.1
2017-05-12 14:20:00,229.1
2017-05-12 14:30:00,250.1
2017-05-12 14:40:00,204.6
2017-05-12 14:50:00,257.1
2017-05-12 15:00:00,229.3
2017-05-12 15:10:00,299.7
2017-05-12 15:20:00,240.5
2017-05-12 15:30:00,243.5
2017-05-12 15:40:00,242.7
2017-05-12 15:50:00,235.0
2017-05-12 16:00:00,272.0
2017-05-12 16:10:00,267.7
2017-05-12 16:20:00,118.4
2017-05-12 16:30:00,220.7
2017-05-12 16:40:00,239.7
2017-05-12 16:50:00,229.7
2017-05-12 17:00:00,237.4
2017-05-12 17:10:00,254.9
2017-05-12 17:20:00,243.5
2017-05-12 17:30:00,248.8
2017-05-12 17:40:00,241.4
2017-05-12 17:50:00,239.6
2017-05-12 18:00:00,234.8
2017-05-12 18:10:00,226.7
2017-05-12 18:20:00,224.6
2017-05-12 18:30:00,226.7
2017-05-12 18:40:00,227.2
2017-05-12 18:50:00,227.5
2017-05-12 19:00:00,222.4
2017-05-12 19:10:00,213.3
2017-05-12 19:20:00,204.3
2017-05-12 19:30:00,199.4
2017-05-12 19:40:00,208.4
2017-05-12 19:50:00,209.7
2017-05-12 20:00:00,217.4
2017-05-12 20:10:00,214.0
2017-05-12 20:20:00,220.2
2017-05-12 20:30:00,251.2
2017-05-12 20:40:00,224.1
2017-05-12 20:50:00,216.0
2017-05-12 21:00:00,193.6
2017-05-12 21:10:00,198.0
2017-05-12 21:20:00,249.3
2017-05-12 21:30:00,207.1
2017-05-12 21:40:00,204.5
2017-05-12 21:50:00,210.0
2017-05-12 22:00:00,192.1
2017-05-12 22:10:00,177.7
2017-05-12 22:20:00,170.6
2017-05-12 22:30:00,182.4
2017-05-12 22:40:00,202.7
2017-05-12 22:50:00,192.1
2017-05-12 23:00:00,52.9
2017-05-12 23:10:00,331.5
2017-05-12 23:20:00,311.8
2017-05-12 23:30:00,302.2
2017-05-12 23:40:00,299.2
2017-05-12 23:50:00,299.1
2017-05-13 00:00:00,304.6
2017-05-13 00:10:00,253.9
2017-05-13 00:20:00,334.1
2017-05-13 00:30:00,344.5
2017-05-13 00:40:00,91.6
2017-05-13 00:50:00,127.7
2017-05-13 01:00:00,101.5
2017-05-13 01:10:00,107.1
2017-05-13 01:20:00,103.2
2017-05-13 01:30:00,318.3
2017-05-13 01:40:00,300.8
2017-05-13 01:50:00,123.7
2017-05-13 02:00:00,95.8
2017-05-13 02:10:00,310.4
2017-05-13 02:20:00,296.0
2017-05-13 02:30:00,269.2
2017-05-13 02:40:00,264.1
2017-05-13 02:50:00,282.1
2017-05-13 03:00:00,259.0
2017-05-13 03:10:00,109.2
2017-05-13 03:20:00,118.0
2017-05-13 03:30:00,118.3
2017-05-13 03:40:00,121.4
2017-05-13 03:50:00,251.4
2017-05-13 04:00:00,271.0
2017-05-13 04:10:00,297.8
2017-05-13 04:20:00,249.0
2017-05-13 04:30:00,309.8
2017-05-13 04:40:00,303.8
2017-05-13 04:50:00,299.2
2017-05-13 05:00:00,259.1
2017-05-13 05:10:00,257.9
2017-05-13 05:20:00,296.3
2017-05-13 05:30:00,328.7
2017-05-13 05:40:00,127.5
2017-05-13 05:50:00,121.0
2017-05-13 06:00:00,111.1
2017-05-13 06:10:00,110.5
2017-05-13 06:20:00,111.8
2017-05-13 06:30:00,90.5
2017-05-13 06:40:00,75.19
2017-05-13 06:50:00,105.8
2017-05-13 07:00:00,123.5
2017-05-13 07:10:00,124.0
2017-05-13 07:20:00,113.6
2017-05-13 07:30:00,98.3
2017-05-13 07:40:00,112.5
2017-05-13 07:50:00,87.6
2017-05-13 08:00:00,75.1
2017-05-13 08:10:00,310.7
2017-05-13 08:20:00,323.6
2017-05-13 08:30:00,294.8
2017-05-13 08:40:00,276.5
2017-05-13 08:50:00,316.4
2017-05-13 09:00:00,80.1
2017-05-13 09:10:00,295.3
2017-05-13 09:20:00,264.6
2017-05-13 09:30:00,192.4
2017-05-13 09:40:00,248.9
2017-05-13 09:50:00,273.9
2017-05-13 10:00:00,278.3
2017-05-13 10:10:00,268.4
2017-05-13 10:20:00,273.2
2017-05-13 10:30:00,239.7
2017-05-13 10:40:00,229.9
2017-05-13 10:50:00,220.2
2017-05-13 11:00:00,245.0
2017-05-13 11:10:00,223.7
2017-05-13 11:20:00,196.3
2017-05-13 11:30:00,238.7
2017-05-13 11:40:00,239.6
2017-05-13 11:50:00,227.9
2017-05-13 12:00:00,205.3
2017-05-13 12:10:00,321.7
2017-05-13 12:20:00,238.3
2017-05-13 12:30:00,234.1
2017-05-13 12:40:00,198.8
2017-05-13 12:50:00,213.9
2017-05-13 13:00:00,214.0
2017-05-13 13:10:00,225.9
2017-05-13 13:20:00,252.8
2017-05-13 13:30:00,263.4
2017-05-13 13:40:00,230.5
2017-05-13 13:50:00,246.8
2017-05-13 14:00:00,241.8
2017-05-13 14:10:00,231.4
2017-05-13 14:20:00,233.9
2017-05-13 14:30:00,230.8
2017-05-13 14:40:00,242.5
2017-05-13 14:50:00,249.2
2017-05-13 15:00:00,220.0
2017-05-13 15:10:00,231.7
2017-05-13 15:20:00,223.7
2017-05-13 15:30:00,230.7
2017-05-13 15:40:00,228.9
2017-05-13 15:50:00,233.7
2017-05-13 16:00:00,226.8
2017-05-13 16:10:00,238.7
2017-05-13 16:20:00,226.5
2017-05-13 16:30:00,226.7
2017-05-13 16:40:00,230.8
2017-05-13 16:50:00,228.1
2017-05-13 17:00:00,233.2
2017-05-13 17:10:00,231.4
2017-05-13 17:20:00,238.6
2017-05-13 17:30:00,229.0
2017-05-13 17:40:00,229.9
2017-05-13 17:50:00,237.9
2017-05-13 18:00:00,226.6
2017-05-13 18:10:00,218.2
2017-05-13 18:20:00,217.3
2017-05-13 18:30:00,227.6
2017-05-13 18:40:00,229.6
2017-05-13 18:50:00,215.5
2017-05-13 19:00:00,206.1
2017-05-13 19:10:00,219.1
2017-05-13 19:20:00,214.7
2017-05-13 19:30:00,183.3
2017-05-13 19:40:00,185.1
2017-05-13 19:50:00,177.2
2017-05-13 20:00:00,183.8
2017-05-13 20:10:00,170.7
2017-05-13 20:20:00,204.6
2017-05-13 20:30:00,197.2
2017-05-13 20:40:00,202.6
2017-05-13 20:50:00,197.4
2017-05-13 21:00:00,210.0
2017-05-13 21:10:00,215.3
2017-05-13 21:20:00,179.7
2017-05-13 21:30:00,165.0
2017-05-13 21:40:00,201.3
2017-05-13 21:50:00,239.9
2017-05-13 22:00:00,229.5
2017-05-13 22:10:00,242.6
2017-05-13 22:20:00,227.0
2017-05-13 22:30:00,245.8
2017-05-13 22:40:00,245.7
2017-05-13 22:50:00,240.0
2017-05-13 23:00:00,246.1
2017-05-13 23:10:00,229.5
2017-05-13 23:20:00,187.3
2017-05-13 23:30:00,181.5
2017-05-13 23:40:00,183.9
2017-05-13 23:50:00,169.3
2017-05-14 00:00:00,148.7
2017-05-14 00:10:00,109.2
2017-05-14 00:20:00,326.7
2017-05-14 00:30:00,312.4
2017-05-14 00:40:00,261.8
2017-05-14 00:50:00,249.2
2017-05-14 01:00:00,250.1
2017-05-14 01:10:00,301.7
2017-05-14 01:20:00,304.8
2017-05-14 01:30:00,306.2
2017-05-14 01:40:00,5.979
2017-05-14 01:50:00,355.6
2017-05-14 02:00:00,16.89
2017-05-14 02:10:00,312.2
2017-05-14 02:20:00,303.0
2017-05-14 02:30:00,257.1
2017-05-14 02:40:00,252.2
2017-05-14 02:50:00,222.5
2017-05-14 03:00:00,192.1
2017-05-14 03:10:00,194.7
2017-05-14 03:20:00,133.1
2017-05-14 03:30:00,175.6
2017-05-14 03:40:00,111.2
2017-05-14 03:50:00,303.1
2017-05-14 04:00:00,291.4
2017-05-14 04:10:00,255.4
2017-05-14 04:20:00,245.1
2017-05-14 04:30:00,252.1
2017-05-14 04:40:00,225.6
2017-05-14 04:50:00,289.6
2017-05-14 05:00:00,262.6
2017-05-14 05:10:00,245.5
2017-05-14 05:20:00,252.7
2017-05-14 05:30:00,258.1
2017-05-14 05:40:00,296.8
2017-05-14 05:50:00,265.6
2017-05-14 06:00:00,205.4
2017-05-14 06:10:00,125.5
2017-05-14 06:20:00,116.2
2017-05-14 06:30:00,113.9
2017-05-14 06:40:00,108.6
2017-05-14 06:50:00,103.6
2017-05-14 07:00:00,95.6
2017-05-14 07:10:00,124.6
2017-05-14 07:20:00,111.1
2017-05-14 07:30:00,92.4
2017-05-14 07:40:00,88.6
2017-05-14 07:50:00,87.6
2017-05-14 08:00:00,94.1
2017-05-14 08:10:00,82.4
2017-05-14 08:20:00,325.3
2017-05-14 08:30:00,292.1
2017-05-14 08:40:00,266.3
2017-05-14 08:50:00,256.6
2017-05-14 09:00:00,278.7
2017-05-14 09:10:00,263.0
2017-05-14 09:20:00,242.2
2017-05-14 09:30:00,234.5
2017-05-14 09:40:00,274.3
2017-05-14 09:50:00,133.5
2017-05-14 10:00:00,278.0
2017-05-14 10:10:00,218.1
2017-05-14 10:20:00,218.5
2017-05-14 10:30:00,198.0
2017-05-14 10:40:00,196.8
2017-05-14 10:50:00,144.9
2017-05-14 11:00:00,131.7
2017-05-14 11:10:00,140.9
2017-05-14 11:20:00,150.5
2017-05-14 11:30:00,201.7
2017-05-14 11:40:00,193.8
2017-05-14 11:50:00,211.8
2017-05-14 12:00:00,194.1
2017-05-14 12:10:00,210.6
2017-05-14 12:20:00,205.5
2017-05-14 12:30:00,222.1
2017-05-14 12:40:00,201.9
2017-05-14 12:50:00,217.9
2017-05-14 13:00:00,200.5
2017-05-14 13:10:00,205.7
2017-05-14 13:20:00,207.1
2017-05-14 13:30:00,196.9
2017-05-14 13:40:00,203.9
2017-05-14 13:50:00,186.9
2017-05-14 14:00:00,185.4
2017-05-14 14:10:00,211.7
2017-05-14 14:20:00,232.5
2017-05-14 14:30:00,229.1
2017-05-14 14:40:00,226.1
2017-05-14 14:50:00,189.5
2017-05-14 15:00:00,152.5
2017-05-14 15:10:00,63.35
2017-05-14 15:20:00,126.5
2017-05-14 15:30:00,118.7
2017-05-14 15:40:00,95.3
2017-05-14 15:50:00,81.3
2017-05-14 16:00:00,76.81
2017-05-14 16:10:00,19.03
2017-05-14 16:20:00,60.99
2017-05-14 16:30:00,56.02
2017-05-14 16:40:00,35.67
2017-05-14 16:50:00,294.7
2017-05-14 17:00:00,51.35
2017-05-14 17:10:00,353.2
2017-05-14 17:20:00,336.9
2017-05-14 17:30:00,321.5
2017-05-14 17:40:00,303.3
2017-05-14 17:50:00,297.7
2017-05-14 18:00:00,311.2
2017-05-14 18:10:00,282.5
2017-05-14 18:20:00,269.6
2017-05-14 18:30:00,252.2
2017-05-14 18:40:00,256.6
2017-05-14 18:50:00,204.4
2017-05-14 19:00:00,187.0
2017-05-14 19:10:00,200.2
2017-05-14 19:20:00,218.0
2017-05-14 19:30:00,260.0
2017-05-14 19:40:00,249.7
2017-05-14 19:50:00,232.7
2017-05-14 20:00:00,236.6
2017-05-14 20:10:00,131.1
2017-05-14 20:20:00,92.1
2017-05-14 20:30:00,95.5
2017-05-14 20:40:00,112.6
2017-05-14 20:50:00,109.7
2017-05-14 21:00:00,94.0
2017-05-14 21:10:00,98.2
2017-05-14 21:20:00,111.9
2017-05-14 21:30:00,100.4
2017-05-14 21:40:00,307.8
2017-05-14 21:50:00,296.6
2017-05-14 22:00:00,291.2
2017-05-14 22:10:00,283.5
2017-05-14 22:20:00,300.6
2017-05-14 22:30:00,334.5
2017-05-14 22:40:00,344.9
2017-05-14 22:50:00,321.8
2017-05-14 23:00:00,280.3
2017-05-14 23:10:00,282.8
2017-05-14 23:20:00,299.7
2017-05-14 23:30:00,347.7
2017-05-14 23:40:00,45.18
2017-05-14 23:50:00,122.9
2017-05-15 00:00:00,115.6
2017-05-15 00:10:00,118.5
2017-05-15 00:20:00,115.4
2017-05-15 00:30:00,114.6
2017-05-15 00:40:00,104.4
2017-05-15 00:50:00,102.5
2017-05-15 01:00:00,105.0
2017-05-15 01:10:00,92.4
2017-05-15 01:20:00,113.4
2017-05-15 01:30:00,105.8
2017-05-15 01:40:00,112.7
2017-05-15 01:50:00,107.7
2017-05-15 02:00:00,100.5
2017-05-15 02:10:00,288.0
2017-05-15 02:20:00,175.2
2017-05-15 02:30:00,122.3
2017-05-15 02:40:00,316.3
2017-05-15 02:50:00,325.1
2017-05-15 03:00:00,311.0
2017-05-15 03:10:00,290.9
2017-05-15 03:20:00,148.4
2017-05-15 03:30:00,127.0
2017-05-15 03:40:00,118.5
2017-05-15 03:50:00,106.7
2017-05-15 04:00:00,82.4
2017-05-15 04:10:00,301.4
2017-05-15 04:20:00,302.6
2017-05-15 04:30:00,199.4
2017-05-15 04:40:00,163.2
2017-05-15 04:50:00,127.2
2017-05-15 05:00:00,205.4
2017-05-15 05:10:00,237.4
2017-05-15 05:20:00,129.3
2017-05-15 05:30:00,118.3
2017-05-15 05:40:00,122.6
2017-05-15 05:50:00,106.2
2017-05-15 06:00:00,114.0
2017-05-15 06:10:00,109.0
2017-05-15 06:20:00,117.1
2017-05-15 06:30:00,89.8
2017-05-15 06:40:00,120.8
2017-05-15 06:50:00,117.6
2017-05-15 07:00:00,119.0
2017-05-15 07:10:00,113.9
2017-05-15 07:20:00,114.7
2017-05-15 07:30:00,117.6
2017-05-15 07:40:00,118.9
2017-05-15 07:50:00,131.8
2017-05-15 08:00:00,133.6
2017-05-15 08:10:00,114.6
2017-05-15 08:20:00,104.2
2017-05-15 08:30:00,25.54
2017-05-15 08:40:00,111.1
2017-05-15 08:50:00,302.1
2017-05-15 09:00:00,209.5
2017-05-15 09:10:00,150.0
2017-05-15 09:20:00,125.2
2017-05-15 09:30:00,139.8
2017-05-15 09:40:00,136.2
2017-05-15 09:50:00,139.5
2017-05-15 10:00:00,179.3
2017-05-15 10:10:00,174.9
2017-05-15 10:20:00,229.5
2017-05-15 10:30:00,232.1
2017-05-15 10:40:00,256.0
2017-05-15 10:50:00,269.8
2017-05-15 11:00:00,256.0
2017-05-15 11:10:00,335.4
2017-05-15 11:20:00,322.9
2017-05-15 11:30:00,335.2
2017-05-15 11:40:00,312.4
2017-05-15 11:50:00,286.2
2017-05-15 12:00:00,262.0
2017-05-15 12:10:00,270.8
2017-05-15 12:20:00,228.1
2017-05-15 12:30:00,202.0
2017-05-15 12:40:00,225.7
2017-05-15 12:50:00,173.2
2017-05-15 13:00:00,245.6
2017-05-15 13:10:00,250.0
2017-05-15 13:20:00,233.3
2017-05-15 13:30:00,217.6
2017-05-15 13:40:00,207.8
2017-05-15 13:50:00,246.4
2017-05-15 14:00:00,238.9
2017-05-15 14:10:00,250.0
2017-05-15 14:20:00,246.4
2017-05-15 14:30:00,200.9
2017-05-15 14:40:00,259.3
2017-05-15 14:50:00,239.2
2017-05-15 15:00:00,238.8
2017-05-15 15:10:00,247.0
2017-05-15 15:20:00,243.2
2017-05-15 15:30:00,238.6
2017-05-15 15:40:00,227.8
2017-05-15 15:50:00,224.0
2017-05-15 16:00:00,240.7
2017-05-15 16:10:00,224.8
2017-05-15 16:20:00,230.2
2017-05-15 16:30:00,241.4
2017-05-15 16:40:00,258.0
2017-05-15 16:50:00,238.4
2017-05-15 17:00:00,249.0
2017-05-15 17:10:00,254.4
2017-05-15 17:20:00,250.7
2017-05-15 17:30:00,265.9
2017-05-15 17:40:00,246.6
2017-05-15 17:50:00,239.8
2017-05-15 18:00:00,235.7
2017-05-15 18:10:00,237.6
2017-05-15 18:20:00,248.0
2017-05-15 18:30:00,264.2
2017-05-15 18:40:00,257.2
2017-05-15 18:50:00,264.3
2017-05-15 19:00:00,234.5
2017-05-15 19:10:00,228.6
2017-05-15 19:20:00,219.6
2017-05-15 19:30:00,212.3
2017-05-15 19:40:00,224.5
2017-05-15 19:50:00,214.9
2017-05-15 20:00:00,210.9
2017-05-15 20:10:00,216.5
2017-05-15 20:20:00,207.2
2017-05-15 20:30:00,191.6
2017-05-15 20:40:00,175.4
2017-05-15 20:50:00,142.3
2017-05-15 21:00:00,150.7
2017-05-15 21:10:00,166.8
2017-05-15 21:20:00,181.5
2017-05-15 21:30:00,134.4
2017-05-15 21:40:00,115.7
2017-05-15 21:50:00,85.1
2017-05-15 22:00:00,111.7
2017-05-15 22:10:00,236.9
2017-05-15 22:20:00,255.6
2017-05-15 22:30:00,264.4
2017-05-15 22:40:00,272.5
2017-05-15 22:50:00,250.2
2017-05-15 23:00:00,226.1
2017-05-15 23:10:00,220.4
2017-05-15 23:20:00,239.3
2017-05-15 23:30:00,234.3
2017-05-15 23:40:00,255.8
2017-05-15 23:50:00,251.4
2017-05-16 00:00:00,251.7
2017-05-16 00:10:00,218.2
2017-05-16 00:20:00,142.5
2017-05-16 00:30:00,110.1
2017-05-16 00:40:00,108.5
2017-05-16 00:50:00,128.0
2017-05-16 01:00:00,172.1
2017-05-16 01:10:00,210.4
2017-05-16 01:20:00,224.2
2017-05-16 01:30:00,200.9
2017-05-16 01:40:00,221.3
2017-05-16 01:50:00,225.1
2017-05-16 02:00:00,234.5
2017-05-16 02:10:00,216.7
2017-05-16 02:20:00,179.2
2017-05-16 02:30:00,149.1
2017-05-16 02:40:00,146.8
2017-05-16 02:50:00,166.5
2017-05-16 03:00:00,165.1
2017-05-16 03:10:00,147.6
2017-05-16 03:20:00,124.5
2017-05-16 03:30:00,116.9
2017-05-16 03:40:00,126.3
2017-05-16 03:50:00,109.0
2017-05-16 04:00:00,106.9
2017-05-16 04:10:00,100.3
2017-05-16 04:20:00,88.3
2017-05-16 04:30:00,91.4
2017-05-16 04:40:00,97.0
2017-05-16 04:50:00,100.1
2017-05-16 05:00:00,109.9
2017-05-16 05:10:00,175.6
2017-05-16 05:20:00,270.1
2017-05-16 05:30:00,295.1
2017-05-16 05:40:00,328.8
2017-05-16 05:50:00,312.8
2017-05-16 06:00:00,292.0
2017-05-16 06:10:00,278.2
2017-05-16 06:20:00,253.0
2017-05-16 06:30:00,227.2
2017-05-16 06:40:00,200.8
2017-05-16 06:50:00,194.9
2017-05-16 07:00:00,164.7
2017-05-16 07:10:00,134.5
2017-05-16 07:20:00,132.5
2017-05-16 07:30:00,131.1
2017-05-16 07:40:00,157.5
2017-05-16 07:50:00,119.0
2017-05-16 08:00:00,113.8
2017-05-16 08:10:00,115.7
2017-05-16 08:20:00,125.9
2017-05-16 08:30:00,116.9
2017-05-16 08:40:00,129.4
2017-05-16 08:50:00,133.7
2017-05-16 09:00:00,126.2
2017-05-16 09:10:00,132.4
2017-05-16 09:20:00,131.6
2017-05-16 09:30:00,168.7
2017-05-16 09:40:00,184.4
2017-05-16 09:50:00,182.6
2017-05-16 10:00:00,183.3
2017-05-16 10:10:00,195.9
2017-05-16 10:20:00,173.1
2017-05-16 10:30:00,176.9
2017-05-16 10:40:00,193.4
2017-05-16 10:50:00,222.2
2017-05-16 11:00:00,148.2
2017-05-16 11:10:00,156.4
2017-05-16 11:20:00,208.4
2017-05-16 11:30:00,213.6
2017-05-16 11:40:00,219.8
2017-05-16 11:50:00,223.0
2017-05-16 12:00:00,214.9
2017-05-16 12:10:00,222.9
2017-05-16 12:20:00,227.4
2017-05-16 12:30:00,254.8
