Fechas,Directa_Avg
2017-07-04 03:48:00,996.3212
2017-07-04 03:49:00,1153.812
2017-07-04 03:50:00,907.408
2017-07-04 03:51:00,641.2928
2017-07-04 03:52:00,942.2984
2017-07-04 03:53:00,920.4608
2017-07-04 03:54:00,929.8215
2017-07-04 03:55:00,1010.162
2017-07-04 03:56:00,1091.992
2017-07-04 03:57:00,1025.339
2017-07-04 03:58:00,1083.414
2017-07-04 03:59:00,887.7777
2017-07-04 04:00:00,988.9655
2017-07-04 04:01:00,982.0881
2017-07-04 04:02:00,955.356
2017-07-04 04:03:00,1019.104
2017-07-04 04:04:00,857.1479
2017-07-04 04:05:00,834.7409
2017-07-04 04:06:00,928.8376
2017-07-04 04:07:00,860.9069
2017-07-04 04:08:00,869.2034
2017-07-04 04:09:00,917.5635
2017-07-04 04:10:00,923.6621
2017-07-04 04:11:00,927.2076
2017-07-04 04:12:00,710.7934
2017-07-04 04:13:00,703.2062
2017-07-04 04:14:00,691.5063
2017-07-04 04:15:00,1070.303
2017-07-04 04:16:00,927.634
2017-07-04 04:17:00,918.9831
2017-07-04 04:18:00,689.8046
2017-07-04 04:19:00,355.9642
2017-07-04 04:20:00,537.2791
2017-07-04 04:21:00,592.0919
2017-07-04 04:22:00,334.1951
2017-07-04 04:23:00,648.1014
2017-07-04 04:24:00,756.3635
2017-07-04 04:25:00,770.6887
2017-07-04 04:26:00,743.1797
2017-07-04 04:27:00,1113.815
2017-07-04 04:28:00,1009.939
2017-07-04 04:29:00,1325.906
2017-07-04 04:30:00,1390.79
2017-07-04 04:31:00,1188.775
2017-07-04 04:32:00,1129.356
2017-07-04 04:33:00,1091.564
2017-07-04 04:34:00,973.9984
2017-07-04 04:35:00,1134.507
2017-07-04 04:36:00,1002.402
2017-07-04 04:37:00,877.5416
2017-07-04 04:38:00,620.7186
2017-07-04 04:39:00,885.6318
2017-07-04 04:40:00,1104.169
2017-07-04 04:41:00,1112.4
2017-07-04 04:42:00,1156.079
2017-07-04 04:43:00,1313.713
2017-07-04 04:44:00,974.6312
2017-07-04 04:45:00,1099.716
2017-07-04 04:46:00,1572.746
2017-07-04 04:47:00,1371.512
2017-07-04 04:48:00,1418.099
2017-07-04 04:49:00,1070.295
2017-07-04 04:50:00,1131.621
2017-07-04 04:51:00,1543.42
2017-07-04 04:52:00,1332.831
2017-07-04 04:53:00,1128.627
2017-07-04 04:54:00,1053.596
2017-07-04 04:55:00,1034.222
2017-07-04 04:56:00,1014.728
2017-07-04 04:57:00,1183.349
2017-07-04 04:58:00,1378.135
2017-07-04 04:59:00,1405.085
2017-07-04 05:00:00,1469.758
2017-07-04 05:01:00,1118.631
2017-07-04 05:02:00,1086.302
2017-07-04 05:03:00,1020.998
2017-07-04 05:04:00,1052.981
2017-07-04 05:05:00,1010.651
2017-07-04 05:06:00,629.9481
2017-07-04 05:07:00,653.5609
2017-07-04 05:08:00,631.7227
2017-07-04 05:09:00,598.3961
2017-07-04 05:10:00,720.9982
2017-07-04 05:11:00,633.4262
2017-07-04 05:12:00,763.403
2017-07-04 05:13:00,771.9831
2017-07-04 05:14:00,721.9935
2017-07-04 05:15:00,931.8127
2017-07-04 05:16:00,900.6848
2017-07-04 05:17:00,743.6926
2017-07-04 05:18:00,847.7166
2017-07-04 05:19:00,869.0604
2017-07-04 05:20:00,893.5954
2017-07-04 05:21:00,1016.836
2017-07-04 05:22:00,1189.854
2017-07-04 05:23:00,898.8433
2017-07-04 05:24:00,756.8126
2017-07-04 05:25:00,712.4238
2017-07-04 05:26:00,1066.757
2017-07-04 05:27:00,645.5567
2017-07-04 05:28:00,814.3206
2017-07-04 05:29:00,724.0533
2017-07-04 05:30:00,680.3024
2017-07-04 05:31:00,490.0532
2017-07-04 05:32:00,897.7101
2017-07-04 05:33:00,727.1736
2017-07-04 05:34:00,459.7042
2017-07-04 05:35:00,434.4606
2017-07-04 05:36:00,360.1478
2017-07-04 05:37:00,402.3388
2017-07-04 05:38:00,442.8279
2017-07-04 05:39:00,290.515
2017-07-04 05:40:00,547.5609
2017-07-04 05:41:00,508.3481
2017-07-04 05:42:00,367.9479
2017-07-04 05:43:00,220.6695
2017-07-04 05:44:00,152.9512
2017-07-04 05:45:00,106.0093
2017-07-04 05:46:00,43.75098
2017-07-04 05:47:00,29.00187
2017-07-04 05:48:00,333.4164
2017-07-04 05:49:00,499.775
2017-07-04 05:50:00,226.2034
2017-07-04 05:51:00,620.6042
2017-07-04 05:52:00,436.3819
2017-07-04 05:53:00,309.1002
2017-07-04 05:54:00,303.8519
2017-07-04 05:55:00,289.5275
2017-07-04 05:56:00,444.0406
2017-07-04 05:57:00,175.8574
2017-07-04 05:58:00,200.2502
2017-07-04 05:59:00,401.4217
2017-07-04 06:00:00,315.6942
2017-07-04 06:01:00,328.7427
2017-07-04 06:02:00,431.9166
2017-07-04 06:03:00,212.7316
2017-07-04 06:04:00,314.7031
2017-07-04 06:05:00,351.5779
2017-07-04 06:06:00,443.4819
2017-07-04 06:07:00,125.7976
2017-07-04 06:08:00,201.1045
2017-07-04 06:09:00,202.9481
2017-07-04 06:10:00,-16.3095
2017-07-04 06:11:00,215.9237
2017-07-04 06:12:00,136.6465
2017-07-04 06:13:00,204.3668
2017-07-04 06:14:00,123.8816
2017-07-04 06:15:00,430.0751
2017-07-04 06:16:00,163.0237
2017-07-04 06:17:00,69.91796
2017-07-04 06:18:00,17.51487
2017-07-04 06:19:00,417.4491
2017-07-04 06:20:00,104.0252
2017-07-04 06:21:00,-47.29704
2017-07-04 06:22:00,-81.40465
2017-07-04 06:23:00,51.55243
2017-07-04 06:24:00,221.7381
2017-07-04 06:25:00,137.4258
2017-07-04 06:26:00,147.6376
2017-07-04 06:27:00,284.2853
2017-07-04 06:28:00,128.918
2017-07-04 06:29:00,157.849
2017-07-04 06:30:00,268.6125
2017-07-04 06:31:00,223.8688
2017-07-04 06:32:00,313.7145
2017-07-04 06:33:00,220.8921
2017-07-04 06:34:00,171.8207
2017-07-04 06:35:00,-114.6645
2017-07-04 06:36:00,132.9595
2017-07-04 06:37:00,109.3452
2017-07-04 06:38:00,37.58296
2017-07-04 06:39:00,104.7368
2017-07-04 06:40:00,131.9671
2017-07-04 06:41:00,320.9489
2017-07-04 06:42:00,180.968
2017-07-04 06:43:00,227.2719
2017-07-04 06:44:00,299.6013
2017-07-04 06:45:00,210.8189
2017-07-04 06:46:00,148.7007
2017-07-04 06:47:00,-63.67788
2017-07-04 06:48:00,358.5244
2017-07-04 06:49:00,120.6187
2017-07-04 06:50:00,-67.15187
2017-07-04 06:51:00,-120.7601
2017-07-04 06:52:00,-139.198
2017-07-04 06:53:00,-127.427
2017-07-04 06:54:00,-29.85335
2017-07-04 06:55:00,288.5354
2017-07-04 06:56:00,251.1674
2017-07-04 06:57:00,-61.55103
2017-07-04 06:58:00,-123.5273
2017-07-04 06:59:00,536.7247
2017-07-04 07:00:00,341.6508
2017-07-04 07:01:00,84.172
2017-07-04 07:02:00,-117.4997
2017-07-04 07:03:00,-96.08451
2017-07-04 07:04:00,-102.1834
2017-07-04 07:05:00,159.1967
2017-07-04 07:06:00,281.2338
2017-07-04 07:07:00,58.28899
2017-07-04 07:08:00,313.5675
2017-07-04 07:09:00,270.0283
2017-07-04 07:10:00,-146.0756
2017-07-04 07:11:00,-333.4921
2017-07-04 07:12:00,-265.917
2017-07-04 07:13:00,223.8658
2017-07-04 07:14:00,706.697
2017-07-04 07:15:00,306.4772
2017-07-04 07:16:00,0.9927605
2017-07-04 07:17:00,370.5138
2017-07-04 07:18:00,222.8055
2017-07-04 07:19:00,660.3275
2017-07-04 07:20:00,725.1302
2017-07-04 07:21:00,612.5236
2017-07-04 07:22:00,727.6805
2017-07-04 07:23:00,228.5434
2017-07-04 07:24:00,413.2635
2017-07-04 07:25:00,-67.79183
2017-07-04 07:26:00,-439.2216
2017-07-04 07:27:00,520.2706
2017-07-04 07:28:00,886.9485
2017-07-04 07:29:00,-81.97402
2017-07-04 07:30:00,142.6734
2017-07-04 07:31:00,605.3663
2017-07-04 07:32:00,606.0748
2017-07-04 07:33:00,425.5391
2017-07-04 07:34:00,270.6691
2017-07-04 07:35:00,308.9594
2017-07-04 07:36:00,582.8177
2017-07-04 07:37:00,241.0287
2017-07-04 07:38:00,293.2907
2017-07-04 07:39:00,273.5081
2017-07-04 07:40:00,442.4205
2017-07-04 07:41:00,519.0014
2017-07-04 07:42:00,277.9019
2017-07-04 07:43:00,608.275
2017-07-04 07:44:00,768.3937
2017-07-04 07:45:00,257.1257
2017-07-04 07:46:00,541.2675
2017-07-04 07:47:00,668.976
2017-07-04 07:48:00,721.1649
2017-07-04 07:49:00,883.052
2017-07-04 07:50:00,676.3455
2017-07-04 07:51:00,806.8903
2017-07-04 07:52:00,863.2691
2017-07-04 07:53:00,789.4543
2017-07-04 07:54:00,975.4592
2017-07-04 07:55:00,441.9222
2017-07-04 07:56:00,759.3268
2017-07-04 07:57:00,589.5643
2017-07-04 07:58:00,557.5088
2017-07-04 07:59:00,676.497
2017-07-04 08:00:00,668.3459
2017-07-04 08:01:00,972.7726
2017-07-04 08:02:00,740.8847
2017-07-04 08:03:00,754.9244
2017-07-04 08:04:00,799.2496
2017-07-04 08:05:00,576.9405
2017-07-04 08:06:00,593.4664
2017-07-04 08:07:00,713.0242
2017-07-04 08:08:00,731.7391
2017-07-04 08:09:00,863.4939
2017-07-04 08:10:00,628.4246
2017-07-04 08:11:00,548.4342
2017-07-04 08:12:00,791.5869
2017-07-04 08:13:00,598.4227
2017-07-04 08:14:00,805.0541
2017-07-04 08:15:00,585.515
2017-07-04 08:16:00,558.2172
2017-07-04 08:17:00,963.6874
2017-07-04 08:18:00,780.7326
2017-07-04 08:19:00,668.7626
2017-07-04 08:20:00,621.2498
2017-07-04 08:21:00,782.6466
2017-07-04 08:22:00,507.2299
2017-07-04 08:23:00,553.4672
2017-07-04 08:24:00,768.048
2017-07-04 08:25:00,698.2731
2017-07-04 08:26:00,478.3043
2017-07-04 08:27:00,659.3392
2017-07-04 08:28:00,292.6529
2017-07-04 08:29:00,366.3325
2017-07-04 08:30:00,780.6729
2017-07-04 08:31:00,1059.15
2017-07-04 08:32:00,1008.306
2017-07-04 08:33:00,1001.419
2017-07-04 08:34:00,650.6879
2017-07-04 08:35:00,693.9484
2017-07-04 08:36:00,978.5202
2017-07-04 08:37:00,1233.739
2017-07-04 08:38:00,990.7927
2017-07-04 08:39:00,439.9442
2017-07-04 08:40:00,753.0234
2017-07-04 08:41:00,315.6303
2017-07-04 08:42:00,241.7384
2017-07-04 08:43:00,548.5722
2017-07-04 08:44:00,797.4739
2017-07-04 08:45:00,596.3708
2017-07-04 08:46:00,338.7477
2017-07-04 08:47:00,355.4135
2017-07-04 08:48:00,876.4806
2017-07-04 08:49:00,582.3361
2017-07-04 08:50:00,348.7501
2017-07-04 08:51:00,524.9695
2017-07-04 08:52:00,952.1433
