Fechas,PTemp_C_Avg
2017-09-03 05:50:00,9.57
2017-09-03 06:00:00,9.55
2017-09-03 06:10:00,9.51
2017-09-03 06:20:00,9.47
2017-09-03 06:30:00,9.44
2017-09-03 06:40:00,9.41
2017-09-03 06:50:00,9.43
2017-09-03 07:00:00,9.47
2017-09-03 07:10:00,9.53
2017-09-03 07:20:00,9.58
2017-09-03 07:30:00,9.6
2017-09-03 07:40:00,9.64
2017-09-03 07:50:00,9.63
2017-09-03 08:00:00,9.59
2017-09-03 08:10:00,9.54
2017-09-03 08:20:00,9.5
2017-09-03 08:30:00,9.46
2017-09-03 08:40:00,9.44
2017-09-03 08:50:00,9.43
2017-09-03 09:00:00,9.4
2017-09-03 09:10:00,9.38
2017-09-03 09:20:00,9.37
2017-09-03 09:30:00,9.33
2017-09-03 09:40:00,9.27
2017-09-03 09:50:00,9.22
2017-09-03 10:00:00,9.19
2017-09-03 10:10:00,9.2
2017-09-03 10:20:00,9.23
2017-09-03 10:30:00,9.26
2017-09-03 10:40:00,9.33
2017-09-03 10:50:00,9.42
2017-09-03 11:00:00,9.47
2017-09-03 11:10:00,9.47
2017-09-03 11:20:00,9.44
2017-09-03 11:30:00,9.45
2017-09-03 11:40:00,9.5
2017-09-03 11:50:00,9.57
2017-09-03 12:00:00,9.68
2017-09-03 12:10:00,9.8
2017-09-03 12:20:00,9.91
2017-09-03 12:30:00,10.01
2017-09-03 12:40:00,10.1
2017-09-03 12:50:00,10.23
2017-09-03 13:00:00,10.31
2017-09-03 13:10:00,10.39
2017-09-03 13:20:00,10.49
2017-09-03 13:30:00,10.62
2017-09-03 13:40:00,10.75
2017-09-03 13:50:00,10.88
2017-09-03 14:00:00,11.07
2017-09-03 14:10:00,11.29
2017-09-03 14:20:00,11.51
2017-09-03 14:30:00,11.65
2017-09-03 14:40:00,11.71
2017-09-03 14:50:00,11.76
2017-09-03 15:00:00,11.84
2017-09-03 15:10:00,11.92
2017-09-03 15:20:00,11.93
2017-09-03 15:30:00,11.95
2017-09-03 15:40:00,11.97
2017-09-03 15:50:00,12.07
2017-09-03 16:00:00,12.18
2017-09-03 16:10:00,12.31
2017-09-03 16:20:00,12.53
2017-09-03 16:30:00,12.81
2017-09-03 16:40:00,13.1
2017-09-03 16:50:00,13.47
2017-09-03 17:00:00,13.83
2017-09-03 17:10:00,14.12
2017-09-03 17:20:00,14.17
2017-09-03 17:30:00,14.13
2017-09-03 17:40:00,14.09
2017-09-03 17:50:00,14.03
2017-09-03 18:00:00,13.97
2017-09-03 18:10:00,13.9
2017-09-03 18:20:00,13.82
2017-09-03 18:30:00,13.71
2017-09-03 18:40:00,13.48
2017-09-03 18:50:00,13.12
2017-09-03 19:00:00,12.77
2017-09-03 19:10:00,12.51
2017-09-03 19:20:00,12.31
2017-09-03 19:30:00,12.1
2017-09-03 19:40:00,11.88
2017-09-03 19:50:00,11.71
2017-09-03 20:00:00,11.64
2017-09-03 20:10:00,11.63
2017-09-03 20:20:00,11.61
2017-09-03 20:30:00,11.56
2017-09-03 20:40:00,11.49
2017-09-03 20:50:00,11.38
2017-09-03 21:00:00,11.23
2017-09-03 21:10:00,11.04
2017-09-03 21:20:00,10.84
2017-09-03 21:30:00,10.66
2017-09-03 21:40:00,10.49
2017-09-03 21:50:00,10.36
2017-09-03 22:00:00,10.24
2017-09-03 22:10:00,10.1
2017-09-03 22:20:00,9.94
2017-09-03 22:30:00,9.76
2017-09-03 22:40:00,9.57
2017-09-03 22:50:00,9.38
2017-09-03 23:00:00,9.25
2017-09-03 23:10:00,9.15
2017-09-03 23:20:00,9.05
2017-09-03 23:30:00,8.95
2017-09-03 23:40:00,8.79
2017-09-03 23:50:00,8.7
2017-09-04 00:00:00,8.66
2017-09-04 00:10:00,8.65
2017-09-04 00:20:00,8.64
2017-09-04 00:30:00,8.63
2017-09-04 00:40:00,8.57
2017-09-04 00:50:00,8.46
2017-09-04 01:00:00,8.33
2017-09-04 01:10:00,8.21
2017-09-04 01:20:00,8.1
2017-09-04 01:30:00,8.0
2017-09-04 01:40:00,7.861
2017-09-04 01:50:00,7.692
2017-09-04 02:00:00,7.526
2017-09-04 02:10:00,7.396
2017-09-04 02:20:00,7.251
2017-09-04 02:30:00,7.092
2017-09-04 02:40:00,6.932
2017-09-04 02:50:00,6.779
2017-09-04 03:00:00,6.638
2017-09-04 03:10:00,6.515
2017-09-04 03:20:00,6.37
2017-09-04 03:30:00,6.186
2017-09-04 03:40:00,6.005
2017-09-04 03:50:00,5.849
2017-09-04 04:00:00,5.701
2017-09-04 04:10:00,5.558
2017-09-04 04:20:00,5.464
2017-09-04 04:30:00,5.409
2017-09-04 04:40:00,5.345
2017-09-04 04:50:00,5.273
2017-09-04 05:00:00,5.187
2017-09-04 05:10:00,5.096
2017-09-04 05:20:00,5.051
2017-09-04 05:30:00,5.023
2017-09-04 05:40:00,5.009
2017-09-04 05:50:00,5.013
2017-09-04 06:00:00,5.031
2017-09-04 06:10:00,5.039
2017-09-04 06:20:00,5.077
2017-09-04 06:30:00,5.078
2017-09-04 06:40:00,5.002
2017-09-04 06:50:00,4.911
2017-09-04 07:00:00,4.868
2017-09-04 07:10:00,4.833
2017-09-04 07:20:00,4.786
2017-09-04 07:30:00,4.719
2017-09-04 07:40:00,4.661
2017-09-04 07:50:00,4.611
2017-09-04 08:00:00,4.567
2017-09-04 08:10:00,4.571
2017-09-04 08:20:00,4.639
2017-09-04 08:30:00,4.743
2017-09-04 08:40:00,5.033
2017-09-04 08:50:00,5.492
2017-09-04 09:00:00,6.026
2017-09-04 09:10:00,6.644
2017-09-04 09:20:00,7.315
2017-09-04 09:30:00,8.02
2017-09-04 09:40:00,8.71
2017-09-04 09:50:00,9.43
2017-09-04 10:00:00,10.15
2017-09-04 10:10:00,10.69
2017-09-04 10:20:00,11.14
2017-09-04 10:30:00,11.55
2017-09-04 10:40:00,12.14
2017-09-04 10:50:00,12.84
2017-09-04 11:00:00,13.4
2017-09-04 11:10:00,13.81
2017-09-04 11:20:00,14.14
2017-09-04 11:30:00,14.53
2017-09-04 11:40:00,14.85
2017-09-04 11:50:00,15.19
2017-09-04 12:00:00,15.41
2017-09-04 12:10:00,15.78
2017-09-04 12:20:00,16.04
2017-09-04 12:30:00,16.27
2017-09-04 12:40:00,16.52
2017-09-04 12:50:00,16.84
2017-09-04 13:00:00,17.06
2017-09-04 13:10:00,17.29
2017-09-04 13:20:00,17.53
2017-09-04 13:30:00,17.81
2017-09-04 13:40:00,18.01
2017-09-04 13:50:00,18.15
2017-09-04 14:00:00,18.32
2017-09-04 14:10:00,18.58
2017-09-04 14:20:00,18.83
2017-09-04 14:30:00,19.08
2017-09-04 14:40:00,19.27
2017-09-04 14:50:00,19.38
2017-09-04 15:00:00,19.44
2017-09-04 15:10:00,19.59
2017-09-04 15:20:00,19.68
2017-09-04 15:30:00,19.89
2017-09-04 15:40:00,20.28
2017-09-04 15:50:00,20.76
2017-09-04 16:00:00,21.25
2017-09-04 16:10:00,21.56
2017-09-04 16:20:00,21.71
2017-09-04 16:30:00,21.94
2017-09-04 16:40:00,22.14
2017-09-04 16:50:00,22.16
2017-09-04 17:00:00,22.09
2017-09-04 17:10:00,22.06
2017-09-04 17:20:00,22.05
2017-09-04 17:30:00,21.94
2017-09-04 17:40:00,21.79
2017-09-04 17:50:00,21.59
2017-09-04 18:00:00,21.37
2017-09-04 18:10:00,21.0
2017-09-04 18:20:00,20.58
2017-09-04 18:30:00,20.2
2017-09-04 18:40:00,19.79
2017-09-04 18:50:00,19.39
2017-09-04 19:00:00,18.96
2017-09-04 19:10:00,18.47
2017-09-04 19:20:00,17.9
2017-09-04 19:30:00,17.21
2017-09-04 19:40:00,16.54
2017-09-04 19:50:00,15.91
2017-09-04 20:00:00,15.37
2017-09-04 20:10:00,14.9
2017-09-04 20:20:00,14.47
2017-09-04 20:30:00,14.06
2017-09-04 20:40:00,13.66
2017-09-04 20:50:00,13.27
2017-09-04 21:00:00,12.95
2017-09-04 21:10:00,12.63
2017-09-04 21:20:00,12.35
2017-09-04 21:30:00,12.08
2017-09-04 21:40:00,11.83
2017-09-04 21:50:00,11.65
2017-09-04 22:00:00,11.55
2017-09-04 22:10:00,11.48
2017-09-04 22:20:00,11.38
2017-09-04 22:30:00,11.3
2017-09-04 22:40:00,11.27
2017-09-04 22:50:00,11.2
2017-09-04 23:00:00,11.04
2017-09-04 23:10:00,10.8
2017-09-04 23:20:00,10.48
2017-09-04 23:30:00,10.18
2017-09-04 23:40:00,9.98
2017-09-04 23:50:00,9.85
2017-09-05 00:00:00,9.73
2017-09-05 00:10:00,9.63
2017-09-05 00:20:00,9.53
2017-09-05 00:30:00,9.44
2017-09-05 00:40:00,9.35
2017-09-05 00:50:00,9.25
2017-09-05 01:00:00,9.16
2017-09-05 01:10:00,9.05
2017-09-05 01:20:00,8.99
2017-09-05 01:30:00,8.94
2017-09-05 01:40:00,8.91
2017-09-05 01:50:00,8.88
2017-09-05 02:00:00,8.92
2017-09-05 02:10:00,8.92
2017-09-05 02:20:00,8.92
2017-09-05 02:30:00,8.89
2017-09-05 02:40:00,8.81
2017-09-05 02:50:00,8.71
2017-09-05 03:00:00,8.66
2017-09-05 03:10:00,8.63
2017-09-05 03:20:00,8.58
2017-09-05 03:30:00,8.5
2017-09-05 03:40:00,8.42
2017-09-05 03:50:00,8.33
2017-09-05 04:00:00,8.26
2017-09-05 04:10:00,8.2
2017-09-05 04:20:00,8.19
2017-09-05 04:30:00,8.29
2017-09-05 04:40:00,8.44
2017-09-05 04:50:00,8.55
2017-09-05 05:00:00,8.6
2017-09-05 05:10:00,8.66
2017-09-05 05:20:00,8.7
2017-09-05 05:30:00,8.68
2017-09-05 05:40:00,8.63
2017-09-05 05:50:00,8.51
2017-09-05 06:00:00,8.33
2017-09-05 06:10:00,8.14
2017-09-05 06:20:00,7.925
2017-09-05 06:30:00,7.685
2017-09-05 06:40:00,7.454
2017-09-05 06:50:00,7.298
2017-09-05 07:00:00,7.216
2017-09-05 07:10:00,7.179
2017-09-05 07:20:00,7.199
2017-09-05 07:30:00,7.301
2017-09-05 07:40:00,7.499
2017-09-05 07:50:00,7.725
2017-09-05 08:00:00,7.809
2017-09-05 08:10:00,7.793
2017-09-05 08:20:00,7.707
2017-09-05 08:30:00,7.518
2017-09-05 08:40:00,7.409
2017-09-05 08:50:00,7.429
2017-09-05 09:00:00,7.506
2017-09-05 09:10:00,7.661
2017-09-05 09:20:00,7.824
2017-09-05 09:30:00,8.02
2017-09-05 09:40:00,8.33
2017-09-05 09:50:00,8.79
2017-09-05 10:00:00,9.44
2017-09-05 10:10:00,9.96
2017-09-05 10:20:00,10.49
2017-09-05 10:30:00,11.36
2017-09-05 10:40:00,12.08
2017-09-05 10:50:00,12.71
2017-09-05 11:00:00,13.41
2017-09-05 11:10:00,14.09
2017-09-05 11:20:00,14.64
2017-09-05 11:30:00,15.11
2017-09-05 11:40:00,15.73
2017-09-05 11:50:00,16.43
2017-09-05 12:00:00,16.97
2017-09-05 12:10:00,17.14
2017-09-05 12:20:00,17.28
2017-09-05 12:30:00,17.55
2017-09-05 12:40:00,17.64
2017-09-05 12:50:00,17.61
2017-09-05 13:00:00,17.79
2017-09-05 13:10:00,17.93
2017-09-05 13:20:00,17.98
2017-09-05 13:30:00,18.05
2017-09-05 13:40:00,18.18
2017-09-05 13:50:00,18.34
2017-09-05 14:00:00,18.51
2017-09-05 14:10:00,18.65
2017-09-05 14:20:00,18.81
2017-09-05 14:30:00,18.92
2017-09-05 14:40:00,18.98
2017-09-05 14:50:00,19.07
2017-09-05 15:00:00,19.22
2017-09-05 15:10:00,19.29
2017-09-05 15:20:00,19.36
2017-09-05 15:30:00,19.55
2017-09-05 15:40:00,19.72
2017-09-05 15:50:00,19.73
2017-09-05 16:00:00,19.71
2017-09-05 16:10:00,19.63
2017-09-05 16:20:00,19.42
2017-09-05 16:30:00,19.2
2017-09-05 16:40:00,19.01
2017-09-05 16:50:00,18.81
2017-09-05 17:00:00,18.64
2017-09-05 17:10:00,18.46
2017-09-05 17:20:00,18.25
2017-09-05 17:30:00,18.03
2017-09-05 17:40:00,17.79
2017-09-05 17:50:00,17.54
2017-09-05 18:00:00,17.29
2017-09-05 18:10:00,17.02
2017-09-05 18:20:00,16.76
2017-09-05 18:30:00,16.51
2017-09-05 18:40:00,16.23
2017-09-05 18:50:00,15.96
2017-09-05 19:00:00,15.69
2017-09-05 19:10:00,15.41
2017-09-05 19:20:00,15.15
2017-09-05 19:30:00,14.9
2017-09-05 19:40:00,14.65
2017-09-05 19:50:00,14.4
2017-09-05 20:00:00,14.15
2017-09-05 20:10:00,13.91
2017-09-05 20:20:00,13.67
2017-09-05 20:30:00,13.42
2017-09-05 20:40:00,13.18
2017-09-05 20:50:00,12.95
2017-09-05 21:00:00,12.73
2017-09-05 21:10:00,12.56
2017-09-05 21:20:00,12.44
2017-09-05 21:30:00,12.31
2017-09-05 21:40:00,12.17
2017-09-05 21:50:00,11.99
2017-09-05 22:00:00,11.84
2017-09-05 22:10:00,11.71
2017-09-05 22:20:00,11.6
2017-09-05 22:30:00,11.46
2017-09-05 22:40:00,11.35
2017-09-05 22:50:00,11.27
2017-09-05 23:00:00,11.22
2017-09-05 23:10:00,11.17
2017-09-05 23:20:00,11.09
2017-09-05 23:30:00,11.01
2017-09-05 23:40:00,10.92
2017-09-05 23:50:00,10.82
2017-09-06 00:00:00,10.75
2017-09-06 00:10:00,10.66
2017-09-06 00:20:00,10.52
2017-09-06 00:30:00,10.36
2017-09-06 00:40:00,10.21
2017-09-06 00:50:00,10.09
2017-09-06 01:00:00,9.99
2017-09-06 01:10:00,9.89
2017-09-06 01:20:00,9.79
2017-09-06 01:30:00,9.67
2017-09-06 01:40:00,9.52
2017-09-06 01:50:00,9.35
2017-09-06 02:00:00,9.19
2017-09-06 02:10:00,9.03
2017-09-06 02:20:00,8.86
2017-09-06 02:30:00,8.72
2017-09-06 02:40:00,8.6
2017-09-06 02:50:00,8.46
2017-09-06 03:00:00,8.29
2017-09-06 03:10:00,8.13
2017-09-06 03:20:00,7.985
2017-09-06 03:30:00,7.844
2017-09-06 03:40:00,7.713
2017-09-06 03:50:00,7.578
2017-09-06 04:00:00,7.506
2017-09-06 04:10:00,7.471
2017-09-06 04:20:00,7.419
2017-09-06 04:30:00,7.35
2017-09-06 04:40:00,7.254
2017-09-06 04:50:00,7.148
2017-09-06 05:00:00,7.008
2017-09-06 05:10:00,6.838
2017-09-06 05:20:00,6.68
2017-09-06 05:30:00,6.527
2017-09-06 05:40:00,6.334
2017-09-06 05:50:00,6.109
2017-09-06 06:00:00,5.939
2017-09-06 06:10:00,5.79
2017-09-06 06:20:00,5.682
2017-09-06 06:30:00,5.596
2017-09-06 06:40:00,5.539
2017-09-06 06:50:00,5.528
2017-09-06 07:00:00,5.508
2017-09-06 07:10:00,5.485
2017-09-06 07:20:00,5.498
2017-09-06 07:30:00,5.524
2017-09-06 07:40:00,5.547
2017-09-06 07:50:00,5.545
2017-09-06 08:00:00,5.516
2017-09-06 08:10:00,5.51
2017-09-06 08:20:00,5.529
2017-09-06 08:30:00,5.578
2017-09-06 08:40:00,5.852
2017-09-06 08:50:00,6.222
2017-09-06 09:00:00,6.749
2017-09-06 09:10:00,7.37
2017-09-06 09:20:00,7.995
2017-09-06 09:30:00,8.57
2017-09-06 09:40:00,9.11
2017-09-06 09:50:00,9.44
2017-09-06 10:00:00,9.74
2017-09-06 10:10:00,10.08
2017-09-06 10:20:00,10.54
2017-09-06 10:30:00,11.11
2017-09-06 10:40:00,11.72
2017-09-06 10:50:00,12.22
2017-09-06 11:00:00,12.68
2017-09-06 11:10:00,13.1
2017-09-06 11:20:00,13.34
2017-09-06 11:30:00,13.6
2017-09-06 11:40:00,13.9
2017-09-06 11:50:00,14.27
2017-09-06 12:00:00,14.66
2017-09-06 12:10:00,15.25
2017-09-06 12:20:00,15.9
2017-09-06 12:30:00,16.33
2017-09-06 12:40:00,16.65
2017-09-06 12:50:00,16.81
2017-09-06 13:00:00,17.14
2017-09-06 13:10:00,17.66
2017-09-06 13:20:00,18.05
2017-09-06 13:30:00,18.49
2017-09-06 13:40:00,18.79
2017-09-06 13:50:00,19.16
2017-09-06 14:00:00,19.49
2017-09-06 14:10:00,19.65
2017-09-06 14:20:00,19.9
2017-09-06 14:30:00,20.28
2017-09-06 14:40:00,20.51
2017-09-06 14:50:00,20.57
2017-09-06 15:00:00,20.68
2017-09-06 15:10:00,20.69
2017-09-06 15:20:00,20.6
2017-09-06 15:30:00,20.41
2017-09-06 15:40:00,20.05
2017-09-06 15:50:00,19.84
2017-09-06 16:00:00,19.76
2017-09-06 16:10:00,19.61
2017-09-06 16:20:00,19.48
2017-09-06 16:30:00,19.27
2017-09-06 16:40:00,19.03
2017-09-06 16:50:00,18.77
2017-09-06 17:00:00,18.58
2017-09-06 17:10:00,18.38
2017-09-06 17:20:00,18.05
2017-09-06 17:30:00,17.78
2017-09-06 17:40:00,17.72
2017-09-06 17:50:00,17.44
2017-09-06 18:00:00,17.07
2017-09-06 18:10:00,16.79
2017-09-06 18:20:00,16.56
2017-09-06 18:30:00,16.34
2017-09-06 18:40:00,16.11
2017-09-06 18:50:00,15.81
2017-09-06 19:00:00,15.46
2017-09-06 19:10:00,15.12
2017-09-06 19:20:00,14.79
2017-09-06 19:30:00,14.48
2017-09-06 19:40:00,14.16
2017-09-06 19:50:00,13.84
2017-09-06 20:00:00,13.53
2017-09-06 20:10:00,13.21
2017-09-06 20:20:00,12.93
2017-09-06 20:30:00,12.69
2017-09-06 20:40:00,12.5
2017-09-06 20:50:00,12.34
2017-09-06 21:00:00,12.18
2017-09-06 21:10:00,12.02
2017-09-06 21:20:00,11.89
2017-09-06 21:30:00,11.78
2017-09-06 21:40:00,11.67
2017-09-06 21:50:00,11.56
2017-09-06 22:00:00,11.43
2017-09-06 22:10:00,11.3
2017-09-06 22:20:00,11.2
2017-09-06 22:30:00,11.12
2017-09-06 22:40:00,11.02
2017-09-06 22:50:00,10.9
2017-09-06 23:00:00,10.75
2017-09-06 23:10:00,10.6
2017-09-06 23:20:00,10.46
2017-09-06 23:30:00,10.3
2017-09-06 23:40:00,10.16
2017-09-06 23:50:00,10.05
2017-09-07 00:00:00,9.94
2017-09-07 00:10:00,9.83
2017-09-07 00:20:00,9.73
2017-09-07 00:30:00,9.63
2017-09-07 00:40:00,9.54
2017-09-07 00:50:00,9.48
2017-09-07 01:00:00,9.43
2017-09-07 01:10:00,9.36
2017-09-07 01:20:00,9.25
2017-09-07 01:30:00,9.09
2017-09-07 01:40:00,8.94
2017-09-07 01:50:00,8.78
2017-09-07 02:00:00,8.65
2017-09-07 02:10:00,8.57
2017-09-07 02:20:00,8.49
2017-09-07 02:30:00,8.37
2017-09-07 02:40:00,8.25
2017-09-07 02:50:00,8.12
2017-09-07 03:00:00,7.959
2017-09-07 03:10:00,7.801
2017-09-07 03:20:00,7.686
2017-09-07 03:30:00,7.585
2017-09-07 03:40:00,7.486
2017-09-07 03:50:00,7.375
2017-09-07 04:00:00,7.29
2017-09-07 04:10:00,7.27
2017-09-07 04:20:00,7.289
2017-09-07 04:30:00,7.385
2017-09-07 04:40:00,7.504
2017-09-07 04:50:00,7.63
2017-09-07 05:00:00,7.58
2017-09-07 05:10:00,7.43
2017-09-07 05:20:00,7.269
2017-09-07 05:30:00,7.099
2017-09-07 05:40:00,6.942
2017-09-07 05:50:00,6.797
2017-09-07 06:00:00,6.646
2017-09-07 06:10:00,6.509
2017-09-07 06:20:00,6.398
2017-09-07 06:30:00,6.288
2017-09-07 06:40:00,6.177
2017-09-07 06:50:00,6.107
2017-09-07 07:00:00,6.026
2017-09-07 07:10:00,5.941
2017-09-07 07:20:00,5.872
2017-09-07 07:30:00,5.822
2017-09-07 07:40:00,5.775
2017-09-07 07:50:00,5.736
2017-09-07 08:00:00,5.703
2017-09-07 08:10:00,5.698
2017-09-07 08:20:00,5.704
2017-09-07 08:30:00,5.781
2017-09-07 08:40:00,6.039
2017-09-07 08:50:00,6.485
2017-09-07 09:00:00,7.02
2017-09-07 09:10:00,7.657
2017-09-07 09:20:00,8.34
2017-09-07 09:30:00,9.03
2017-09-07 09:40:00,9.74
2017-09-07 09:50:00,10.49
2017-09-07 10:00:00,11.17
2017-09-07 10:10:00,11.8
2017-09-07 10:20:00,12.38
2017-09-07 10:30:00,12.89
2017-09-07 10:40:00,13.42
2017-09-07 10:50:00,13.94
2017-09-07 11:00:00,14.44
2017-09-07 11:10:00,14.97
2017-09-07 11:20:00,15.28
2017-09-07 11:30:00,15.65
2017-09-07 11:40:00,16.13
2017-09-07 11:50:00,16.79
2017-09-07 12:00:00,17.29
2017-09-07 12:10:00,17.64
2017-09-07 12:20:00,18.0
2017-09-07 12:30:00,18.36
2017-09-07 12:40:00,18.69
2017-09-07 12:50:00,19.07
2017-09-07 13:00:00,19.45
2017-09-07 13:10:00,19.68
2017-09-07 13:20:00,19.85
2017-09-07 13:30:00,19.95
2017-09-07 13:40:00,20.01
2017-09-07 13:50:00,20.09
2017-09-07 14:00:00,20.17
2017-09-07 14:10:00,20.22
2017-09-07 14:20:00,20.18
2017-09-07 14:30:00,20.05
2017-09-07 14:40:00,19.99
2017-09-07 14:50:00,20.04
2017-09-07 15:00:00,20.2
2017-09-07 15:10:00,20.3
2017-09-07 15:20:00,20.39
2017-09-07 15:30:00,20.6
2017-09-07 15:40:00,20.75
2017-09-07 15:50:00,20.75
2017-09-07 16:00:00,20.73
2017-09-07 16:10:00,20.75
2017-09-07 16:20:00,20.8
2017-09-07 16:30:00,20.8
2017-09-07 16:40:00,20.72
2017-09-07 16:50:00,20.67
2017-09-07 17:00:00,20.62
2017-09-07 17:10:00,20.56
2017-09-07 17:20:00,20.37
2017-09-07 17:30:00,19.94
2017-09-07 17:40:00,19.45
2017-09-07 17:50:00,18.88
2017-09-07 18:00:00,18.44
2017-09-07 18:10:00,17.87
2017-09-07 18:20:00,17.28
2017-09-07 18:30:00,16.87
2017-09-07 18:40:00,16.47
2017-09-07 18:50:00,16.06
2017-09-07 19:00:00,15.62
2017-09-07 19:10:00,15.1
2017-09-07 19:20:00,14.55
2017-09-07 19:30:00,14.0
2017-09-07 19:40:00,13.48
2017-09-07 19:50:00,13.03
2017-09-07 20:00:00,12.63
2017-09-07 20:10:00,12.26
2017-09-07 20:20:00,11.9
2017-09-07 20:30:00,11.62
2017-09-07 20:40:00,11.4
2017-09-07 20:50:00,11.18
2017-09-07 21:00:00,10.94
2017-09-07 21:10:00,10.67
2017-09-07 21:20:00,10.37
2017-09-07 21:30:00,10.1
2017-09-07 21:40:00,9.86
2017-09-07 21:50:00,9.61
2017-09-07 22:00:00,9.36
2017-09-07 22:10:00,9.13
2017-09-07 22:20:00,8.92
2017-09-07 22:30:00,8.74
2017-09-07 22:40:00,8.65
2017-09-07 22:50:00,8.63
2017-09-07 23:00:00,8.62
2017-09-07 23:10:00,8.58
2017-09-07 23:20:00,8.57
2017-09-07 23:30:00,8.64
2017-09-07 23:40:00,8.68
2017-09-07 23:50:00,8.66
2017-09-08 00:00:00,8.67
2017-09-08 00:10:00,8.71
2017-09-08 00:20:00,8.76
2017-09-08 00:30:00,8.77
2017-09-08 00:40:00,8.73
2017-09-08 00:50:00,8.67
2017-09-08 01:00:00,8.56
2017-09-08 01:10:00,8.42
2017-09-08 01:20:00,8.32
2017-09-08 01:30:00,8.24
2017-09-08 01:40:00,8.15
2017-09-08 01:50:00,8.07
2017-09-08 02:00:00,8.02
2017-09-08 02:10:00,8.02
2017-09-08 02:20:00,8.02
2017-09-08 02:30:00,8.02
2017-09-08 02:40:00,7.992
2017-09-08 02:50:00,7.921
2017-09-08 03:00:00,7.839
2017-09-08 03:10:00,7.766
2017-09-08 03:20:00,7.72
2017-09-08 03:30:00,7.689
2017-09-08 03:40:00,7.599
2017-09-08 03:50:00,7.481
2017-09-08 04:00:00,7.372
2017-09-08 04:10:00,7.254
2017-09-08 04:20:00,7.129
2017-09-08 04:30:00,7.007
2017-09-08 04:40:00,6.904
2017-09-08 04:50:00,6.812
2017-09-08 05:00:00,6.749
2017-09-08 05:10:00,6.663
2017-09-08 05:20:00,6.563
2017-09-08 05:30:00,6.476
2017-09-08 05:40:00,6.424
2017-09-08 05:50:00,6.39
2017-09-08 06:00:00,6.33
2017-09-08 06:10:00,6.24
2017-09-08 06:20:00,6.18
2017-09-08 06:30:00,6.135
2017-09-08 06:40:00,6.103
2017-09-08 06:50:00,6.062
2017-09-08 07:00:00,6.033
2017-09-08 07:10:00,6.017
2017-09-08 07:20:00,6.004
2017-09-08 07:30:00,5.983
2017-09-08 07:40:00,5.982
2017-09-08 07:50:00,5.963
2017-09-08 08:00:00,5.94
2017-09-08 08:10:00,5.941
2017-09-08 08:20:00,5.96
2017-09-08 08:30:00,5.983
2017-09-08 08:40:00,6.009
2017-09-08 08:50:00,6.055
2017-09-08 09:00:00,6.138
2017-09-08 09:10:00,6.231
2017-09-08 09:20:00,6.353
2017-09-08 09:30:00,6.518
2017-09-08 09:40:00,6.774
2017-09-08 09:50:00,7.102
2017-09-08 10:00:00,7.477
2017-09-08 10:10:00,7.865
2017-09-08 10:20:00,8.08
2017-09-08 10:30:00,8.11
2017-09-08 10:40:00,8.11
2017-09-08 10:50:00,8.18
2017-09-08 11:00:00,8.26
2017-09-08 11:10:00,8.35
2017-09-08 11:20:00,8.45
2017-09-08 11:30:00,8.48
2017-09-08 11:40:00,8.54
2017-09-08 11:50:00,8.68
2017-09-08 12:00:00,8.8
2017-09-08 12:10:00,8.89
2017-09-08 12:20:00,8.98
2017-09-08 12:30:00,9.08
2017-09-08 12:40:00,9.29
2017-09-08 12:50:00,9.67
2017-09-08 13:00:00,10.11
2017-09-08 13:10:00,10.61
2017-09-08 13:20:00,11.19
2017-09-08 13:30:00,11.5
2017-09-08 13:40:00,11.85
2017-09-08 13:50:00,12.19
2017-09-08 14:00:00,12.45
2017-09-08 14:10:00,12.54
2017-09-08 14:20:00,12.52
2017-09-08 14:30:00,12.45
2017-09-08 14:40:00,12.42
2017-09-08 14:50:00,12.42
2017-09-08 15:00:00,12.37
2017-09-08 15:10:00,12.29
2017-09-08 15:20:00,12.18
2017-09-08 15:30:00,12.06
2017-09-08 15:40:00,11.92
2017-09-08 15:50:00,11.76
2017-09-08 16:00:00,11.61
2017-09-08 16:10:00,11.42
2017-09-08 16:20:00,11.23
2017-09-08 16:30:00,11.06
2017-09-08 16:40:00,10.94
2017-09-08 16:50:00,10.85
2017-09-08 17:00:00,10.83
2017-09-08 17:10:00,10.85
2017-09-08 17:20:00,10.97
2017-09-08 17:30:00,11.17
2017-09-08 17:40:00,11.35
2017-09-08 17:50:00,11.39
2017-09-08 18:00:00,11.36
2017-09-08 18:10:00,11.3
2017-09-08 18:20:00,11.26
2017-09-08 18:30:00,11.18
2017-09-08 18:40:00,11.11
2017-09-08 18:50:00,11.03
2017-09-08 19:00:00,10.93
2017-09-08 19:10:00,10.8
2017-09-08 19:20:00,10.63
2017-09-08 19:30:00,10.46
2017-09-08 19:40:00,10.29
2017-09-08 19:50:00,10.12
2017-09-08 20:00:00,9.96
2017-09-08 20:10:00,9.84
2017-09-08 20:20:00,9.73
2017-09-08 20:30:00,9.64
2017-09-08 20:40:00,9.55
2017-09-08 20:50:00,9.46
2017-09-08 21:00:00,9.37
2017-09-08 21:10:00,9.28
2017-09-08 21:20:00,9.19
2017-09-08 21:30:00,9.12
2017-09-08 21:40:00,9.05
2017-09-08 21:50:00,8.98
2017-09-08 22:00:00,8.93
2017-09-08 22:10:00,8.88
2017-09-08 22:20:00,8.81
2017-09-08 22:30:00,8.75
2017-09-08 22:40:00,8.68
