Fechas,RH
2017-05-12 06:40:00,68.439999999999998
2017-05-12 06:50:00,74.280000000000001
2017-05-12 07:00:00,74.510000000000005
2017-05-12 07:10:00,72.579999999999998
2017-05-12 07:20:00,72.480000000000004
2017-05-12 07:30:00,75.319999999999993
2017-05-12 07:40:00,76.75
2017-05-12 07:50:00,80.299999999999997
2017-05-12 08:00:00,80.400000000000006
2017-05-12 08:10:00,82.900000000000006
2017-05-12 08:20:00,81.400000000000006
2017-05-12 08:30:00,81.099999999999994
2017-05-12 08:40:00,78.510000000000005
2017-05-12 08:50:00,75.359999999999999
2017-05-12 09:00:00,79.019999999999996
2017-05-12 09:10:00,81.200000000000003
2017-05-12 09:20:00,81.0
2017-05-12 09:30:00,80.400000000000006
2017-05-12 09:40:00,78.579999999999998
2017-05-12 09:50:00,71.900000000000006
2017-05-12 10:00:00,71.459999999999994
2017-05-12 10:10:00,67.189999999999998
2017-05-12 10:20:00,67.799999999999997
2017-05-12 10:30:00,73.459999999999994
2017-05-12 10:40:00,69.019999999999996
2017-05-12 10:50:00,66.200000000000003
2017-05-12 11:00:00,67.459999999999994
2017-05-12 11:10:00,71.829999999999998
2017-05-12 11:20:00,73.290000000000006
2017-05-12 11:30:00,73.799999999999997
2017-05-12 11:40:00,70.810000000000002
2017-05-12 11:50:00,68.780000000000001
2017-05-12 12:00:00,65.489999999999995
2017-05-12 12:10:00,62.810000000000002
2017-05-12 12:20:00,63.32
2017-05-12 12:30:00,60.369999999999997
2017-05-12 12:40:00,59.630000000000003
2017-05-12 12:50:00,57.420000000000002
2017-05-12 13:00:00,57.25
2017-05-12 13:10:00,54.07
2017-05-12 13:20:00,54.579999999999998
2017-05-12 13:30:00,53.859999999999999
2017-05-12 13:40:00,56.170000000000002
2017-05-12 13:50:00,53.420000000000002
2017-05-12 14:00:00,54.140000000000001
2017-05-12 14:10:00,50.0
2017-05-12 14:20:00,49.490000000000002
2017-05-12 14:30:00,48.469999999999999
2017-05-12 14:40:00,47.530000000000001
2017-05-12 14:50:00,43.729999999999997
2017-05-12 15:00:00,45.659999999999997
2017-05-12 15:10:00,42.68
2017-05-12 15:20:00,43.590000000000003
2017-05-12 15:30:00,43.969999999999999
2017-05-12 15:40:00,44.340000000000003
2017-05-12 15:50:00,45.799999999999997
2017-05-12 16:00:00,44.240000000000002
2017-05-12 16:10:00,44.810000000000002
2017-05-12 16:20:00,45.420000000000002
2017-05-12 16:30:00,46.950000000000003
2017-05-12 16:40:00,48.880000000000003
2017-05-12 16:50:00,47.729999999999997
2017-05-12 17:00:00,49.420000000000002
2017-05-12 17:10:00,51.630000000000003
2017-05-12 17:20:00,51.859999999999999
2017-05-12 17:30:00,52.850000000000001
2017-05-12 17:40:00,54.200000000000003
2017-05-12 17:50:00,54.979999999999997
2017-05-12 18:00:00,56.469999999999999
2017-05-12 18:10:00,55.659999999999997
2017-05-12 18:20:00,55.590000000000003
2017-05-12 18:30:00,55.390000000000001
2017-05-12 18:40:00,56.100000000000001
2017-05-12 18:50:00,57.590000000000003
2017-05-12 19:00:00,57.93
2017-05-12 19:10:00,58.469999999999999
2017-05-12 19:20:00,57.899999999999999
2017-05-12 19:30:00,58.640000000000001
2017-05-12 19:40:00,59.759999999999998
2017-05-12 19:50:00,62.340000000000003
2017-05-12 20:00:00,67.359999999999999
2017-05-12 20:10:00,68.849999999999994
2017-05-12 20:20:00,69.079999999999998
2017-05-12 20:30:00,69.629999999999995
2017-05-12 20:40:00,70.849999999999994
2017-05-12 20:50:00,71.689999999999998
2017-05-12 21:00:00,71.079999999999998
2017-05-12 21:10:00,71.079999999999998
2017-05-12 21:20:00,70.75
2017-05-12 21:30:00,71.359999999999999
2017-05-12 21:40:00,72.069999999999993
2017-05-12 21:50:00,72.370000000000005
2017-05-12 22:00:00,72.099999999999994
2017-05-12 22:10:00,70.810000000000002
2017-05-12 22:20:00,71.019999999999996
2017-05-12 22:30:00,72.200000000000003
2017-05-12 22:40:00,72.140000000000001
2017-05-12 22:50:00,72.920000000000002
2017-05-12 23:00:00,72.920000000000002
2017-05-12 23:10:00,73.900000000000006
2017-05-12 23:20:00,74.140000000000001
2017-05-12 23:30:00,74.879999999999995
2017-05-12 23:40:00,75.359999999999999
2017-05-12 23:50:00,75.799999999999997
2017-05-13 00:00:00,76.469999999999999
2017-05-13 00:10:00,75.390000000000001
2017-05-13 00:20:00,76.239999999999995
2017-05-13 00:30:00,76.980000000000004
2017-05-13 00:40:00,75.930000000000007
2017-05-13 00:50:00,76.609999999999999
2017-05-13 01:00:00,76.439999999999998
2017-05-13 01:10:00,76.879999999999995
2017-05-13 01:20:00,77.290000000000006
2017-05-13 01:30:00,77.420000000000002
2017-05-13 01:40:00,77.590000000000003
2017-05-13 01:50:00,78.510000000000005
2017-05-13 02:00:00,77.420000000000002
2017-05-13 02:10:00,78.810000000000002
2017-05-13 02:20:00,77.530000000000001
2017-05-13 02:30:00,78.510000000000005
2017-05-13 02:40:00,80.5
2017-05-13 02:50:00,80.099999999999994
2017-05-13 03:00:00,80.099999999999994
2017-05-13 03:10:00,80.299999999999997
2017-05-13 03:20:00,80.599999999999994
2017-05-13 03:30:00,79.319999999999993
2017-05-13 03:40:00,78.640000000000001
2017-05-13 03:50:00,80.799999999999997
2017-05-13 04:00:00,81.0
2017-05-13 04:10:00,80.400000000000006
2017-05-13 04:20:00,79.390000000000001
2017-05-13 04:30:00,80.599999999999994
2017-05-13 04:40:00,81.400000000000006
2017-05-13 04:50:00,81.700000000000003
2017-05-13 05:00:00,84.5
2017-05-13 05:10:00,84.200000000000003
2017-05-13 05:20:00,83.400000000000006
2017-05-13 05:30:00,83.799999999999997
2017-05-13 05:40:00,85.0
2017-05-13 05:50:00,84.299999999999997
2017-05-13 06:00:00,82.799999999999997
2017-05-13 06:10:00,81.900000000000006
2017-05-13 06:20:00,81.0
2017-05-13 06:30:00,78.780000000000001
2017-05-13 06:40:00,78.810000000000002
2017-05-13 06:50:00,78.069999999999993
2017-05-13 07:00:00,79.689999999999998
2017-05-13 07:10:00,79.189999999999998
2017-05-13 07:20:00,78.879999999999995
2017-05-13 07:30:00,77.560000000000002
2017-05-13 07:40:00,78.239999999999995
2017-05-13 07:50:00,76.579999999999998
2017-05-13 08:00:00,75.120000000000005
2017-05-13 08:10:00,76.310000000000002
2017-05-13 08:20:00,79.459999999999994
2017-05-13 08:30:00,82.200000000000003
2017-05-13 08:40:00,82.599999999999994
2017-05-13 08:50:00,81.900000000000006
2017-05-13 09:00:00,80.799999999999997
2017-05-13 09:10:00,79.900000000000006
2017-05-13 09:20:00,79.659999999999997
2017-05-13 09:30:00,81.099999999999994
2017-05-13 09:40:00,80.599999999999994
2017-05-13 09:50:00,82.5
2017-05-13 10:00:00,80.099999999999994
2017-05-13 10:10:00,79.900000000000006
2017-05-13 10:20:00,77.189999999999998
2017-05-13 10:30:00,76.370000000000005
2017-05-13 10:40:00,74.439999999999998
2017-05-13 10:50:00,71.560000000000002
2017-05-13 11:00:00,69.489999999999995
2017-05-13 11:10:00,66.269999999999996
2017-05-13 11:20:00,63.119999999999997
2017-05-13 11:30:00,62.609999999999999
2017-05-13 11:40:00,61.530000000000001
2017-05-13 11:50:00,59.490000000000002
2017-05-13 12:00:00,58.469999999999999
2017-05-13 12:10:00,55.390000000000001
2017-05-13 12:20:00,55.829999999999998
2017-05-13 12:30:00,54.68
2017-05-13 12:40:00,53.32
2017-05-13 12:50:00,52.979999999999997
2017-05-13 13:00:00,52.200000000000003
2017-05-13 13:10:00,49.490000000000002
2017-05-13 13:20:00,48.0
2017-05-13 13:30:00,45.490000000000002
2017-05-13 13:40:00,45.390000000000001
2017-05-13 13:50:00,46.780000000000001
2017-05-13 14:00:00,47.020000000000003
2017-05-13 14:10:00,46.780000000000001
2017-05-13 14:20:00,45.93
2017-05-13 14:30:00,45.490000000000002
2017-05-13 14:40:00,42.920000000000002
2017-05-13 14:50:00,46.710000000000001
2017-05-13 15:00:00,48.369999999999997
2017-05-13 15:10:00,49.359999999999999
2017-05-13 15:20:00,51.560000000000002
2017-05-13 15:30:00,48.030000000000001
2017-05-13 15:40:00,48.170000000000002
2017-05-13 15:50:00,46.850000000000001
2017-05-13 16:00:00,46.850000000000001
2017-05-13 16:10:00,46.240000000000002
2017-05-13 16:20:00,47.560000000000002
2017-05-13 16:30:00,43.659999999999997
2017-05-13 16:40:00,43.829999999999998
2017-05-13 16:50:00,43.799999999999997
2017-05-13 17:00:00,46.170000000000002
2017-05-13 17:10:00,47.020000000000003
2017-05-13 17:20:00,49.729999999999997
2017-05-13 17:30:00,52.850000000000001
2017-05-13 17:40:00,54.369999999999997
2017-05-13 17:50:00,54.030000000000001
2017-05-13 18:00:00,54.920000000000002
2017-05-13 18:10:00,56.0
2017-05-13 18:20:00,55.119999999999997
2017-05-13 18:30:00,57.079999999999998
2017-05-13 18:40:00,58.609999999999999
2017-05-13 18:50:00,60.07
2017-05-13 19:00:00,61.149999999999999
2017-05-13 19:10:00,62.850000000000001
2017-05-13 19:20:00,64.170000000000002
2017-05-13 19:30:00,64.75
2017-05-13 19:40:00,65.420000000000002
2017-05-13 19:50:00,65.390000000000001
2017-05-13 20:00:00,65.659999999999997
2017-05-13 20:10:00,65.659999999999997
2017-05-13 20:20:00,66.879999999999995
2017-05-13 20:30:00,68.030000000000001
2017-05-13 20:40:00,68.0
2017-05-13 20:50:00,68.310000000000002
2017-05-13 21:00:00,68.140000000000001
2017-05-13 21:10:00,69.530000000000001
2017-05-13 21:20:00,69.420000000000002
2017-05-13 21:30:00,69.120000000000005
2017-05-13 21:40:00,69.319999999999993
2017-05-13 21:50:00,69.930000000000007
2017-05-13 22:00:00,70.409999999999997
2017-05-13 22:10:00,70.879999999999995
2017-05-13 22:20:00,71.829999999999998
2017-05-13 22:30:00,71.319999999999993
2017-05-13 22:40:00,71.969999999999999
2017-05-13 22:50:00,71.590000000000003
2017-05-13 23:00:00,72.540000000000006
2017-05-13 23:10:00,73.019999999999996
2017-05-13 23:20:00,73.25
2017-05-13 23:30:00,72.980000000000004
2017-05-13 23:40:00,72.709999999999994
2017-05-13 23:50:00,72.069999999999993
2017-05-14 00:00:00,71.319999999999993
2017-05-14 00:10:00,70.170000000000002
2017-05-14 00:20:00,71.120000000000005
2017-05-14 00:30:00,72.370000000000005
2017-05-14 00:40:00,71.420000000000002
2017-05-14 00:50:00,72.950000000000003
2017-05-14 01:00:00,74.849999999999994
2017-05-14 01:10:00,74.540000000000006
2017-05-14 01:20:00,73.25
2017-05-14 01:30:00,74.340000000000003
2017-05-14 01:40:00,72.810000000000002
2017-05-14 01:50:00,73.900000000000006
2017-05-14 02:00:00,74.099999999999994
2017-05-14 02:10:00,74.269999999999996
2017-05-14 02:20:00,75.689999999999998
2017-05-14 02:30:00,76.780000000000001
2017-05-14 02:40:00,76.950000000000003
2017-05-14 02:50:00,76.810000000000002
2017-05-14 03:00:00,78.170000000000002
2017-05-14 03:10:00,77.930000000000007
2017-05-14 03:20:00,78.370000000000005
2017-05-14 03:30:00,79.689999999999998
2017-05-14 03:40:00,78.269999999999996
2017-05-14 03:50:00,79.760000000000005
2017-05-14 04:00:00,81.299999999999997
2017-05-14 04:10:00,80.900000000000006
2017-05-14 04:20:00,79.930000000000007
2017-05-14 04:30:00,83.5
2017-05-14 04:40:00,84.900000000000006
2017-05-14 04:50:00,83.400000000000006
2017-05-14 05:00:00,85.799999999999997
2017-05-14 05:10:00,87.099999999999994
2017-05-14 05:20:00,87.599999999999994
2017-05-14 05:30:00,87.900000000000006
2017-05-14 05:40:00,87.299999999999997
2017-05-14 05:50:00,85.400000000000006
2017-05-14 06:00:00,85.299999999999997
2017-05-14 06:10:00,84.5
2017-05-14 06:20:00,83.299999999999997
2017-05-14 06:30:00,82.599999999999994
2017-05-14 06:40:00,82.099999999999994
2017-05-14 06:50:00,81.299999999999997
2017-05-14 07:00:00,79.319999999999993
2017-05-14 07:10:00,80.200000000000003
2017-05-14 07:20:00,80.0
2017-05-14 07:30:00,80.099999999999994
2017-05-14 07:40:00,77.730000000000004
2017-05-14 07:50:00,76.340000000000003
2017-05-14 08:00:00,74.920000000000002
2017-05-14 08:10:00,74.879999999999995
2017-05-14 08:20:00,77.530000000000001
2017-05-14 08:30:00,79.019999999999996
2017-05-14 08:40:00,82.400000000000006
2017-05-14 08:50:00,87.200000000000003
2017-05-14 09:00:00,87.400000000000006
2017-05-14 09:10:00,87.299999999999997
2017-05-14 09:20:00,88.700000000000003
2017-05-14 09:30:00,88.200000000000003
2017-05-14 09:40:00,88.700000000000003
2017-05-14 09:50:00,85.799999999999997
2017-05-14 10:00:00,85.0
2017-05-14 10:10:00,87.299999999999997
2017-05-14 10:20:00,87.099999999999994
2017-05-14 10:30:00,86.599999999999994
2017-05-14 10:40:00,85.099999999999994
2017-05-14 10:50:00,85.0
2017-05-14 11:00:00,85.0
2017-05-14 11:10:00,81.700000000000003
2017-05-14 11:20:00,81.200000000000003
2017-05-14 11:30:00,79.319999999999993
2017-05-14 11:40:00,80.099999999999994
2017-05-14 11:50:00,80.099999999999994
2017-05-14 12:00:00,80.200000000000003
2017-05-14 12:10:00,80.799999999999997
2017-05-14 12:20:00,80.700000000000003
2017-05-14 12:30:00,81.5
2017-05-14 12:40:00,80.5
2017-05-14 12:50:00,81.200000000000003
2017-05-14 13:00:00,80.5
2017-05-14 13:10:00,82.099999999999994
2017-05-14 13:20:00,82.099999999999994
2017-05-14 13:30:00,82.099999999999994
2017-05-14 13:40:00,84.0
2017-05-14 13:50:00,82.799999999999997
2017-05-14 14:00:00,82.5
2017-05-14 14:10:00,83.400000000000006
2017-05-14 14:20:00,84.0
2017-05-14 14:30:00,83.200000000000003
2017-05-14 14:40:00,82.799999999999997
2017-05-14 14:50:00,79.25
2017-05-14 15:00:00,79.290000000000006
2017-05-14 15:10:00,79.189999999999998
2017-05-14 15:20:00,82.5
2017-05-14 15:30:00,80.900000000000006
2017-05-14 15:40:00,80.700000000000003
2017-05-14 15:50:00,79.420000000000002
2017-05-14 16:00:00,74.579999999999998
2017-05-14 16:10:00,71.900000000000006
2017-05-14 16:20:00,68.849999999999994
