Fechas,Global_Avg,Difusa_Avg,Directa_Avg
2017-07-03 21:50:00,1.614171,1.064691,977.9261
2017-07-03 22:01:00,0.8023213,0.6987131,2092.886
2017-07-03 22:11:00,-0.4011606,-0.6754226,1368.619
2017-07-03 22:21:00,-0.3075565,0.0,1077.041
2017-07-03 22:31:00,-0.8023213,-0.6987131,1445.272
2017-07-03 22:41:00,-0.8023183,-0.6987105,1254.432
2017-07-03 22:51:00,-0.8023006,-0.6986951,1084.875
2017-07-03 23:01:00,-0.4278965,-0.6986997,1060.082
2017-07-03 23:11:00,0.2072642,0.0,1298.627
2017-07-03 23:21:00,0.4011588,0.0,1047.966
2017-07-03 23:31:00,0.4011544,0.168853,940.1729
2017-07-03 23:41:00,0.4011533,0.0,1744.097
2017-07-03 23:51:00,0.4011499,0.2678329,1447.772
2017-07-04 00:01:00,0.4011473,0.0,1540.524
2017-07-04 00:11:00,0.4011424,0.0,1534.045
2017-07-04 00:21:00,0.0,0.0,1688.696
2017-07-04 00:31:00,-0.6885708,-0.6986235,1732.867
2017-07-04 00:41:00,-0.4011069,0.0,1686.536
2017-07-04 00:51:00,-0.4010949,-0.005821656,1627.198
2017-07-04 01:01:00,-0.4010898,-0.3958675,1568.973
2017-07-04 01:11:00,-0.4010895,0.0,1295.548
2017-07-04 01:21:00,-0.8021668,-0.6985785,1445.574
2017-07-04 01:31:00,-0.4010846,-0.2968969,1220.395
2017-07-04 01:41:00,-0.8021527,-0.6985663,1433.562
2017-07-04 01:51:00,-0.8021489,-0.6985629,1165.205
2017-07-04 02:01:00,-0.8021725,-0.6985836,947.5832
2017-07-04 02:11:00,-0.8022009,-0.6986082,1276.462
2017-07-04 02:21:00,-0.8022394,-0.6986418,1227.21
2017-07-04 02:31:00,-0.8022578,-0.6986578,1165.794
2017-07-04 02:41:00,-0.8022521,-0.6986529,1192.57
2017-07-04 02:51:00,-0.8022604,-0.7161266,814.7021
2017-07-04 03:01:00,-0.8022709,-0.6986692,752.8662
2017-07-04 03:11:00,-0.8022879,-0.9898024,905.634
2017-07-04 03:21:00,-0.4345788,-0.698694,811.1003
2017-07-04 03:31:00,-0.6150922,-0.6986893,1055.523
2017-07-04 03:41:00,-0.4011526,-0.3901069,762.9056
2017-07-04 03:51:00,-0.4613242,-0.6986971,641.2928
2017-07-04 04:01:00,-0.8023109,-0.6987041,982.0881
2017-07-04 04:11:00,-0.4011582,-0.6113702,927.2076
2017-07-04 04:21:00,-0.2808117,0.0,592.0919
2017-07-04 04:31:00,0.4813857,0.3435289,1188.775
2017-07-04 04:41:00,0.4011513,0.0,1112.4
2017-07-04 04:51:00,-0.8023043,-0.8966628,1543.42
2017-07-04 05:01:00,-2.995232,-2.445414,1118.631
2017-07-04 05:11:00,-2.406914,-1.746747,633.4262
2017-07-04 05:21:00,-2.493858,-2.375602,1016.836
2017-07-04 05:31:00,-3.209271,-2.445485,490.0532
2017-07-04 05:41:00,-2.473819,-2.200942,508.3481
2017-07-04 05:51:00,-2.406972,-1.746789,620.6042
2017-07-04 06:01:00,-2.005829,-1.746805,328.7427
2017-07-04 06:11:00,-1.885497,-1.740999,215.9237
2017-07-04 06:21:00,-2.005842,-1.746817,-47.29704
2017-07-04 06:31:00,-2.005859,-1.746831,223.8688
2017-07-04 06:41:00,-1.60472,-1.04812,320.9489
2017-07-04 06:51:00,-1.203539,-1.048119,-120.7601
2017-07-04 07:01:00,-1.290443,-1.048105,84.172
2017-07-04 07:11:00,-0.8023604,-0.6987471,-333.4921
2017-07-04 07:21:00,-0.9829024,-0.8385059,612.5236
2017-07-04 07:31:00,-0.8023641,-0.6987503,605.3663
2017-07-04 07:41:00,-0.8023573,-0.6987445,519.0014
2017-07-04 07:51:00,-1.203519,-1.048102,806.8903
2017-07-04 08:01:00,-1.203524,-1.048106,972.7726
2017-07-04 08:11:00,-1.604704,-1.694444,548.4342
2017-07-04 08:21:00,-1.604693,-1.746837,782.6466
2017-07-04 08:31:00,-1.905586,-1.74685,1059.15
2017-07-04 08:41:00,-3.603916,-3.138522,315.6303
2017-07-04 08:51:00,-2.407074,-2.445607,524.9695
2017-07-04 09:01:00,-2.407062,-1.746854,314.4236
2017-07-04 09:11:00,-2.921942,-2.445626,105.3024
2017-07-04 09:21:00,-2.407131,-1.746904,-312.6439
2017-07-04 09:31:00,-1.203621,-1.048191,-452.2096
2017-07-04 09:41:00,-0.8024252,-0.7337437,-361.5078
2017-07-04 09:51:00,-0.4012109,-0.6988007,348.5439
2017-07-04 10:01:00,0.3276531,0.0,499.0209
2017-07-04 10:11:00,-0.7957373,-0.6988027,301.5232
2017-07-04 10:21:00,-0.8023943,-1.048165,862.8516
2017-07-04 10:31:00,-0.4011833,-0.6987526,645.6466
2017-07-04 10:41:00,-1.203545,-1.048125,1236.854
2017-07-04 10:51:00,-1.838736,-1.688633,333.5717
2017-07-04 11:01:00,-1.290476,-1.048132,71.47961
2017-07-04 11:11:00,-0.4011818,-0.2270935,420.08
2017-07-04 11:21:00,-0.401191,-0.3552062,377.8893
2017-07-04 11:31:00,0.0,0.0,469.2182
2017-07-04 11:41:00,0.4011883,0.0,-132.5319
2017-07-04 11:51:00,0.0,0.0,313.9964
2017-07-04 12:01:00,0.4011783,0.005822866,127.7838
2017-07-04 12:11:00,0.8023632,0.6987495,232.5211
2017-07-04 12:21:00,6.78675,5.135882,365.5557
2017-07-04 12:31:00,16.84379,12.70624,327.1937
2017-07-04 12:41:00,17.8403,13.41099,139.4835
2017-07-04 12:51:00,30.06332,22.78615,214.577
2017-07-04 13:01:00,50.21653,38.31627,-32.12223
2017-07-04 13:11:00,41.51734,31.59645,194.6517
2017-07-04 13:21:00,35.30539,26.90293,825.1121
2017-07-04 13:31:00,46.66566,35.46272,634.5735
2017-07-04 13:41:00,35.98705,27.36267,588.917
2017-07-04 13:51:00,17.62578,13.34652,807.4775
2017-07-04 14:01:00,28.34446,21.52806,617.5751
2017-07-04 14:11:00,49.26521,37.38319,785.2732
2017-07-04 14:21:00,35.83217,27.25704,490.2146
2017-07-04 14:31:00,47.03788,35.89193,490.3538
2017-07-04 14:41:00,39.22883,29.95303,906.6847
2017-07-04 14:51:00,27.28041,20.61898,578.2287
2017-07-04 15:01:00,26.15069,19.8331,703.7405
2017-07-04 15:11:00,42.59972,32.35863,451.9992
2017-07-04 15:21:00,57.59174,43.63852,408.8177
2017-07-04 15:31:00,50.88034,38.64958,427.5356
2017-07-04 15:41:00,45.97189,35.1437,-400.5939
2017-07-04 15:51:00,84.94801,64.88161,187.7857
2017-07-04 16:01:00,62.0563,47.45618,351.0207
2017-07-04 16:11:00,90.74837,69.26366,841.3157
2017-07-04 16:21:00,91.68945,69.96694,742.1619
2017-07-04 16:31:00,122.3136,93.61427,555.248
2017-07-04 16:41:00,179.3009,136.8548,836.5303
2017-07-04 16:51:00,165.928,126.7235,1035.171
2017-07-04 17:01:00,185.7717,141.8795,1516.733
2017-07-04 17:11:00,158.5113,120.8528,1561.392
2017-07-04 17:21:00,147.8917,112.7345,2083.271
2017-07-04 17:31:00,155.0178,118.0845,1732.623
2017-07-04 17:41:00,158.079,120.4012,1224.254
2017-07-04 17:51:00,207.1142,158.6324,716.761
2017-07-04 18:01:00,274.2378,210.3801,1325.465
2017-07-04 18:11:00,352.9092,269.0282,2309.985
2017-07-04 18:21:00,304.2929,233.1942,2298.408
2017-07-04 18:31:00,333.8759,255.4928,2364.832
2017-07-04 18:41:00,343.7359,263.4276,3099.021
2017-07-04 18:51:00,705.4287,204.403,2596.201
2017-07-04 19:01:00,516.8329,74.35831,5357.054
2017-07-04 19:11:00,517.6359,93.46697,4189.627
2017-07-04 19:21:00,569.361,161.0623,3504.702
2017-07-04 19:31:00,265.3046,159.6914,5111.87
2017-07-04 19:41:00,461.1788,119.9436,3292.221
2017-07-04 19:51:00,295.8177,197.0924,4598.771
2017-07-04 20:01:00,259.375,155.5657,3277.908
2017-07-04 20:11:00,170.621,92.45187,3240.575
2017-07-04 20:21:00,71.42493,54.80316,2751.177
2017-07-04 20:31:00,67.49491,50.29795,2372.799
2017-07-04 20:41:00,120.3158,60.5854,1222.204
2017-07-04 20:51:00,168.1473,67.41275,342.3776
2017-07-04 21:01:00,82.08932,59.58844,1773.159
2017-07-04 21:11:00,106.0623,51.29496,499.7624
2017-07-04 21:21:00,52.08307,36.86226,651.866
2017-07-04 21:31:00,29.75252,21.89867,755.8205
2017-07-04 21:41:00,12.35578,9.490876,483.675
2017-07-04 21:51:00,2.915112,2.195132,1125.983
2017-07-04 22:01:00,-0.702044,-0.6987256,1178.697
2017-07-04 22:11:00,-1.203534,-1.048115,577.869
2017-07-04 22:21:00,-0.8157253,-1.048111,361.6506
2017-07-04 22:31:00,-0.8023728,-0.6987579,172.5271
2017-07-04 22:41:00,-0.8023697,-1.048133,390.8645
2017-07-04 22:51:00,-0.8023759,-0.7278758,-361.0184
2017-07-04 23:01:00,-1.203585,-1.04816,167.919
2017-07-04 23:11:00,-0.8024005,-0.7220748,-49.85102
2017-07-04 23:21:00,-0.8024053,-1.048179,-119.983
2017-07-04 23:31:00,-0.8024094,-1.048185,232.9502
2017-07-04 23:41:00,-0.8024044,-1.048178,87.71728
2017-07-04 23:51:00,-0.8023916,-0.6987743,277.61
2017-07-05 00:01:00,-0.802381,-0.7045882,-200.1821
2017-07-05 00:11:00,-1.203598,-1.048171,325.064
2017-07-05 00:21:00,-1.089929,-1.048175,180.6157
2017-07-05 00:31:00,-1.471084,-1.100594,512.8391
2017-07-05 00:41:00,-1.203612,-1.048183,250.3194
2017-07-05 00:51:00,-1.203612,-1.048183,50.84399
2017-07-05 01:01:00,-1.203596,-1.048169,-123.7396
2017-07-05 01:11:00,-0.8023921,-1.048162,-32.26409
2017-07-05 01:21:00,-0.8023909,-0.9433445,8.012875
2017-07-05 01:31:00,-1.203589,-1.048163,-94.09647
2017-07-05 01:41:00,-1.604815,-1.048182,-124.1656
2017-07-05 01:51:00,-1.60494,-1.048264,-328.8471
2017-07-05 02:01:00,-1.59156,-1.04826,-253.9393
2017-07-05 02:11:00,-1.604989,-1.048296,-230.8364
2017-07-05 02:21:00,-1.605053,-1.048338,-102.3371
2017-07-05 02:31:00,-1.203809,-1.048355,-35.17615
2017-07-05 02:41:00,-1.203824,-1.048368,-484.315
2017-07-05 02:51:00,-1.585056,-1.048382,-337.7968
2017-07-05 03:01:00,-1.605124,-1.345426,-303.6859
2017-07-05 03:11:00,-1.203857,-1.048397,-378.4419
2017-07-05 03:21:00,-1.59176,-1.048392,-481.9745
2017-07-05 03:31:00,-1.203845,-1.048386,-328.933
2017-07-05 03:41:00,-1.203853,-1.048393,-476.9492
2017-07-05 03:51:00,-1.605142,-1.642487,-322.7646
2017-07-05 04:01:00,-0.8025755,-1.042577,-222.2705
2017-07-05 04:11:00,-1.20387,-1.048408,-215.4619
2017-07-05 04:21:00,-1.203872,-1.141601,-187.7312
2017-07-05 04:31:00,-1.605147,-1.747332,-284.1798
2017-07-05 04:41:00,-0.8025613,-1.048383,-371.1962
2017-07-05 04:51:00,-1.056702,-1.04838,-383.8929
2017-07-05 05:01:00,-0.8025593,-0.9843129,-629.1373
2017-07-05 05:11:00,-0.401282,-0.6989244,-84.04174
2017-07-05 05:21:00,-0.8025561,-1.048376,-366.0164
2017-07-05 05:31:00,-2.006387,-1.747291,-371.1964
2017-07-05 05:41:00,-0.7891762,-0.6989142,-319.7769
2017-07-05 05:51:00,-0.8025494,-1.048368,-339.5617
2017-07-05 06:01:00,-1.150313,-1.04836,-838.2604
2017-07-05 06:11:00,-1.591703,-1.712313,-167.6522
2017-07-05 06:21:00,-1.243942,-1.04836,-485.0882
2017-07-05 06:31:00,-1.203833,-1.048376,-494.1781
2017-07-05 06:41:00,-2.327407,-2.102572,-463.3906
2017-07-05 06:51:00,-2.808929,-2.446197,-476.2978
2017-07-05 07:01:00,-1.999697,-1.74729,-144.8902
2017-07-05 07:11:00,-1.217194,-1.456059,-529.1232
2017-07-05 07:21:00,-2.006357,-1.747265,-420.1974
2017-07-05 07:31:00,-2.006356,-1.747265,-155.9503
2017-07-05 07:41:00,-1.819071,-1.747239,-794.9092
2017-07-05 07:51:00,-2.006316,-1.182292,-324.9419
2017-07-05 08:01:00,-1.230539,-1.048336,-479.8967
2017-07-05 08:11:00,-1.618421,-1.747222,-601.8087
2017-07-05 08:21:00,-1.879265,-1.351202,-741.2459
2017-07-05 08:31:00,-2.006341,-1.747251,-452.2463
2017-07-05 08:41:00,-2.00632,-1.747233,-607.6872
2017-07-05 08:51:00,-1.203803,-1.059998,-591.2532
2017-07-05 09:01:00,-1.585007,-1.520107,-566.636
2017-07-05 09:11:00,-1.605087,-1.04836,-506.7193
2017-07-05 09:21:00,-1.344267,-1.048365,-514.5871
2017-07-05 09:31:00,-1.605067,-1.048347,-413.3762
2017-07-05 09:41:00,-2.006312,-1.310419,-678.114
2017-07-05 09:51:00,-1.377677,-1.048343,-718.259
2017-07-05 10:01:00,-1.203789,-1.048338,-754.9828
2017-07-05 10:11:00,-0.8025377,-0.6989015,-472.9586
2017-07-05 10:21:00,0.0,0.0,-770.6002
2017-07-05 10:31:00,0.0,0.0,-426.5052
2017-07-05 10:41:00,0.0,0.0,-695.1542
2017-07-05 10:51:00,0.0,0.0,-378.1323
2017-07-05 11:01:00,0.0,0.0,-602.6683
2017-07-05 11:11:00,0.1872614,0.0,-99.43083
2017-07-05 11:21:00,-0.4012754,-0.698913,-152.4084
2017-07-05 11:31:00,-0.8025494,-0.6989118,-484.4497
2017-07-05 11:41:00,-0.8025496,-0.6989119,-956.5797
2017-07-05 11:51:00,-1.070072,-0.9551845,-295.7359
2017-07-05 12:01:00,3.477737,2.446208,-464.2468
2017-07-05 12:11:00,6.420495,4.542997,-215.5313
2017-07-05 12:21:00,8.486994,6.231987,-277.3629
2017-07-05 12:31:00,15.24843,11.53204,250.0616
2017-07-05 12:41:00,27.62128,21.18301,-638.1447
2017-07-05 12:51:00,47.66529,36.46031,-311.2007
2017-07-05 13:01:00,37.53329,28.66759,-81.84304
2017-07-05 13:11:00,48.78882,37.39217,-87.16142
2017-07-05 13:21:00,57.67762,44.04391,126.8062
2017-07-05 13:31:00,62.75467,47.92357,-246.0295
2017-07-05 13:41:00,77.05927,58.95409,-42.2689
2017-07-05 13:51:00,53.41772,41.01552,-216.9504
2017-07-05 14:01:00,88.08926,67.40634,-129.2922
2017-07-05 14:11:00,79.43731,60.87391,-155.091
2017-07-05 14:21:00,72.11071,55.24511,269.9064
2017-07-05 14:31:00,80.90732,61.87537,895.6425
2017-07-05 14:41:00,105.4049,80.58343,270.532
2017-07-05 14:51:00,82.00522,62.70979,598.7703
2017-07-05 15:01:00,72.60815,55.52222,312.8576
2017-07-05 15:11:00,76.23063,58.30441,801.1676
2017-07-05 15:21:00,63.02482,48.2131,683.59
2017-07-05 15:31:00,83.91899,64.29545,177.559
2017-07-05 15:41:00,99.73158,76.50559,557.7183
2017-07-05 15:51:00,75.18684,57.34889,880.2994
2017-07-05 16:01:00,55.05473,42.1282,762.7278
2017-07-05 16:11:00,77.47356,59.25298,664.9364
2017-07-05 16:21:00,118.8498,91.00029,470.4308
2017-07-05 16:31:00,99.24321,75.82994,295.6241
2017-07-05 16:41:00,76.37727,58.35645,907.1631
2017-07-05 16:51:00,125.4013,95.76838,275.4894
2017-07-05 17:01:00,74.4513,56.85974,654.5898
2017-07-05 17:11:00,86.01247,65.82155,526.1636
2017-07-05 17:21:00,93.07308,71.32407,501.1363
2017-07-05 17:31:00,77.18638,59.0436,201.1064
2017-07-05 17:41:00,74.34476,56.9416,795.7736
2017-07-05 17:51:00,85.23077,65.27465,703.6025
2017-07-05 18:01:00,85.51189,65.33311,1155.46
2017-07-05 18:11:00,67.43121,51.52057,1031.762
2017-07-05 18:21:00,62.60308,47.86335,847.1818
2017-07-05 18:31:00,77.52007,59.22947,472.9071
2017-07-05 18:41:00,63.98682,48.8821,410.7202
2017-07-05 18:51:00,67.31661,51.54316,1251.732
2017-07-05 19:01:00,80.9762,61.83758,676.9131
2017-07-05 19:11:00,63.31147,48.55017,232.5185
2017-07-05 19:21:00,84.13908,64.45807,556.9386
2017-07-05 19:31:00,87.00816,66.10644,584.3815
2017-07-05 19:41:00,60.02858,45.90083,356.8937
2017-07-05 19:51:00,52.76725,40.28759,129.98
2017-07-05 20:01:00,99.30372,75.8826,376.6119
2017-07-05 20:11:00,57.1799,43.65297,-16.16747
2017-07-05 20:21:00,27.33295,20.85117,560.7598
2017-07-05 20:31:00,41.86916,32.04869,-188.9803
2017-07-05 20:41:00,20.78059,15.7214,5.672807
2017-07-05 20:51:00,21.66331,16.67061,398.7394
2017-07-05 21:01:00,17.16366,12.9791,223.6567
2017-07-05 21:11:00,8.244225,5.945153,58.85804
2017-07-05 21:21:00,4.412949,3.144338,190.8241
2017-07-05 21:31:00,2.407086,1.746871,92.39832
2017-07-05 21:41:00,3.209418,2.445597,309.3912
2017-07-05 21:51:00,1.203525,1.048107,773.1546
2017-07-05 22:01:00,-0.8023497,-0.9025364,1730.732
2017-07-05 22:11:00,-1.183465,-1.048106,777.1962
2017-07-05 22:21:00,-1.203527,-1.048109,696.7137
2017-07-05 22:31:00,-0.802348,-0.6987363,403.0636
2017-07-05 22:41:00,-0.4011772,-0.3843081,224.7229
2017-07-05 22:51:00,-0.8023698,-0.6987554,347.4725
2017-07-05 23:01:00,-0.4011846,-0.436722,371.4359
2017-07-05 23:11:00,0.0,0.0,253.0833
2017-07-05 23:21:00,0.8023728,0.6987579,485.3274
2017-07-05 23:31:00,-0.4011827,-0.6230535,836.0467
2017-07-05 23:41:00,-0.4011783,-0.4600063,423.768
2017-07-05 23:51:00,-0.8023457,-0.6987344,837.9503
2017-07-06 00:01:00,-0.8023441,-0.698733,920.0033
2017-07-06 00:11:00,-1.210201,-1.048098,624.0901
2017-07-06 00:21:00,-2.086094,-1.746832,495.2435
2017-07-06 00:31:00,-1.604683,-1.048096,8.296658
2017-07-06 00:41:00,-0.8023544,-0.6987419,0.7091183
2017-07-06 00:51:00,-0.9227144,-1.048121,-28.4361
2017-07-06 01:01:00,-0.4011777,-0.005822876,-43.75226
2017-07-06 01:11:00,0.2139646,0.0,71.90414
2017-07-06 01:21:00,0.8023642,0.6987504,336.6142
2017-07-06 01:31:00,-0.8023676,-0.6987534,404.5555
2017-07-06 01:41:00,-1.430876,-1.048121,577.4368
2017-07-06 01:51:00,-1.203532,-1.048113,170.8269
2017-07-06 02:01:00,-1.08988,-0.8792621,299.0373
2017-07-06 02:11:00,-0.8023862,-0.6987696,-91.97308
2017-07-06 02:21:00,-0.4011937,-0.3726777,-258.393
2017-07-06 02:31:00,-0.4011921,-0.05823066,347.4548
2017-07-06 02:41:00,0.4011956,0.6580123,-998.9494
2017-07-06 02:51:00,1.176844,0.7104226,-144.3758
2017-07-06 03:01:00,-0.4011855,-0.5531818,649.402
2017-07-06 03:11:00,-0.7689214,-0.6987405,419.4452
2017-07-06 03:21:00,-0.6151469,-0.6987516,-213.093
2017-07-06 03:31:00,-0.8023643,-0.7045735,511.1401
2017-07-06 03:41:00,-0.8023812,-0.6987652,128.6371
2017-07-06 03:51:00,-0.8023622,-0.6987486,253.865
2017-07-06 04:01:00,-0.802352,-0.6987399,-269.1784
2017-07-06 04:11:00,-0.8023722,-0.6987575,20.49333
2017-07-06 04:21:00,-0.4011991,-0.4774998,199.9722
2017-07-06 04:31:00,-0.4613756,-0.6987749,518.7925
2017-07-06 04:41:00,-0.8024024,-0.6987838,-140.4786
2017-07-06 04:51:00,-0.4012011,-0.04076237,-86.93757
2017-07-06 05:01:00,-0.4011927,-0.1863384,-29.64035
2017-07-06 05:11:00,-0.4011907,-0.6929423,94.80873
2017-07-06 05:21:00,0.8023772,0.6987618,414.1908
2017-07-06 05:31:00,-0.4011869,-0.005822991,-110.6212
2017-07-06 05:41:00,-0.8023611,-0.6987478,428.3086
2017-07-06 05:51:00,0.1203541,0.0,219.1187
2017-07-06 06:01:00,-0.4011836,-0.0815212,435.3274
2017-07-06 06:11:00,-0.4011805,-0.4367173,130.3373
2017-07-06 06:21:00,-0.8023746,-0.6987595,348.6742
2017-07-06 06:31:00,-0.4011799,-0.1979782,356.9009
2017-07-06 06:41:00,-1.15673,-1.048115,305.9132
2017-07-06 06:51:00,-1.604699,-1.059752,535.3849
2017-07-06 07:01:00,-2.019272,-1.746867,470.0141
2017-07-06 07:11:00,-4.412981,-3.843108,332.226
2017-07-06 07:21:00,-3.610739,-2.521394,-35.81048
2017-07-06 07:31:00,-3.202977,-2.445784,-79.20815
2017-07-06 07:41:00,-1.203696,-1.048256,17.30319
2017-07-06 07:51:00,-1.203744,-1.048298,-588.2522
2017-07-06 08:01:00,-1.598375,-1.048344,-671.9626
2017-07-06 08:11:00,-0.8025522,-0.7222114,-230.5677
2017-07-06 08:21:00,-0.9229495,-1.048388,-611.2792
2017-07-06 08:31:00,0.4012863,0.0,-137.1627
2017-07-06 08:41:00,0.8025815,0.5649764,-213.4048
2017-07-06 08:51:00,0.401287,0.0,-329.9913
2017-07-06 09:01:00,0.0,0.0,401.2537
2017-07-06 09:11:00,0.4012508,0.0,139.7039
2017-07-06 09:21:00,0.8024524,0.6988274,48.36268
2017-07-06 09:31:00,0.4012178,0.0,6.594782
2017-07-06 09:41:00,0.0,0.0,-16.66392
2017-07-06 09:51:00,0.006686597,0.0,533.6671
2017-07-06 10:01:00,-0.4011836,0.0,-86.72525
2017-07-06 10:11:00,0.0,0.0,410.3698
2017-07-06 10:21:00,-1.604737,-1.048131,650.486
2017-07-06 10:31:00,-2.407097,-1.746879,106.2955
2017-07-06 10:41:00,-1.216925,-1.048131,95.73012
2017-07-06 10:51:00,-0.8023703,-0.9782581,41.90841
2017-07-06 11:01:00,-0.8491974,-1.048161,572.4007
2017-07-06 11:11:00,-2.005927,-1.746891,263.9274
2017-07-06 11:21:00,-2.808332,-2.445677,224.3604
2017-07-06 11:31:00,-2.68809,-2.428311,-45.88131
2017-07-06 11:41:00,-0.802478,-0.6988496,-99.85348
2017-07-06 11:51:00,1.003164,0.9260368,-347.8693
2017-07-06 12:01:00,3.611554,2.446247,-340.5048
2017-07-06 12:11:00,7.771485,5.94085,-373.3256
2017-07-06 12:21:00,17.95063,13.73965,-183.6838
2017-07-06 12:31:00,58.27894,23.39626,-557.7131
2017-07-06 12:41:00,56.36635,23.59437,-605.5986
2017-07-06 12:51:00,89.98016,58.93056,-369.6381
2017-07-06 13:01:00,98.38761,73.38704,190.707
2017-07-06 13:11:00,111.2668,84.62656,-151.8387
2017-07-06 13:21:00,140.9267,108.0284,142.3288
2017-07-06 13:31:00,139.8658,100.4659,554.1335
2017-07-06 13:41:00,152.1475,110.3534,296.2662
2017-07-06 13:51:00,182.6425,137.802,300.8058
2017-07-06 14:01:00,123.3201,91.98723,1089.757
2017-07-06 14:11:00,243.9799,76.77551,692.8138
2017-07-06 14:21:00,497.5931,111.7404,907.6697
2017-07-06 14:31:00,454.7554,59.64853,1441.398
2017-07-06 14:41:00,360.2524,77.10228,2636.225
2017-07-06 14:51:00,200.8549,112.2956,2552.746
2017-07-06 15:01:00,313.0702,82.25882,2849.333
2017-07-06 15:11:00,462.4406,86.38345,1718.635
2017-07-06 15:21:00,556.8458,101.0798,2785.711
2017-07-06 15:31:00,519.9539,168.1569,2947.498
2017-07-06 15:41:00,477.7158,150.5285,3458.385
2017-07-06 15:51:00,649.239,127.0755,3167.139
2017-07-06 16:01:00,722.4768,178.5008,2402.842
2017-07-06 16:11:00,410.4066,209.1741,4864.966
2017-07-06 16:21:00,485.2247,244.6576,3513.882
2017-07-06 16:31:00,614.8,224.6002,3304.372
2017-07-06 16:41:00,434.7393,226.4052,5311.36
2017-07-06 16:51:00,546.7814,240.3064,5241.107
2017-07-06 17:01:00,355.1476,204.4813,4557.403
2017-07-06 17:11:00,372.9517,193.2156,3246.288
2017-07-06 17:21:00,529.4895,290.5245,3332.799
2017-07-06 17:31:00,371.2614,249.1129,5171.478
2017-07-06 17:41:00,301.8513,222.728,4820.715
2017-07-06 17:51:00,397.6514,243.381,3207.76
2017-07-06 18:01:00,612.3043,177.5255,3509.649
2017-07-06 18:11:00,340.2451,219.6583,3085.39
2017-07-06 18:21:00,435.7863,177.2579,2963.56
2017-07-06 18:31:00,514.6725,174.1209,2754.854
2017-07-06 18:41:00,289.866,199.9185,4523.321
2017-07-06 18:51:00,274.983,199.5802,4493.963
2017-07-06 19:01:00,219.7155,165.2125,3800.099
2017-07-06 19:11:00,178.7449,136.8944,3698.943
2017-07-06 19:21:00,177.5085,136.0097,2937.875
2017-07-06 19:31:00,161.819,123.772,2767.938
2017-07-06 19:41:00,143.1735,109.385,2100.65
2017-07-06 19:51:00,118.7748,90.8083,396.3957
2017-07-06 20:01:00,108.0757,82.63736,505.8433
2017-07-06 20:11:00,109.7812,83.93041,762.876
2017-07-06 20:21:00,102.7063,78.37419,397.1747
2017-07-06 20:31:00,83.44289,63.83283,514.5045
2017-07-06 20:41:00,66.54349,50.89062,87.97555
2017-07-06 20:51:00,64.72211,49.29247,288.327
2017-07-06 21:01:00,61.80426,47.19347,-61.7508
2017-07-06 21:11:00,38.98041,29.27841,-422.3353
2017-07-06 21:21:00,27.0433,20.67556,167.6017
2017-07-06 21:31:00,17.79946,13.44615,-70.68487
2017-07-06 21:41:00,2.29261,1.56581,-262.6046
2017-07-06 21:51:00,-0.02673599,0.0,-18.14978
2017-07-06 22:01:00,-0.8020798,-0.6985028,1226.032
2017-07-06 22:11:00,-0.8020849,-0.9138802,855.5919
2017-07-06 22:21:00,-0.8020885,-0.727615,447.7183
2017-07-06 22:31:00,-1.109548,-1.024475,469.2711
2017-07-06 22:41:00,-0.4545302,-0.698531,216.7339
2017-07-06 22:51:00,-0.7619957,-0.698521,530.8103
2017-07-06 23:01:00,-0.4010466,-0.6985143,653.3922
2017-07-06 23:11:00,-0.8021003,-0.6985207,453.0357
2017-07-06 23:21:00,-0.8021028,-0.6985228,500.3244
2017-07-06 23:31:00,-0.8020945,-0.6985157,459.2038
2017-07-06 23:41:00,-0.802103,-0.698523,354.3463
2017-07-06 23:51:00,-0.8021101,-0.6985292,347.4691
2017-07-07 00:01:00,-0.401051,-0.3492611,404.1163
2017-07-07 00:11:00,-0.3342125,-0.005821054,324.4274
2017-07-07 00:21:00,-0.4010478,-0.3725421,462.1815
2017-07-07 00:31:00,-0.4010552,-0.3434437,515.071
2017-07-07 00:41:00,-0.3676339,-0.3376226,734.2864
2017-07-07 00:51:00,0.4010494,0.3492597,441.4794
2017-07-07 01:01:00,0.04010495,0.0,604.6149
2017-07-07 01:11:00,-0.4010476,-0.3492581,587.9538
2017-07-07 01:21:00,-0.4010459,-0.1222398,541.5868
2017-07-07 01:31:00,-0.4010421,-0.6228351,1058.856
2017-07-07 01:41:00,-0.5414051,-0.6985044,712.8045
2017-07-07 01:51:00,-0.4010404,-0.3492518,718.689
2017-07-07 02:01:00,-0.4010403,-0.5937279,1312.811
2017-07-07 02:11:00,-1.604161,-1.047755,890.403
2017-07-07 02:21:00,-1.590793,-1.047755,1000.152
2017-07-07 02:31:00,-2.406241,-1.746258,625.175
2017-07-07 02:41:00,-1.310092,-1.047777,401.1388
2017-07-07 02:51:00,-0.8087835,-1.030317,347.2564
2017-07-07 03:01:00,-0.548111,-0.6985327,486.2867
2017-07-07 03:11:00,-0.4010606,-0.698539,564.4869
2017-07-07 03:21:00,-0.8021263,-0.6985433,836.9464
2017-07-07 03:31:00,-1.604242,-1.397078,662.7509
2017-07-07 03:41:00,-1.604247,-1.047811,465.3011
2017-07-07 03:51:00,-1.604263,-1.047821,455.588
2017-07-07 04:01:00,-1.557531,-1.04204,347.2564
