Fechas,PTemp_C_Avg
2017-05-11 12:40:00,13.58
2017-05-11 12:50:00,14.130000000000001
2017-05-11 13:00:00,14.44
2017-05-11 13:10:00,14.76
2017-05-11 13:20:00,15.1
2017-05-11 13:30:00,15.26
2017-05-11 13:40:00,15.220000000000001
2017-05-11 13:50:00,14.98
2017-05-11 14:00:00,14.710000000000001
2017-05-11 14:10:00,14.43
2017-05-11 14:20:00,14.31
2017-05-11 14:30:00,14.26
2017-05-11 14:40:00,14.25
2017-05-11 14:50:00,14.23
2017-05-11 15:00:00,14.199999999999999
2017-05-11 15:10:00,14.17
2017-05-11 15:20:00,14.09
2017-05-11 15:30:00,13.880000000000001
2017-05-11 15:40:00,13.630000000000001
2017-05-11 15:50:00,13.42
2017-05-11 16:00:00,13.26
2017-05-11 16:10:00,13.1
2017-05-11 16:20:00,12.99
2017-05-11 16:30:00,12.94
2017-05-11 16:40:00,12.880000000000001
2017-05-11 16:50:00,12.85
2017-05-11 17:00:00,12.82
2017-05-11 17:10:00,12.789999999999999
2017-05-11 17:20:00,12.76
2017-05-11 17:30:00,12.74
2017-05-11 17:40:00,12.699999999999999
2017-05-11 17:50:00,12.66
2017-05-11 18:00:00,12.6
2017-05-11 18:10:00,12.529999999999999
2017-05-11 18:20:00,12.48
2017-05-11 18:30:00,12.42
2017-05-11 18:40:00,12.359999999999999
2017-05-11 18:50:00,12.31
2017-05-11 19:00:00,12.26
2017-05-11 19:10:00,12.23
2017-05-11 19:20:00,12.18
2017-05-11 19:30:00,12.140000000000001
2017-05-11 19:40:00,12.08
2017-05-11 19:50:00,11.970000000000001
2017-05-11 20:00:00,11.859999999999999
2017-05-11 20:10:00,11.77
2017-05-11 20:20:00,11.67
2017-05-11 20:30:00,11.539999999999999
2017-05-11 20:40:00,11.460000000000001
2017-05-11 20:50:00,11.359999999999999
2017-05-11 21:00:00,11.24
2017-05-11 21:10:00,11.119999999999999
2017-05-11 21:20:00,11.02
2017-05-11 21:30:00,10.960000000000001
2017-05-11 21:40:00,10.93
2017-05-11 21:50:00,10.91
2017-05-11 22:00:00,10.85
2017-05-11 22:10:00,10.779999999999999
2017-05-11 22:20:00,10.69
2017-05-11 22:30:00,10.609999999999999
2017-05-11 22:40:00,10.550000000000001
2017-05-11 22:50:00,10.51
2017-05-11 23:00:00,10.48
2017-05-11 23:10:00,10.470000000000001
2017-05-11 23:20:00,10.470000000000001
2017-05-11 23:30:00,10.48
2017-05-11 23:40:00,10.51
2017-05-11 23:50:00,10.56
2017-05-12 00:00:00,10.6
2017-05-12 00:10:00,10.619999999999999
2017-05-12 00:20:00,10.630000000000001
2017-05-12 00:30:00,10.630000000000001
2017-05-12 00:40:00,10.630000000000001
2017-05-12 00:50:00,10.619999999999999
2017-05-12 01:00:00,10.6
2017-05-12 01:10:00,10.56
2017-05-12 01:20:00,10.550000000000001
2017-05-12 01:30:00,10.56
2017-05-12 01:40:00,10.56
2017-05-12 01:50:00,10.56
2017-05-12 02:00:00,10.56
2017-05-12 02:10:00,10.539999999999999
2017-05-12 02:20:00,10.52
2017-05-12 02:30:00,10.5
2017-05-12 02:40:00,10.470000000000001
2017-05-12 02:50:00,10.49
2017-05-12 03:00:00,10.550000000000001
2017-05-12 03:10:00,10.59
2017-05-12 03:20:00,10.609999999999999
2017-05-12 03:30:00,10.630000000000001
2017-05-12 03:40:00,10.699999999999999
2017-05-12 03:50:00,10.82
2017-05-12 04:00:00,10.92
2017-05-12 04:10:00,10.949999999999999
2017-05-12 04:20:00,10.960000000000001
2017-05-12 04:30:00,11.0
2017-05-12 04:40:00,11.029999999999999
2017-05-12 04:50:00,11.08
2017-05-12 05:00:00,11.140000000000001
2017-05-12 05:10:00,11.210000000000001
2017-05-12 05:20:00,11.27
2017-05-12 05:30:00,11.289999999999999
2017-05-12 05:40:00,11.27
2017-05-12 05:50:00,11.279999999999999
2017-05-12 06:00:00,11.289999999999999
2017-05-12 06:10:00,11.279999999999999
2017-05-12 06:20:00,11.23
2017-05-12 06:30:00,11.23
2017-05-12 06:40:00,11.279999999999999
2017-05-12 06:50:00,11.380000000000001
2017-05-12 07:00:00,11.48
2017-05-12 07:10:00,11.52
2017-05-12 07:20:00,11.57
2017-05-12 07:30:00,11.630000000000001
2017-05-12 07:40:00,11.66
2017-05-12 07:50:00,11.67
2017-05-12 08:00:00,11.619999999999999
2017-05-12 08:10:00,11.59
2017-05-12 08:20:00,11.56
2017-05-12 08:30:00,11.539999999999999
2017-05-12 08:40:00,11.550000000000001
2017-05-12 08:50:00,11.57
2017-05-12 09:00:00,11.609999999999999
2017-05-12 09:10:00,11.68
2017-05-12 09:20:00,11.699999999999999
2017-05-12 09:30:00,11.67
2017-05-12 09:40:00,11.6
2017-05-12 09:50:00,11.77
2017-05-12 10:00:00,12.48
2017-05-12 10:10:00,13.01
2017-05-12 10:20:00,13.43
2017-05-12 10:30:00,13.66
2017-05-12 10:40:00,13.710000000000001
2017-05-12 10:50:00,13.779999999999999
2017-05-12 11:00:00,13.98
2017-05-12 11:10:00,14.18
2017-05-12 11:20:00,14.289999999999999
2017-05-12 11:30:00,14.32
2017-05-12 11:40:00,14.300000000000001
2017-05-12 11:50:00,14.26
2017-05-12 12:00:00,14.24
2017-05-12 12:10:00,14.279999999999999
2017-05-12 12:20:00,14.390000000000001
2017-05-12 12:30:00,14.699999999999999
2017-05-12 12:40:00,15.25
2017-05-12 12:50:00,15.76
2017-05-12 13:00:00,15.98
2017-05-12 13:10:00,16.27
2017-05-12 13:20:00,16.66
2017-05-12 13:30:00,16.989999999999998
2017-05-12 13:40:00,17.190000000000001
2017-05-12 13:50:00,17.559999999999999
2017-05-12 14:00:00,18.02
2017-05-12 14:10:00,18.600000000000001
2017-05-12 14:20:00,19.190000000000001
2017-05-12 14:30:00,19.82
2017-05-12 14:40:00,20.390000000000001
2017-05-12 14:50:00,21.0
2017-05-12 15:00:00,21.699999999999999
2017-05-12 15:10:00,22.059999999999999
2017-05-12 15:20:00,22.030000000000001
2017-05-12 15:30:00,22.23
2017-05-12 15:40:00,22.260000000000002
2017-05-12 15:50:00,21.809999999999999
2017-05-12 16:00:00,21.370000000000001
2017-05-12 16:10:00,20.84
2017-05-12 16:20:00,20.370000000000001
2017-05-12 16:30:00,20.0
2017-05-12 16:40:00,19.640000000000001
2017-05-12 16:50:00,19.27
2017-05-12 17:00:00,18.940000000000001
2017-05-12 17:10:00,18.620000000000001
2017-05-12 17:20:00,18.32
2017-05-12 17:30:00,18.050000000000001
2017-05-12 17:40:00,17.789999999999999
2017-05-12 17:50:00,17.550000000000001
2017-05-12 18:00:00,17.32
2017-05-12 18:10:00,17.140000000000001
2017-05-12 18:20:00,16.969999999999999
2017-05-12 18:30:00,16.800000000000001
2017-05-12 18:40:00,16.629999999999999
2017-05-12 18:50:00,16.48
2017-05-12 19:00:00,16.32
2017-05-12 19:10:00,16.170000000000002
2017-05-12 19:20:00,16.02
2017-05-12 19:30:00,15.880000000000001
2017-05-12 19:40:00,15.75
2017-05-12 19:50:00,15.640000000000001
2017-05-12 20:00:00,15.529999999999999
2017-05-12 20:10:00,15.41
2017-05-12 20:20:00,15.279999999999999
2017-05-12 20:30:00,15.15
2017-05-12 20:40:00,15.029999999999999
2017-05-12 20:50:00,14.93
2017-05-12 21:00:00,14.83
2017-05-12 21:10:00,14.75
2017-05-12 21:20:00,14.69
2017-05-12 21:30:00,14.609999999999999
2017-05-12 21:40:00,14.5
2017-05-12 21:50:00,14.369999999999999
2017-05-12 22:00:00,14.23
2017-05-12 22:10:00,14.050000000000001
2017-05-12 22:20:00,13.85
2017-05-12 22:30:00,13.699999999999999
2017-05-12 22:40:00,13.529999999999999
2017-05-12 22:50:00,13.35
2017-05-12 23:00:00,13.16
2017-05-12 23:10:00,13.01
2017-05-12 23:20:00,12.91
2017-05-12 23:30:00,12.82
2017-05-12 23:40:00,12.710000000000001
2017-05-12 23:50:00,12.609999999999999
2017-05-13 00:00:00,12.539999999999999
2017-05-13 00:10:00,12.48
2017-05-13 00:20:00,12.43
2017-05-13 00:30:00,12.4
2017-05-13 00:40:00,12.4
2017-05-13 00:50:00,12.390000000000001
2017-05-13 01:00:00,12.33
2017-05-13 01:10:00,12.26
2017-05-13 01:20:00,12.19
2017-05-13 01:30:00,12.16
2017-05-13 01:40:00,12.210000000000001
2017-05-13 01:50:00,12.289999999999999
2017-05-13 02:00:00,12.390000000000001
2017-05-13 02:10:00,12.49
2017-05-13 02:20:00,12.57
2017-05-13 02:30:00,12.65
2017-05-13 02:40:00,12.710000000000001
2017-05-13 02:50:00,12.710000000000001
2017-05-13 03:00:00,12.699999999999999
2017-05-13 03:10:00,12.699999999999999
2017-05-13 03:20:00,12.699999999999999
2017-05-13 03:30:00,12.699999999999999
2017-05-13 03:40:00,12.710000000000001
2017-05-13 03:50:00,12.74
2017-05-13 04:00:00,12.73
2017-05-13 04:10:00,12.720000000000001
2017-05-13 04:20:00,12.710000000000001
2017-05-13 04:30:00,12.699999999999999
2017-05-13 04:40:00,12.68
2017-05-13 04:50:00,12.630000000000001
2017-05-13 05:00:00,12.58
2017-05-13 05:10:00,12.51
2017-05-13 05:20:00,12.449999999999999
2017-05-13 05:30:00,12.42
2017-05-13 05:40:00,12.41
2017-05-13 05:50:00,12.380000000000001
2017-05-13 06:00:00,12.369999999999999
2017-05-13 06:10:00,12.369999999999999
2017-05-13 06:20:00,12.369999999999999
2017-05-13 06:30:00,12.390000000000001
2017-05-13 06:40:00,12.44
2017-05-13 06:50:00,12.5
2017-05-13 07:00:00,12.550000000000001
2017-05-13 07:10:00,12.59
2017-05-13 07:20:00,12.6
2017-05-13 07:30:00,12.640000000000001
2017-05-13 07:40:00,12.699999999999999
2017-05-13 07:50:00,12.75
2017-05-13 08:00:00,12.82
2017-05-13 08:10:00,12.880000000000001
2017-05-13 08:20:00,12.91
2017-05-13 08:30:00,12.91
2017-05-13 08:40:00,12.880000000000001
2017-05-13 08:50:00,12.82
2017-05-13 09:00:00,12.77
2017-05-13 09:10:00,12.75
2017-05-13 09:20:00,12.789999999999999
2017-05-13 09:30:00,12.85
2017-05-13 09:40:00,12.94
2017-05-13 09:50:00,13.06
2017-05-13 10:00:00,13.210000000000001
2017-05-13 10:10:00,13.41
2017-05-13 10:20:00,13.69
2017-05-13 10:30:00,14.029999999999999
2017-05-13 10:40:00,14.48
2017-05-13 10:50:00,15.26
2017-05-13 11:00:00,16.68
2017-05-13 11:10:00,18.100000000000001
2017-05-13 11:20:00,19.27
2017-05-13 11:30:00,20.23
2017-05-13 11:40:00,20.949999999999999
2017-05-13 11:50:00,21.48
2017-05-13 12:00:00,22.039999999999999
2017-05-13 12:10:00,22.600000000000001
2017-05-13 12:20:00,22.940000000000001
2017-05-13 12:30:00,23.25
2017-05-13 12:40:00,23.550000000000001
2017-05-13 12:50:00,23.780000000000001
2017-05-13 13:00:00,23.84
2017-05-13 13:10:00,23.890000000000001
2017-05-13 13:20:00,23.98
2017-05-13 13:30:00,24.149999999999999
2017-05-13 13:40:00,24.210000000000001
2017-05-13 13:50:00,24.199999999999999
2017-05-13 14:00:00,24.079999999999998
2017-05-13 14:10:00,23.960000000000001
2017-05-13 14:20:00,23.809999999999999
2017-05-13 14:30:00,23.66
2017-05-13 14:40:00,23.809999999999999
2017-05-13 14:50:00,24.100000000000001
2017-05-13 15:00:00,24.059999999999999
2017-05-13 15:10:00,23.829999999999998
2017-05-13 15:20:00,23.440000000000001
2017-05-13 15:30:00,23.170000000000002
2017-05-13 15:40:00,23.109999999999999
2017-05-13 15:50:00,23.039999999999999
2017-05-13 16:00:00,22.969999999999999
2017-05-13 16:10:00,22.719999999999999
2017-05-13 16:20:00,22.530000000000001
2017-05-13 16:30:00,22.460000000000001
2017-05-13 16:40:00,22.510000000000002
2017-05-13 16:50:00,22.48
2017-05-13 17:00:00,22.23
2017-05-13 17:10:00,21.960000000000001
2017-05-13 17:20:00,21.670000000000002
2017-05-13 17:30:00,21.289999999999999
2017-05-13 17:40:00,21.16
2017-05-13 17:50:00,20.969999999999999
2017-05-13 18:00:00,20.850000000000001
2017-05-13 18:10:00,20.609999999999999
2017-05-13 18:20:00,20.149999999999999
2017-05-13 18:30:00,19.719999999999999
2017-05-13 18:40:00,19.32
2017-05-13 18:50:00,18.859999999999999
2017-05-13 19:00:00,18.420000000000002
2017-05-13 19:10:00,18.039999999999999
2017-05-13 19:20:00,17.68
2017-05-13 19:30:00,17.300000000000001
2017-05-13 19:40:00,16.969999999999999
2017-05-13 19:50:00,16.699999999999999
2017-05-13 20:00:00,16.440000000000001
2017-05-13 20:10:00,16.199999999999999
2017-05-13 20:20:00,15.949999999999999
2017-05-13 20:30:00,15.720000000000001
2017-05-13 20:40:00,15.49
2017-05-13 20:50:00,15.289999999999999
2017-05-13 21:00:00,15.109999999999999
2017-05-13 21:10:00,14.99
2017-05-13 21:20:00,14.890000000000001
2017-05-13 21:30:00,14.789999999999999
2017-05-13 21:40:00,14.710000000000001
2017-05-13 21:50:00,14.6
2017-05-13 22:00:00,14.48
2017-05-13 22:10:00,14.380000000000001
2017-05-13 22:20:00,14.289999999999999
2017-05-13 22:30:00,14.18
2017-05-13 22:40:00,14.08
2017-05-13 22:50:00,14.0
2017-05-13 23:00:00,13.93
2017-05-13 23:10:00,13.859999999999999
2017-05-13 23:20:00,13.74
2017-05-13 23:30:00,13.6
2017-05-13 23:40:00,13.49
2017-05-13 23:50:00,13.42
2017-05-14 00:00:00,13.35
2017-05-14 00:10:00,13.27
2017-05-14 00:20:00,13.18
2017-05-14 00:30:00,13.09
2017-05-14 00:40:00,13.01
2017-05-14 00:50:00,12.98
2017-05-14 01:00:00,12.970000000000001
2017-05-14 01:10:00,12.92
2017-05-14 01:20:00,12.869999999999999
2017-05-14 01:30:00,12.84
2017-05-14 01:40:00,12.84
2017-05-14 01:50:00,12.869999999999999
2017-05-14 02:00:00,12.9
2017-05-14 02:10:00,12.949999999999999
2017-05-14 02:20:00,12.98
2017-05-14 02:30:00,12.949999999999999
2017-05-14 02:40:00,12.9
2017-05-14 02:50:00,12.83
2017-05-14 03:00:00,12.76
2017-05-14 03:10:00,12.69
2017-05-14 03:20:00,12.630000000000001
2017-05-14 03:30:00,12.59
2017-05-14 03:40:00,12.539999999999999
2017-05-14 03:50:00,12.51
2017-05-14 04:00:00,12.470000000000001
2017-05-14 04:10:00,12.43
2017-05-14 04:20:00,12.4
2017-05-14 04:30:00,12.369999999999999
2017-05-14 04:40:00,12.289999999999999
2017-05-14 04:50:00,12.17
2017-05-14 05:00:00,12.06
2017-05-14 05:10:00,11.960000000000001
2017-05-14 05:20:00,11.859999999999999
2017-05-14 05:30:00,11.75
2017-05-14 05:40:00,11.630000000000001
2017-05-14 05:50:00,11.57
2017-05-14 06:00:00,11.56
2017-05-14 06:10:00,11.56
2017-05-14 06:20:00,11.59
2017-05-14 06:30:00,11.65
2017-05-14 06:40:00,11.720000000000001
2017-05-14 06:50:00,11.800000000000001
2017-05-14 07:00:00,11.890000000000001
2017-05-14 07:10:00,11.99
2017-05-14 07:20:00,12.039999999999999
2017-05-14 07:30:00,12.1
2017-05-14 07:40:00,12.210000000000001
2017-05-14 07:50:00,12.34
2017-05-14 08:00:00,12.470000000000001
2017-05-14 08:10:00,12.6
2017-05-14 08:20:00,12.699999999999999
2017-05-14 08:30:00,12.710000000000001
2017-05-14 08:40:00,12.66
2017-05-14 08:50:00,12.550000000000001
2017-05-14 09:00:00,12.380000000000001
2017-05-14 09:10:00,12.19
2017-05-14 09:20:00,12.029999999999999
2017-05-14 09:30:00,11.9
2017-05-14 09:40:00,11.789999999999999
2017-05-14 09:50:00,11.720000000000001
2017-05-14 10:00:00,11.720000000000001
2017-05-14 10:10:00,11.77
2017-05-14 10:20:00,11.82
2017-05-14 10:30:00,11.869999999999999
2017-05-14 10:40:00,11.94
2017-05-14 10:50:00,12.06
2017-05-14 11:00:00,12.220000000000001
2017-05-14 11:10:00,12.390000000000001
2017-05-14 11:20:00,12.6
2017-05-14 11:30:00,12.83
2017-05-14 11:40:00,13.01
2017-05-14 11:50:00,13.17
2017-05-14 12:00:00,13.24
2017-05-14 12:10:00,13.26
2017-05-14 12:20:00,13.23
2017-05-14 12:30:00,13.19
2017-05-14 12:40:00,13.17
2017-05-14 12:50:00,13.16
2017-05-14 13:00:00,13.16
2017-05-14 13:10:00,13.17
2017-05-14 13:20:00,13.18
2017-05-14 13:30:00,13.15
2017-05-14 13:40:00,13.119999999999999
2017-05-14 13:50:00,13.07
2017-05-14 14:00:00,13.029999999999999
2017-05-14 14:10:00,13.029999999999999
2017-05-14 14:20:00,13.050000000000001
2017-05-14 14:30:00,13.119999999999999
2017-05-14 14:40:00,13.289999999999999
2017-05-14 14:50:00,13.470000000000001
2017-05-14 15:00:00,13.619999999999999
2017-05-14 15:10:00,13.76
2017-05-14 15:20:00,13.81
2017-05-14 15:30:00,13.720000000000001
2017-05-14 15:40:00,13.68
2017-05-14 15:50:00,13.69
2017-05-14 16:00:00,13.76
2017-05-14 16:10:00,13.890000000000001
2017-05-14 16:20:00,14.109999999999999
2017-05-14 16:30:00,14.41
2017-05-14 16:40:00,14.710000000000001
2017-05-14 16:50:00,14.98
2017-05-14 17:00:00,15.5
2017-05-14 17:10:00,15.81
2017-05-14 17:20:00,15.94
2017-05-14 17:30:00,16.010000000000002
2017-05-14 17:40:00,16.050000000000001
2017-05-14 17:50:00,16.280000000000001
2017-05-14 18:00:00,16.600000000000001
2017-05-14 18:10:00,16.890000000000001
2017-05-14 18:20:00,17.039999999999999
2017-05-14 18:30:00,17.030000000000001
2017-05-14 18:40:00,16.890000000000001
2017-05-14 18:50:00,16.52
2017-05-14 19:00:00,15.92
2017-05-14 19:10:00,15.32
2017-05-14 19:20:00,14.800000000000001
2017-05-14 19:30:00,14.35
2017-05-14 19:40:00,13.960000000000001
2017-05-14 19:50:00,13.65
2017-05-14 20:00:00,13.4
2017-05-14 20:10:00,13.18
2017-05-14 20:20:00,12.99
2017-05-14 20:30:00,12.9
2017-05-14 20:40:00,12.82
2017-05-14 20:50:00,12.69
2017-05-14 21:00:00,12.59
2017-05-14 21:10:00,12.6
2017-05-14 21:20:00,12.609999999999999
2017-05-14 21:30:00,12.5
2017-05-14 21:40:00,12.35
2017-05-14 21:50:00,12.140000000000001
2017-05-14 22:00:00,11.91
2017-05-14 22:10:00,11.73
2017-05-14 22:20:00,11.550000000000001
2017-05-14 22:30:00,11.390000000000001
2017-05-14 22:40:00,11.27
2017-05-14 22:50:00,11.199999999999999
2017-05-14 23:00:00,11.109999999999999
2017-05-14 23:10:00,10.98
2017-05-14 23:20:00,10.85
2017-05-14 23:30:00,10.74
2017-05-14 23:40:00,10.65
2017-05-14 23:50:00,10.57
2017-05-15 00:00:00,10.470000000000001
2017-05-15 00:10:00,10.390000000000001
2017-05-15 00:20:00,10.31
2017-05-15 00:30:00,10.220000000000001
2017-05-15 00:40:00,10.130000000000001
2017-05-15 00:50:00,10.130000000000001
2017-05-15 01:00:00,10.18
2017-05-15 01:10:00,10.19
2017-05-15 01:20:00,10.279999999999999
2017-05-15 01:30:00,10.300000000000001
2017-05-15 01:40:00,10.23
2017-05-15 01:50:00,10.130000000000001
2017-05-15 02:00:00,10.06
2017-05-15 02:10:00,10.0
2017-05-15 02:20:00,9.8399999999999999
2017-05-15 02:30:00,9.6400000000000006
2017-05-15 02:40:00,9.4499999999999993
2017-05-15 02:50:00,9.3000000000000007
2017-05-15 03:00:00,9.1600000000000001
2017-05-15 03:10:00,9.0
2017-05-15 03:20:00,8.8200000000000003
2017-05-15 03:30:00,8.6500000000000004
2017-05-15 03:40:00,8.4800000000000004
2017-05-15 03:50:00,8.3900000000000006
2017-05-15 04:00:00,8.3300000000000001
2017-05-15 04:10:00,8.25
2017-05-15 04:20:00,8.1500000000000004
2017-05-15 04:30:00,8.0500000000000007
2017-05-15 04:40:00,7.9729999999999999
2017-05-15 04:50:00,7.8819999999999997
2017-05-15 05:00:00,7.8029999999999999
2017-05-15 05:10:00,7.726
2017-05-15 05:20:00,7.6630000000000003
2017-05-15 05:30:00,7.6219999999999999
2017-05-15 05:40:00,7.6189999999999998
2017-05-15 05:50:00,7.6059999999999999
2017-05-15 06:00:00,7.5979999999999999
2017-05-15 06:10:00,7.5869999999999997
2017-05-15 06:20:00,7.5620000000000003
2017-05-15 06:30:00,7.5099999999999998
2017-05-15 06:40:00,7.4320000000000004
2017-05-15 06:50:00,7.3330000000000002
2017-05-15 07:00:00,7.2380000000000004
2017-05-15 07:10:00,7.173
2017-05-15 07:20:00,7.1589999999999998
2017-05-15 07:30:00,7.1120000000000001
2017-05-15 07:40:00,7.0529999999999999
2017-05-15 07:50:00,6.9909999999999997
2017-05-15 08:00:00,6.8890000000000002
2017-05-15 08:10:00,6.8109999999999999
2017-05-15 08:20:00,6.7670000000000003
2017-05-15 08:30:00,6.766
2017-05-15 08:40:00,6.798
2017-05-15 08:50:00,6.8449999999999998
2017-05-15 09:00:00,6.907
2017-05-15 09:10:00,7.1360000000000001
2017-05-15 09:20:00,7.5919999999999996
2017-05-15 09:30:00,8.1899999999999995
2017-05-15 09:40:00,8.9499999999999993
2017-05-15 09:50:00,9.8200000000000003
2017-05-15 10:00:00,10.77
2017-05-15 10:10:00,11.710000000000001
2017-05-15 10:20:00,12.550000000000001
2017-05-15 10:30:00,13.34
2017-05-15 10:40:00,14.02
2017-05-15 10:50:00,14.619999999999999
2017-05-15 11:00:00,15.31
2017-05-15 11:10:00,16.0
2017-05-15 11:20:00,16.420000000000002
2017-05-15 11:30:00,16.800000000000001
2017-05-15 11:40:00,17.18
2017-05-15 11:50:00,17.699999999999999
2017-05-15 12:00:00,18.199999999999999
2017-05-15 12:10:00,18.649999999999999
2017-05-15 12:20:00,18.940000000000001
2017-05-15 12:30:00,19.27
2017-05-15 12:40:00,19.620000000000001
2017-05-15 12:50:00,20.010000000000002
2017-05-15 13:00:00,20.329999999999998
2017-05-15 13:10:00,20.59
2017-05-15 13:20:00,20.73
2017-05-15 13:30:00,20.550000000000001
2017-05-15 13:40:00,20.09
2017-05-15 13:50:00,19.719999999999999
2017-05-15 14:00:00,19.489999999999998
2017-05-15 14:10:00,19.59
2017-05-15 14:20:00,20.079999999999998
2017-05-15 14:30:00,20.57
2017-05-15 14:40:00,20.91
2017-05-15 14:50:00,20.91
2017-05-15 15:00:00,20.579999999999998
2017-05-15 15:10:00,20.300000000000001
2017-05-15 15:20:00,20.260000000000002
2017-05-15 15:30:00,20.289999999999999
2017-05-15 15:40:00,20.359999999999999
2017-05-15 15:50:00,20.489999999999998
2017-05-15 16:00:00,20.84
2017-05-15 16:10:00,21.02
2017-05-15 16:20:00,21.66
2017-05-15 16:30:00,21.870000000000001
2017-05-15 16:40:00,21.539999999999999
2017-05-15 16:50:00,21.09
2017-05-15 17:00:00,20.52
2017-05-15 17:10:00,19.940000000000001
2017-05-15 17:20:00,19.41
2017-05-15 17:30:00,18.98
2017-05-15 17:40:00,18.870000000000001
2017-05-15 17:50:00,18.77
2017-05-15 18:00:00,18.489999999999998
2017-05-15 18:10:00,18.149999999999999
2017-05-15 18:20:00,17.82
2017-05-15 18:30:00,17.510000000000002
2017-05-15 18:40:00,17.210000000000001
2017-05-15 18:50:00,16.940000000000001
2017-05-15 19:00:00,16.66
2017-05-15 19:10:00,16.379999999999999
2017-05-15 19:20:00,16.120000000000001
2017-05-15 19:30:00,15.859999999999999
2017-05-15 19:40:00,15.640000000000001
2017-05-15 19:50:00,15.4
2017-05-15 20:00:00,15.1
2017-05-15 20:10:00,14.800000000000001
2017-05-15 20:20:00,14.49
2017-05-15 20:30:00,14.220000000000001
2017-05-15 20:40:00,14.02
2017-05-15 20:50:00,13.869999999999999
2017-05-15 21:00:00,13.74
2017-05-15 21:10:00,13.640000000000001
2017-05-15 21:20:00,13.550000000000001
2017-05-15 21:30:00,13.43
2017-05-15 21:40:00,13.300000000000001
