Fechas,Global_Avg,Difusa_Avg,Directa_Avg,PTemp_Avg,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,Pressure_Avg,Pressure_Max,Pressure_Min,Rain_Avg,Rain_Max,Rain_Min,WindDir_Avg,WindDir_Max,WindDir_Min
2017-08-27 15:00:00,343.19999999999999,220.40000000000001,1772.0,16.149999999999999,13.395000000000001,14.039999999999999,12.23,55.95333333333334,63.490000000000002,52.469999999999999,951.70201666666662,951.78989999999999,951.61099999999999,0.0,0.0,0.0,4.3129999999999997,5.8019999999999996,3.5459999999999998
2017-08-27 16:00:00,642.79999999999995,294.5,3545.0,18.48,11.06,11.85,10.26,66.203333333333333,70.030000000000001,63.020000000000003,952.19084999999995,952.5086,951.94039999999995,0.0,0.0,0.0,4.238666666666667,4.8860000000000001,3.423
2017-08-27 17:00:00,814.0,284.39999999999998,6423.0,22.420000000000002,9.6599999999999984,9.9700000000000006,9.4299999999999997,72.260000000000005,73.420000000000002,70.709999999999994,953.00118333333342,953.27620000000002,952.62379999999996,0.0,0.0,0.0,2.5129999999999999,3.02,1.79
2017-08-27 18:00:00,481.10000000000002,360.0,4801.0,21.82,9.4299999999999997,9.5099999999999998,9.3699999999999992,73.418333333333337,74.040000000000006,72.719999999999999,953.49546666666663,953.55960000000005,953.38120000000004,0.0,0.0,0.0,1.9403333333333332,2.169,1.659
2017-08-27 19:00:00,527.10000000000002,326.10000000000002,3411.0,20.84,9.1366666666666667,9.3900000000000006,8.8800000000000008,74.001666666666665,74.680000000000007,73.359999999999999,953.61123333333319,953.62750000000005,953.57330000000002,0.0,0.0,0.0,2.3170000000000002,2.7509999999999999,1.4279999999999999
2017-08-27 20:00:00,572.0,259.80000000000001,2888.0,20.91,8.6333333333333346,8.8699999999999992,8.4000000000000004,74.808333333333337,75.469999999999999,73.870000000000005,953.66089999999997,953.72180000000003,953.59100000000001,0.0,0.0,0.0,2.3146666666666671,2.6349999999999998,1.986
2017-08-27 21:00:00,392.5,113.90000000000001,2034.0,20.399999999999999,8.2750000000000004,8.3200000000000003,8.1999999999999993,75.093333333333334,75.609999999999999,74.829999999999998,953.36263333333329,953.54939999999999,953.23950000000002,0.0,0.0,0.0,1.774,1.931,1.423
2017-08-27 22:00:00,134.0,53.590000000000003,884.0,18.59,8.1016666666666648,8.1500000000000004,8.0700000000000003,74.950000000000003,75.469999999999999,74.519999999999996,953.14035000000001,953.23599999999999,953.06510000000003,0.0,0.0,0.0,1.2830000000000001,1.5660000000000001,0.754
2017-08-27 23:00:00,8.9600000000000009,5.6859999999999999,111.40000000000001,15.27,8.075666666666665,8.2899999999999991,7.9539999999999997,74.295000000000002,74.930000000000007,72.930000000000007,952.95596666666677,953.07870000000003,952.74639999999999,0.0,0.0,0.0,1.0091666666666665,1.345,0.434
2017-08-28 00:00:00,-1.0469999999999999,-1.0309999999999999,-361.30000000000001,13.42,7.8926666666666669,8.0600000000000005,7.7949999999999999,75.023333333333341,76.109999999999999,73.299999999999997,952.54280000000006,952.61490000000003,952.50369999999998,0.0,0.0,0.0,0.97916666666666663,1.232,0.72899999999999998
2017-08-28 01:00:00,-0.40100000000000002,-0.60999999999999999,-323.80000000000001,13.5,7.9863333333333344,8.3399999999999999,7.7880000000000003,74.538333333333327,75.879999999999995,70.760000000000005,952.3657833333333,952.48869999999999,952.25819999999999,0.0,0.0,0.0,0.76149999999999995,1.1279999999999999,0.42499999999999999
2017-08-28 02:00:00,-0.57499999999999996,-0.68899999999999995,-323.5,13.449999999999999,9.1649999999999974,9.2899999999999991,9.0800000000000001,69.728333333333325,70.689999999999998,68.859999999999999,952.25414999999987,952.28399999999999,952.20259999999996,0.0,0.0,0.0,0.95233333333333325,1.4670000000000001,0.60299999999999998
2017-08-28 03:00:00,-0.79300000000000004,-0.69899999999999995,-422.0,12.85,7.5008333333333326,8.5299999999999994,7.0359999999999996,79.586666666666659,81.200000000000003,76.420000000000002,952.48488333333353,952.54790000000003,952.34770000000003,0.0,0.0,0.0,1.3395000000000001,2.4350000000000001,0.65100000000000002
2017-08-28 04:00:00,-0.54100000000000004,-0.67200000000000004,-450.0,12.51,7.6724999999999994,7.7999999999999998,7.5350000000000001,77.313333333333318,78.560000000000002,76.349999999999994,952.59951666666666,952.63930000000005,952.55380000000002,0.0,0.0,0.0,0.56999999999999995,0.89200000000000002,0.33000000000000002
2017-08-28 05:00:00,-0.56999999999999995,-0.69799999999999995,-497.89999999999998,12.470000000000001,7.5695000000000006,7.7629999999999999,7.4349999999999996,78.256666666666661,79.640000000000001,77.170000000000002,952.78438333333349,952.84680000000003,952.69619999999998,0.0,0.0,0.0,1.3963333333333334,2.0710000000000002,0.90100000000000002
2017-08-28 06:00:00,-0.60699999999999998,-0.68000000000000005,-470.19999999999999,12.43,8.1033333333333335,8.6600000000000001,7.625,76.13000000000001,79.030000000000001,73.200000000000003,952.94258333333346,953.05690000000004,952.81150000000002,0.0,0.0,0.0,0.97550000000000014,1.3620000000000001,0.501
2017-08-28 07:00:00,-0.62,-0.56100000000000005,-454.19999999999999,12.17,8.8549999999999986,9.0500000000000007,8.6999999999999993,72.678333333333327,73.299999999999997,72.049999999999997,953.13606666666658,953.21749999999997,953.04070000000002,0.0,0.0,0.0,1.0034999999999998,1.081,0.85199999999999998
2017-08-28 08:00:00,-0.11799999999999999,-0.30199999999999999,-455.89999999999998,12.380000000000001,9.8566666666666674,10.359999999999999,9.2400000000000002,68.635000000000005,70.650000000000006,66.879999999999995,953.28201666666666,953.4008,953.18669999999997,0.0,0.0,0.0,0.73133333333333328,0.98799999999999999,0.47799999999999998
2017-08-28 09:00:00,0.185,0.11799999999999999,-127.09999999999999,13.08,10.633333333333333,10.9,10.17,64.944999999999993,66.579999999999998,63.020000000000003,953.45615000000009,953.49570000000006,953.4008,0.0,0.0,0.0,0.96383333333333321,1.294,0.46899999999999997
2017-08-28 10:00:00,-1.2030000000000001,-0.95899999999999996,-364.5,12.23,11.456666666666669,11.779999999999999,10.93,61.719999999999999,62.950000000000003,60.75,953.40371666666658,953.46050000000002,953.25699999999995,0.0,0.0,0.0,1.1664999999999999,1.704,0.751
2017-08-28 11:00:00,-0.505,-0.50700000000000001,-475.69999999999999,11.81,12.856666666666667,13.4,12.029999999999999,52.773333333333333,57.460000000000001,49.079999999999998,952.84961666666652,953.15129999999999,952.56280000000004,0.0,0.0,0.0,1.0770000000000002,1.665,0.749
2017-08-28 12:00:00,13.26,10.08,-484.30000000000001,11.81,13.805000000000001,14.279999999999999,13.369999999999999,47.423333333333339,49.659999999999997,43.93,952.24080000000004,952.42859999999996,952.11680000000001,0.0,0.0,0.0,1.8745000000000001,2.8999999999999999,1.2290000000000001
2017-08-28 13:00:00,57.490000000000002,43.93,-291.19999999999999,12.35,11.67,13.17,10.859999999999999,65.659999999999997,69.760000000000005,61.149999999999999,952.32168333333345,952.61710000000005,952.09770000000003,0.0,0.0,0.0,5.330000000000001,6.2450000000000001,4.7300000000000004
2017-08-28 14:00:00,132.90000000000001,101.5,93.099999999999994,13.6,10.013333333333334,10.75,9.1099999999999994,76.435000000000016,81.299999999999997,70.609999999999999,952.91761666666662,953.18790000000001,952.75530000000003,0.0,0.0,0.0,4.719666666666666,5.1680000000000001,4.4900000000000002
2017-08-28 15:00:00,210.80000000000001,161.30000000000001,722.20000000000005,15.210000000000001,8.5050000000000008,8.9100000000000001,8.0899999999999999,85.016666666666666,86.400000000000006,83.400000000000006,953.74681666666675,954.22730000000001,953.24080000000004,0.0,0.0,0.0,3.9226666666666663,4.5579999999999998,3.5899999999999999
2017-08-28 16:00:00,300.10000000000002,229.69999999999999,1276.0,16.77,7.5904999999999996,7.8739999999999997,7.1719999999999997,87.516666666666666,90.0,86.0,954.67478333333327,954.92290000000003,954.38890000000004,0.0,0.0,0.0,3.8694999999999999,4.5659999999999998,3.1379999999999999
2017-08-28 17:00:00,487.89999999999998,347.80000000000001,2153.0,18.370000000000001,6.9695,7.0960000000000001,6.835,88.299999999999997,90.599999999999994,87.099999999999994,955.20213333333334,955.46690000000001,955.00130000000001,0.0,0.0,0.0,3.9578333333333333,4.8410000000000002,3.278
2017-08-28 18:00:00,755.79999999999995,384.5,4099.0,21.300000000000001,6.7880000000000003,6.8230000000000004,6.7510000000000003,87.5,88.200000000000003,86.0,956.04663333333338,956.40260000000001,955.69740000000002,0.0,0.0,0.0,3.2093333333333334,3.597,2.863
2017-08-28 19:00:00,473.80000000000001,259.69999999999999,4149.0,22.84,6.4075000000000015,6.8239999999999998,6.0170000000000003,90.983333333333334,94.099999999999994,86.200000000000003,956.93764999999996,957.29629999999997,956.46770000000004,0.38100000000000001,1.016,0.0,2.7698333333333331,3.238,2.4079999999999999
2017-08-28 20:00:00,146.5,111.40000000000001,296.19999999999999,17.640000000000001,6.012666666666667,6.0780000000000003,5.9500000000000002,93.0,95.099999999999994,90.5,957.52213333333327,957.61360000000002,957.45500000000004,0.59266666666666667,0.76200000000000001,0.50800000000000001,2.2361666666666666,2.774,1.514
2017-08-28 21:00:00,19.18,14.4,-530.10000000000002,14.619999999999999,6.0695000000000006,6.2409999999999997,5.891,89.950000000000003,91.599999999999994,88.099999999999994,957.76533333333327,957.87950000000001,957.71130000000005,0.55033333333333334,0.76200000000000001,0.254,2.0123333333333338,2.2400000000000002,1.4850000000000001
2017-08-28 22:00:00,2.5859999999999999,1.804,-578.10000000000002,12.949999999999999,5.9818333333333333,6.3099999999999996,5.7050000000000001,87.833333333333329,88.799999999999997,86.700000000000003,958.13446666666653,958.29719999999998,957.94060000000002,0.33866666666666667,0.50800000000000001,0.254,2.1026666666666665,2.363,1.645
2017-08-28 23:00:00,-0.37,-0.41099999999999998,-423.5,11.91,6.0695000000000006,6.3449999999999998,5.8630000000000004,85.59999999999998,88.200000000000003,83.900000000000006,958.39418333333333,958.50879999999995,958.25789999999995,0.084666666666666668,0.254,0.0,1.2270000000000001,1.395,1.0449999999999999
2017-08-29 00:00:00,-0.70799999999999996,-0.69899999999999995,-641.29999999999995,10.630000000000001,6.3098333333333336,6.391,6.2249999999999996,85.433333333333337,87.099999999999994,84.700000000000003,958.50628333333327,958.53049999999996,958.48979999999995,0.127,0.254,0.0,0.98233333333333339,1.2330000000000001,0.69099999999999995
2017-08-29 01:00:00,-0.73199999999999998,-0.69899999999999995,-738.79999999999995,10.470000000000001,6.1846666666666676,6.4059999999999997,5.9909999999999997,84.066666666666677,86.200000000000003,83.200000000000003,958.55309999999997,958.68240000000003,958.49109999999996,0.084666666666666668,0.254,0.0,1.0428333333333335,1.3520000000000001,0.628
2017-08-29 02:00:00,-0.38400000000000001,-0.374,-1334.0,9.8900000000000006,6.1808333333333332,6.3890000000000002,6.0090000000000003,80.609999999999999,82.099999999999994,79.439999999999998,958.98546666666664,959.26409999999998,958.67830000000004,0.042333333333333334,0.254,0.0,0.77150000000000007,1.375,0.378
2017-08-29 03:00:00,-0.24099999999999999,-0.0030000000000000001,-2092.0,9.4399999999999995,5.9214999999999991,6.21,5.6100000000000003,78.24666666666667,81.5,75.030000000000001,959.81496666666669,960.27170000000001,959.37400000000002,0.0,0.0,0.0,0.80666666666666664,1.0780000000000001,0.39400000000000002
2017-08-29 04:00:00,0.050999999999999997,0.0,-1570.0,9.5,5.5055000000000005,5.7750000000000004,5.1959999999999997,81.185000000000002,82.700000000000003,79.709999999999994,960.54550000000017,960.79250000000002,960.39790000000005,0.0,0.0,0.0,0.69033333333333335,1.117,0.32400000000000001
2017-08-29 05:00:00,-0.11899999999999999,-0.049000000000000002,-1454.0,9.3499999999999996,5.1260000000000003,5.4790000000000001,4.8700000000000001,84.683333333333337,87.5,82.299999999999997,961.35649999999998,961.84220000000005,960.99599999999998,0.0,0.0,0.0,1.1984999999999999,1.379,0.95099999999999996
2017-08-29 06:00:00,0.19700000000000001,0.01,-1334.0,9.25,5.6185,6.1159999999999997,5.0780000000000003,82.313333333333333,85.5,78.180000000000007,962.06553333333341,962.32640000000004,961.89779999999996,0.0,0.0,0.0,0.45866666666666661,0.58899999999999997,0.20599999999999999
2017-08-29 07:00:00,-0.0050000000000000001,-0.0040000000000000001,-1164.0,9.5999999999999996,7.1694999999999993,7.6689999999999996,6.6210000000000004,71.818333333333328,75.370000000000005,68.140000000000001,962.57853333333333,962.67899999999997,962.47280000000001,0.0,0.0,0.0,0.64333333333333342,0.72999999999999998,0.55300000000000005
2017-08-29 08:00:00,-0.20899999999999999,-0.14499999999999999,-1164.0,9.5099999999999998,8.5265000000000004,9.3300000000000001,7.859,61.379999999999995,65.459999999999994,56.609999999999999,962.45176666666669,962.48850000000004,962.34860000000003,0.0,0.0,0.0,0.91266666666666663,1.109,0.623
2017-08-29 09:00:00,-0.13100000000000001,-0.193,-1150.0,9.3200000000000003,9.4366666666666674,10.279999999999999,8.7899999999999991,56.733333333333327,60.68,50.579999999999998,961.80825000000004,962.17639999999994,961.24620000000004,0.0,0.0,0.0,1.1928333333333334,1.99,0.74299999999999999
2017-08-29 10:00:00,-0.60399999999999998,-0.63700000000000001,-1027.0,9.6099999999999994,10.716666666666667,10.98,10.06,51.339999999999996,54.950000000000003,48.810000000000002,960.51604999999984,961.01570000000004,959.95270000000005,0.0,0.0,0.0,1.3518333333333334,2.0169999999999999,0.93000000000000005
2017-08-29 11:00:00,-0.62,-0.57399999999999995,-1102.0,9.2400000000000002,11.815,12.279999999999999,11.039999999999999,44.560000000000002,48.07,42.200000000000003,959.23624999999993,959.68960000000004,958.82039999999995,0.0,0.0,0.0,1.462,1.6819999999999999,1.0069999999999999
2017-08-29 12:00:00,12.630000000000001,9.6099999999999994,-1257.0,8.5,13.155000000000001,13.550000000000001,12.68,41.966666666666661,43.359999999999999,39.460000000000001,958.40985000000001,958.66999999999996,958.22109999999998,0.0,0.0,0.0,1.3271666666666666,2.0600000000000001,0.71899999999999997
2017-08-29 13:00:00,140.90000000000001,44.82,-1325.0,9.3300000000000001,13.9,14.66,13.390000000000001,42.794999999999995,45.829999999999998,40.270000000000003,957.61933333333343,958.04219999999998,957.20830000000001,0.0,0.0,0.0,1.4606666666666666,2.1019999999999999,1.151
2017-08-29 14:00:00,471.5,56.920000000000002,-150.69999999999999,14.31,13.984999999999999,14.32,13.85,38.096666666666664,43.119999999999997,35.689999999999998,957.00511666666671,957.05100000000004,956.9588,0.0,0.0,0.0,2.6261666666666668,3.121,1.8919999999999999
2017-08-29 15:00:00,662.89999999999998,71.010000000000005,2622.0,17.620000000000001,14.160000000000002,14.630000000000001,13.48,42.728333333333332,46.469999999999999,36.469999999999999,956.93888333333337,957.02250000000004,956.85029999999995,0.0,0.0,0.0,2.1428333333333334,2.8180000000000001,1.526
